song,artist,start_date,end_date,rank,ranking_list
Without Me,Halsey,2019-01-12,2019-01-18,1,Billboard Hot 100
"Thank U, Next",Ariana Grande,2019-01-12,2019-01-18,2,Billboard Hot 100
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,2019-01-12,2019-01-18,3,Billboard Hot 100
Sicko Mode,Travis Scott,2019-01-12,2019-01-18,4,Billboard Hot 100
High Hopes,Panic! At The Disco,2019-01-12,2019-01-18,5,Billboard Hot 100
Happier,Marshmello & Bastille,2019-01-12,2019-01-18,6,Billboard Hot 100
Girls Like You,Maroon 5 Featuring Cardi B,2019-01-12,2019-01-18,7,Billboard Hot 100
Drip Too Hard,Lil Baby & Gunna,2019-01-12,2019-01-18,8,Billboard Hot 100
ZEZE,Kodak Black Featuring Travis Scott & Offset,2019-01-12,2019-01-18,9,Billboard Hot 100
Better Now,Post Malone,2019-01-12,2019-01-18,10,Billboard Hot 100
Eastside,"benny blanco, Halsey & Khalid",2019-01-12,2019-01-18,11,Billboard Hot 100
Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,2019-01-12,2019-01-18,12,Billboard Hot 100
Wow.,Post Malone,2019-01-12,2019-01-18,13,Billboard Hot 100
Youngblood,5 Seconds Of Summer,2019-01-12,2019-01-18,14,Billboard Hot 100
Mo Bamba,Sheck Wes,2019-01-12,2019-01-18,15,Billboard Hot 100
Breathin,Ariana Grande,2019-01-12,2019-01-18,16,Billboard Hot 100
Money,Cardi B,2019-01-12,2019-01-18,17,Billboard Hot 100
Lucid Dreams,Juice WRLD,2019-01-12,2019-01-18,18,Billboard Hot 100
Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",2019-01-12,2019-01-18,19,Billboard Hot 100
MIA,Bad Bunny Featuring Drake,2019-01-12,2019-01-18,20,Billboard Hot 100
Going Bad,Meek Mill Featuring Drake,2019-01-12,2019-01-18,21,Billboard Hot 100
Leave Me Alone,Flipp Dinero,2019-01-12,2019-01-18,22,Billboard Hot 100
Trip,Ella Mai,2019-01-12,2019-01-18,23,Billboard Hot 100
Speechless,Dan + Shay,2019-01-12,2019-01-18,24,Billboard Hot 100
Natural,Imagine Dragons,2019-01-12,2019-01-18,25,Billboard Hot 100
I Like It,"Cardi B, Bad Bunny & J Balvin",2019-01-12,2019-01-18,26,Billboard Hot 100
Love Lies,Khalid & Normani,2019-01-12,2019-01-18,27,Billboard Hot 100
Beautiful,Bazzi Featuring Camila Cabello,2019-01-12,2019-01-18,28,Billboard Hot 100
Shallow,Lady Gaga & Bradley Cooper,2019-01-12,2019-01-18,29,Billboard Hot 100
Better,Khalid,2019-01-12,2019-01-18,30,Billboard Hot 100
