song,artist,start_date,end_date,rank,ranking_list
Uptown Funk!,Mark Ronson Featuring Bruno Mars,2015-02-28,2015-03-06,1,Billboard Hot 100
Thinking Out Loud,Ed Sheeran,2015-02-28,2015-03-06,2,Billboard Hot 100
Take Me To Church,Hozier,2015-02-28,2015-03-06,3,Billboard Hot 100
FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,2015-02-28,2015-03-06,4,Billboard Hot 100
Sugar,Maroon 5,2015-02-28,2015-03-06,5,Billboard Hot 100
Love Me Like You Do,Ellie Goulding,2015-02-28,2015-03-06,6,Billboard Hot 100
Blank Space,Taylor Swift,2015-02-28,2015-03-06,7,Billboard Hot 100
I'm Not The Only One,Sam Smith,2015-02-28,2015-03-06,8,Billboard Hot 100
Lips Are Movin,Meghan Trainor,2015-02-28,2015-03-06,9,Billboard Hot 100
Style,Taylor Swift,2015-02-28,2015-03-06,10,Billboard Hot 100
Stay With Me,Sam Smith,2015-02-28,2015-03-06,11,Billboard Hot 100
Earned It (Fifty Shades Of Grey),The Weeknd,2015-02-28,2015-03-06,12,Billboard Hot 100
Time Of Our Lives,Pitbull & Ne-Yo,2015-02-28,2015-03-06,13,Billboard Hot 100
I Don't Mind,Usher Featuring Juicy J,2015-02-28,2015-03-06,14,Billboard Hot 100
Shake It Off,Taylor Swift,2015-02-28,2015-03-06,15,Billboard Hot 100
Centuries,Fall Out Boy,2015-02-28,2015-03-06,16,Billboard Hot 100
All About That Bass,Meghan Trainor,2015-02-28,2015-03-06,17,Billboard Hot 100
Jealous,Nick Jonas,2015-02-28,2015-03-06,18,Billboard Hot 100
Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",2015-02-28,2015-03-06,19,Billboard Hot 100
Chandelier,Sia,2015-02-28,2015-03-06,20,Billboard Hot 100
I Don't F**k With You,Big Sean Featuring E-40,2015-02-28,2015-03-06,21,Billboard Hot 100
Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,2015-02-28,2015-03-06,22,Billboard Hot 100
7/11,Beyonce,2015-02-28,2015-03-06,23,Billboard Hot 100
She Knows,Ne-Yo Featuring Juicy J,2015-02-28,2015-03-06,24,Billboard Hot 100
Ghost,Ella Henderson,2015-02-28,2015-03-06,25,Billboard Hot 100
CoCo,O.T. Genasis,2015-02-28,2015-03-06,26,Billboard Hot 100
Love Me Harder,Ariana Grande & The Weeknd,2015-02-28,2015-03-06,27,Billboard Hot 100
G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,2015-02-28,2015-03-06,28,Billboard Hot 100
Prayer In C,Lillywood & Robin Schulz,2015-02-28,2015-03-06,29,Billboard Hot 100
No Type,Rae Sremmurd,2015-02-28,2015-03-06,30,Billboard Hot 100
Animals,Maroon 5,2015-02-28,2015-03-06,31,Billboard Hot 100
Riptide,Vance Joy,2015-02-28,2015-03-06,32,Billboard Hot 100
Ayo,Chris Brown & Tyga,2015-02-28,2015-03-06,33,Billboard Hot 100
The Heart Wants What It Wants,Selena Gomez,2015-02-28,2015-03-06,34,Billboard Hot 100
Elastic Heart,Sia,2015-02-28,2015-03-06,35,Billboard Hot 100
Take Your Time,Sam Hunt,2015-02-28,2015-03-06,36,Billboard Hot 100
Somebody,Natalie La Rose Featuring Jeremih,2015-02-28,2015-03-06,37,Billboard Hot 100
Don't,Ed Sheeran,2015-02-28,2015-03-06,38,Billboard Hot 100
Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",2015-02-28,2015-03-06,39,Billboard Hot 100
Tuesday,I LOVE MAKONNEN Featuring Drake,2015-02-28,2015-03-06,40,Billboard Hot 100
Trap Queen,Fetty Wap,2015-02-28,2015-03-06,41,Billboard Hot 100
Outside,Calvin Harris Featuring Ellie Goulding,2015-02-28,2015-03-06,42,Billboard Hot 100
Make Me Wanna,Thomas Rhett,2015-02-28,2015-03-06,43,Billboard Hot 100
Heartbeat Song,Kelly Clarkson,2015-02-28,2015-03-06,44,Billboard Hot 100
Only One,Kanye West Featuring Paul McCartney,2015-02-28,2015-03-06,45,Billboard Hot 100
I See You,Luke Bryan,2015-02-28,2015-03-06,46,Billboard Hot 100
Habits (Stay High),Tove Lo,2015-02-28,2015-03-06,47,Billboard Hot 100
Sun Daze,Florida Georgia Line,2015-02-28,2015-03-06,48,Billboard Hot 100
Energy,Drake,2015-02-28,2015-03-06,49,Billboard Hot 100
Night Changes,One Direction,2015-02-28,2015-03-06,50,Billboard Hot 100
Lonely Tonight,Blake Shelton Featuring Ashley Monroe,2015-02-28,2015-03-06,51,Billboard Hot 100
Stuck On A Feeling,Prince Royce Featuring Snoop Dogg,2015-02-28,2015-03-06,52,Billboard Hot 100
Blessings,Big Sean Featuring Drake,2015-02-28,2015-03-06,53,Billboard Hot 100
I Bet My Life,Imagine Dragons,2015-02-28,2015-03-06,54,Billboard Hot 100
I Lived,OneRepublic,2015-02-28,2015-03-06,55,Billboard Hot 100
Chains,Nick Jonas,2015-02-28,2015-03-06,56,Billboard Hot 100
Shut Up And Dance,WALK THE MOON,2015-02-28,2015-03-06,57,Billboard Hot 100
Lay Me Down,Sam Smith,2015-02-28,2015-03-06,58,Billboard Hot 100
Apparently,J. Cole,2015-02-28,2015-03-06,59,Billboard Hot 100
Feeling Myself,Nicki Minaj Featuring Beyonce,2015-02-28,2015-03-06,60,Billboard Hot 100
Often,The Weeknd,2015-02-28,2015-03-06,61,Billboard Hot 100
Heroes (We Could Be),Alesso Featuring Tove Lo,2015-02-28,2015-03-06,62,Billboard Hot 100
Mean To Me,Brett Eldredge,2015-02-28,2015-03-06,63,Billboard Hot 100
Just Gettin' Started,Jason Aldean,2015-02-28,2015-03-06,64,Billboard Hot 100
Drinking Class,Lee Brice,2015-02-28,2015-03-06,65,Billboard Hot 100
Like A Cowboy,Randy Houser,2015-02-28,2015-03-06,66,Billboard Hot 100
Ain't Worth The Whiskey,Cole Swindell,2015-02-28,2015-03-06,67,Billboard Hot 100
Talladega,Eric Church,2015-02-28,2015-03-06,68,Billboard Hot 100
Homegrown,Zac Brown Band,2015-02-28,2015-03-06,69,Billboard Hot 100
Talking Body,Tove Lo,2015-02-28,2015-03-06,70,Billboard Hot 100
Lonely Eyes,Chris Young,2015-02-28,2015-03-06,71,Billboard Hot 100
Sledgehammer,Fifth Harmony,2015-02-28,2015-03-06,72,Billboard Hot 100
The Hanging Tree,James Newton Howard Featuring Jennifer Lawrence,2015-02-28,2015-03-06,73,Billboard Hot 100
Geronimo,Sheppard,2015-02-28,2015-03-06,74,Billboard Hot 100
Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug,2015-02-28,2015-03-06,75,Billboard Hot 100
Little Red Wagon,Miranda Lambert,2015-02-28,2015-03-06,76,Billboard Hot 100
Homegrown Honey,Darius Rucker,2015-02-28,2015-03-06,77,Billboard Hot 100
Try Me,DeJ Loaf,2015-02-28,2015-03-06,78,Billboard Hot 100
Something In The Water,Carrie Underwood,2015-02-28,2015-03-06,79,Billboard Hot 100
One Last Time,Ariana Grande,2015-02-28,2015-03-06,80,Billboard Hot 100
Say You Do,Dierks Bentley,2015-02-28,2015-03-06,81,Billboard Hot 100
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,2015-02-28,2015-03-06,82,Billboard Hot 100
Take It On Back,Chase Bryant,2015-02-28,2015-03-06,83,Billboard Hot 100
Shotgun Rider,Tim McGraw,2015-02-28,2015-03-06,84,Billboard Hot 100
Preach,Drake Featuring PARTYNEXTDOOR,2015-02-28,2015-03-06,85,Billboard Hot 100
Legend,Drake,2015-02-28,2015-03-06,86,Billboard Hot 100
