song,artist,start_date,end_date,rank,ranking_list
God's Plan,Drake,2018-03-10,2018-03-16,1,Billboard Hot 100
Psycho,Post Malone Featuring Ty Dolla $ign,2018-03-10,2018-03-16,2,Billboard Hot 100
Perfect,Ed Sheeran,2018-03-10,2018-03-16,3,Billboard Hot 100
Finesse,Bruno Mars & Cardi B,2018-03-10,2018-03-16,4,Billboard Hot 100
Havana,Camila Cabello Featuring Young Thug,2018-03-10,2018-03-16,5,Billboard Hot 100
Look Alive,BlocBoy JB Featuring Drake,2018-03-10,2018-03-16,6,Billboard Hot 100
Meant To Be,Bebe Rexha & Florida Georgia Line,2018-03-10,2018-03-16,7,Billboard Hot 100
Rockstar,Post Malone Featuring 21 Savage,2018-03-10,2018-03-16,8,Billboard Hot 100
Pray For Me,The Weeknd & Kendrick Lamar,2018-03-10,2018-03-16,9,Billboard Hot 100
All The Stars,Kendrick Lamar & SZA,2018-03-10,2018-03-16,10,Billboard Hot 100
The Middle,"Zedd, Maren Morris & Grey",2018-03-10,2018-03-16,11,Billboard Hot 100
Stir Fry,Migos,2018-03-10,2018-03-16,12,Billboard Hot 100
Let You Down,NF,2018-03-10,2018-03-16,13,Billboard Hot 100
New Rules,Dua Lipa,2018-03-10,2018-03-16,14,Billboard Hot 100
Him & I,G-Eazy & Halsey,2018-03-10,2018-03-16,15,Billboard Hot 100
Gummo,6ix9ine,2018-03-10,2018-03-16,16,Billboard Hot 100
Thunder,Imagine Dragons,2018-03-10,2018-03-16,17,Billboard Hot 100
I Fall Apart,Post Malone,2018-03-10,2018-03-16,18,Billboard Hot 100
Love.,Kendrick Lamar Featuring Zacari,2018-03-10,2018-03-16,19,Billboard Hot 100
Mine,Bazzi,2018-03-10,2018-03-16,20,Billboard Hot 100
Bad At Love,Halsey,2018-03-10,2018-03-16,21,Billboard Hot 100
44 More,Logic,2018-03-10,2018-03-16,22,Billboard Hot 100
Lights Down Low,MAX Featuring gnash,2018-03-10,2018-03-16,23,Billboard Hot 100
Never Be The Same,Camila Cabello,2018-03-10,2018-03-16,24,Billboard Hot 100
Wolves,Selena Gomez X Marshmello,2018-03-10,2018-03-16,25,Billboard Hot 100
Bartier Cardi,Cardi B Featuring 21 Savage,2018-03-10,2018-03-16,26,Billboard Hot 100
How Long,Charlie Puth,2018-03-10,2018-03-16,27,Billboard Hot 100
King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",2018-03-10,2018-03-16,28,Billboard Hot 100
Say Something,Justin Timberlake Featuring Chris Stapleton,2018-03-10,2018-03-16,29,Billboard Hot 100
MotorSport,"Migos, Nicki Minaj & Cardi B",2018-03-10,2018-03-16,30,Billboard Hot 100
No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,2018-03-10,2018-03-16,31,Billboard Hot 100
Feel It Still,Portugal. The Man,2018-03-10,2018-03-16,32,Billboard Hot 100
Young Dumb & Broke,Khalid,2018-03-10,2018-03-16,33,Billboard Hot 100
Marry Me,Thomas Rhett,2018-03-10,2018-03-16,34,Billboard Hot 100
Outside Today,YoungBoy Never Broke Again,2018-03-10,2018-03-16,35,Billboard Hot 100
Ric Flair Drip,Offset & Metro Boomin,2018-03-10,2018-03-16,36,Billboard Hot 100
Sky Walker,Miguel Featuring Travis Scott,2018-03-10,2018-03-16,37,Billboard Hot 100
You Make It Easy,Jason Aldean,2018-03-10,2018-03-16,38,Billboard Hot 100
Wait,Maroon 5,2018-03-10,2018-03-16,39,Billboard Hot 100
Bodak Yellow (Money Moves),Cardi B,2018-03-10,2018-03-16,40,Billboard Hot 100
Plain Jane,A$AP Ferg Featuring Nicki Minaj,2018-03-10,2018-03-16,41,Billboard Hot 100
New Freezer,Rich The Kid Featuring Kendrick Lamar,2018-03-10,2018-03-16,42,Billboard Hot 100
Whatever It Takes,Imagine Dragons,2018-03-10,2018-03-16,43,Billboard Hot 100
Heaven,Kane Brown,2018-03-10,2018-03-16,44,Billboard Hot 100
Sorry Not Sorry,Demi Lovato,2018-03-10,2018-03-16,45,Billboard Hot 100
River,Eminem Featuring Ed Sheeran,2018-03-10,2018-03-16,46,Billboard Hot 100
Five More Minutes,Scotty McCreery,2018-03-10,2018-03-16,47,Billboard Hot 100
Good Old Days,Macklemore Featuring Kesha,2018-03-10,2018-03-16,48,Billboard Hot 100
Broken Halos,Chris Stapleton,2018-03-10,2018-03-16,49,Billboard Hot 100
Dura,Daddy Yankee,2018-03-10,2018-03-16,50,Billboard Hot 100
Lemon,N*E*R*D & Rihanna,2018-03-10,2018-03-16,51,Billboard Hot 100
El Farsante,Ozuna & Romeo Santos,2018-03-10,2018-03-16,52,Billboard Hot 100
Walk It Talk It,Migos Featuring Drake,2018-03-10,2018-03-16,53,Billboard Hot 100
Pick It Up,Famous Dex Featuring A$AP Rocky,2018-03-10,2018-03-16,54,Billboard Hot 100
Plug Walk,Rich The Kid,2018-03-10,2018-03-16,55,Billboard Hot 100
Friends,Marshmello & Anne-Marie,2018-03-10,2018-03-16,56,Billboard Hot 100
Most People Are Good,Luke Bryan,2018-03-10,2018-03-16,57,Billboard Hot 100
Love Lies,Khalid & Normani,2018-03-10,2018-03-16,58,Billboard Hot 100
Written In The Sand,Old Dominion,2018-03-10,2018-03-16,59,Billboard Hot 100
Billy,6ix9ine,2018-03-10,2018-03-16,60,Billboard Hot 100
Want You Back,5 Seconds Of Summer,2018-03-10,2018-03-16,61,Billboard Hot 100
Nowadays,Lil Skies Featuring Landon Cube,2018-03-10,2018-03-16,62,Billboard Hot 100
KEKE,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",2018-03-10,2018-03-16,63,Billboard Hot 100
