song,artist,start_date,end_date,rank,ranking_list
It's Too Late/I Feel The Earth Move,Carole King,1971-06-26,1971-07-02,1,Billboard Hot 100
Rainy Days And Mondays,Carpenters,1971-06-26,1971-07-02,2,Billboard Hot 100
Want Ads,The Honey Cone,1971-06-26,1971-07-02,3,Billboard Hot 100
Indian Reservation (The Lament Of The Cherokee Reservation Indian),The Raiders,1971-06-26,1971-07-02,4,Billboard Hot 100
Treat Her Like A Lady,Cornelius Brothers & Sister Rose,1971-06-26,1971-07-02,5,Billboard Hot 100
Brown Sugar,The Rolling Stones,1971-06-26,1971-07-02,6,Billboard Hot 100
It Don't Come Easy,Ringo Starr,1971-06-26,1971-07-02,7,Billboard Hot 100
Don't Pull Your Love,"Hamilton, Joe Frank & Reynolds",1971-06-26,1971-07-02,8,Billboard Hot 100
"When You're Hot, You're Hot",Jerry Reed,1971-06-26,1971-07-02,9,Billboard Hot 100
Sweet And Innocent,Donny Osmond of The Osmonds,1971-06-26,1971-07-02,10,Billboard Hot 100
I'll Meet You Halfway,The Partridge Family Starring Shirley Jones Featuring David Cassidy,1971-06-26,1971-07-02,11,Billboard Hot 100
Joy To The World,Three Dog Night,1971-06-26,1971-07-02,12,Billboard Hot 100
Don't Knock My Love - Pt. 1,Wilson Pickett,1971-06-26,1971-07-02,13,Billboard Hot 100
You've Got A Friend,James Taylor,1971-06-26,1971-07-02,14,Billboard Hot 100
Double Lovin',The Osmonds,1971-06-26,1971-07-02,15,Billboard Hot 100
Nathan Jones,The Supremes,1971-06-26,1971-07-02,16,Billboard Hot 100
She's Not Just Another Woman,The 8th Day,1971-06-26,1971-07-02,17,Billboard Hot 100
Mr. Big Stuff,Jean Knight,1971-06-26,1971-07-02,18,Billboard Hot 100
That's The Way I've Always Heard It Should Be,Carly Simon,1971-06-26,1971-07-02,19,Billboard Hot 100
Funky Nassau-Part I,The Beginning Of The End,1971-06-26,1971-07-02,20,Billboard Hot 100
Bridge Over Troubled Water/Brand New Me,Aretha Franklin,1971-06-26,1971-07-02,21,Billboard Hot 100
Superstar,Murray Head With The Trinidad Singers,1971-06-26,1971-07-02,22,Billboard Hot 100
I Don't Know How To Love Him,Helen Reddy,1971-06-26,1971-07-02,23,Billboard Hot 100
Never Can Say Goodbye,Isaac Hayes,1971-06-26,1971-07-02,24,Billboard Hot 100
I Don't Want To Do Wrong,Gladys Knight And The Pips,1971-06-26,1971-07-02,25,Billboard Hot 100
Puppet Man/Resurrection Shuffle,Tom Jones,1971-06-26,1971-07-02,26,Billboard Hot 100
Me And You And A Dog Named Boo,Lobo,1971-06-26,1971-07-02,27,Billboard Hot 100
Here Comes That Rainy Day Feeling Again,The Fortunes,1971-06-26,1971-07-02,28,Billboard Hot 100
Albert Flasher/Broken,The Guess Who,1971-06-26,1971-07-02,29,Billboard Hot 100
High Time We Went/Black-Eyed Blues,Joe Cocker,1971-06-26,1971-07-02,30,Billboard Hot 100
Sooner Or Later,The Grass Roots,1971-06-26,1971-07-02,31,Billboard Hot 100
Right On The Tip Of My Tongue,Brenda & The Tabulations,1971-06-26,1971-07-02,32,Billboard Hot 100
