song,artist,start_date,end_date,rank,ranking_list
Hello Goodbye,The Beatles,1968-01-13,1968-01-19,1,Billboard Hot 100
Judy In Disguise (With Glasses),John Fred And The Playboys,1968-01-13,1968-01-19,2,Billboard Hot 100
Daydream Believer,The Monkees,1968-01-13,1968-01-19,3,Billboard Hot 100
"Woman, Woman",The Union Gap Featuring Gary Puckett,1968-01-13,1968-01-19,4,Billboard Hot 100
I Heard It Through The Grapevine,Gladys Knight And The Pips,1968-01-13,1968-01-19,5,Billboard Hot 100
Chain Of Fools,Aretha Franklin,1968-01-13,1968-01-19,6,Billboard Hot 100
"Bend Me, Shape Me",The American Breed,1968-01-13,1968-01-19,7,Billboard Hot 100
I Second That Emotion,Smokey Robinson & The Miracles,1968-01-13,1968-01-19,8,Billboard Hot 100
Green Tambourine,The Lemon Pipers,1968-01-13,1968-01-19,9,Billboard Hot 100
Skinny Legs And All,Joe Tex,1968-01-13,1968-01-19,10,Billboard Hot 100
Honey Chile,Martha Reeves & The Vandellas,1968-01-13,1968-01-19,11,Billboard Hot 100
Boogaloo Down Broadway,The Fantastic Johnny C,1968-01-13,1968-01-19,12,Billboard Hot 100
If I Could Build My Whole World Around You,Marvin Gaye & Tammi Terrell,1968-01-13,1968-01-19,13,Billboard Hot 100
Different Drum,Stone Poneys Featuring Linda Ronstadt,1968-01-13,1968-01-19,14,Billboard Hot 100
Monterey,Eric Burdon & The Animals,1968-01-13,1968-01-19,15,Billboard Hot 100
Susan,The Buckinghams,1968-01-13,1968-01-19,16,Billboard Hot 100
Summer Rain,Johnny Rivers,1968-01-13,1968-01-19,17,Billboard Hot 100
Nobody But Me,The Human Beinz,1968-01-13,1968-01-19,18,Billboard Hot 100
Who Will Answer?,Ed Ames,1968-01-13,1968-01-19,19,Billboard Hot 100
It's Wonderful,The Young Rascals,1968-01-13,1968-01-19,20,Billboard Hot 100
You Better Sit Down Kids,Cher,1968-01-13,1968-01-19,21,Billboard Hot 100
Next Plane To London,The Rose Garden,1968-01-13,1968-01-19,22,Billboard Hot 100
Spooky,Classics IV,1968-01-13,1968-01-19,23,Billboard Hot 100
Come See About Me,Jr. Walker & The All Stars,1968-01-13,1968-01-19,24,Billboard Hot 100
Love Me Two Times,The Doors,1968-01-13,1968-01-19,25,Billboard Hot 100
My Baby Must Be A Magician,The Marvelettes,1968-01-13,1968-01-19,26,Billboard Hot 100
Love Power,The Sandpebbles,1968-01-13,1968-01-19,27,Billboard Hot 100
Tell Mama,Etta James,1968-01-13,1968-01-19,28,Billboard Hot 100
Goin' Out Of My Head/Can't Take My Eyes Off You,The Lettermen,1968-01-13,1968-01-19,29,Billboard Hot 100
Am I That Easy To Forget,Engelbert Humperdinck,1968-01-13,1968-01-19,30,Billboard Hot 100
Two Little Kids,Peaches & Herb,1968-01-13,1968-01-19,31,Billboard Hot 100
Itchycoo Park,Small Faces,1968-01-13,1968-01-19,32,Billboard Hot 100
I Can't Stand Myself (When You Touch Me),James Brown And The Famous Flames,1968-01-13,1968-01-19,33,Billboard Hot 100
Best Of Both Worlds,Lulu,1968-01-13,1968-01-19,34,Billboard Hot 100
She's My Girl,The Turtles,1968-01-13,1968-01-19,35,Billboard Hot 100
She's A Rainbow,The Rolling Stones,1968-01-13,1968-01-19,36,Billboard Hot 100
Incense And Peppermints,Strawberry Alarm Clock,1968-01-13,1968-01-19,37,Billboard Hot 100
"Baby, Now That I've Found You",The Foundations,1968-01-13,1968-01-19,38,Billboard Hot 100
Darlin',The Beach Boys,1968-01-13,1968-01-19,39,Billboard Hot 100
And Get Away,The Esquires,1968-01-13,1968-01-19,40,Billboard Hot 100
"The Rain, The Park & Other Things",The Cowsills,1968-01-13,1968-01-19,41,Billboard Hot 100
I Say A Little Prayer,Dionne Warwick,1968-01-13,1968-01-19,42,Billboard Hot 100
Explosion (In Your Soul),Soul Survivors,1968-01-13,1968-01-19,43,Billboard Hot 100
Everybody Knows,The Dave Clark Five,1968-01-13,1968-01-19,44,Billboard Hot 100
The Other Man's Grass Is Always Greener,Petula Clark,1968-01-13,1968-01-19,45,Billboard Hot 100
I Wonder What She's Doing Tonite,Tommy Boyce & Bobby Hart,1968-01-13,1968-01-19,46,Billboard Hot 100
Skip A Rope,Henson Cargill,1968-01-13,1968-01-19,47,Billboard Hot 100
The Lesson,Vikki Carr,1968-01-13,1968-01-19,48,Billboard Hot 100
To Give (The Reason I Live),Frankie Valli,1968-01-13,1968-01-19,49,Billboard Hot 100
Dear Eloise,The Hollies,1968-01-13,1968-01-19,50,Billboard Hot 100
Tomorrow,Strawberry Alarm Clock,1968-01-13,1968-01-19,51,Billboard Hot 100
Just As Much As Ever,Bobby Vinton,1968-01-13,1968-01-19,52,Billboard Hot 100
I'm In Love,Wilson Pickett,1968-01-13,1968-01-19,53,Billboard Hot 100
Storybook Children,Billy Vera & Judy Clay,1968-01-13,1968-01-19,54,Billboard Hot 100
