song,artist,start_date,end_date,rank,ranking_list
Shape Of You,Ed Sheeran,2017-03-18,2017-03-24,1,Billboard Hot 100
Bad And Boujee,Migos Featuring Lil Uzi Vert,2017-03-18,2017-03-24,2,Billboard Hot 100
I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,2017-03-18,2017-03-24,3,Billboard Hot 100
That's What I Like,Bruno Mars,2017-03-18,2017-03-24,4,Billboard Hot 100
Something Just Like This,The Chainsmokers & Coldplay,2017-03-18,2017-03-24,5,Billboard Hot 100
Love On The Brain,Rihanna,2017-03-18,2017-03-24,6,Billboard Hot 100
Paris,The Chainsmokers,2017-03-18,2017-03-24,7,Billboard Hot 100
Tunnel Vision,Kodak Black,2017-03-18,2017-03-24,8,Billboard Hot 100
Bounce Back,Big Sean,2017-03-18,2017-03-24,9,Billboard Hot 100
Closer,The Chainsmokers Featuring Halsey,2017-03-18,2017-03-24,10,Billboard Hot 100
I Feel It Coming,The Weeknd Featuring Daft Punk,2017-03-18,2017-03-24,11,Billboard Hot 100
Chained To The Rhythm,Katy Perry Featuring Skip Marley,2017-03-18,2017-03-24,12,Billboard Hot 100
Can't Stop The Feeling!,Justin Timberlake,2017-03-18,2017-03-24,13,Billboard Hot 100
iSpy,KYLE Featuring Lil Yachty,2017-03-18,2017-03-24,14,Billboard Hot 100
Bad Things,Machine Gun Kelly x Camila Cabello,2017-03-18,2017-03-24,15,Billboard Hot 100
Fake Love,Drake,2017-03-18,2017-03-24,16,Billboard Hot 100
Mercy,Shawn Mendes,2017-03-18,2017-03-24,17,Billboard Hot 100
24K Magic,Bruno Mars,2017-03-18,2017-03-24,18,Billboard Hot 100
Scars To Your Beautiful,Alessia Cara,2017-03-18,2017-03-24,19,Billboard Hot 100
Body Like A Back Road,Sam Hunt,2017-03-18,2017-03-24,20,Billboard Hot 100
Down,Marian Hill,2017-03-18,2017-03-24,21,Billboard Hot 100
It Ain't Me,Kygo x Selena Gomez,2017-03-18,2017-03-24,22,Billboard Hot 100
Starboy,The Weeknd Featuring Daft Punk,2017-03-18,2017-03-24,23,Billboard Hot 100
Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,2017-03-18,2017-03-24,24,Billboard Hot 100
Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,2017-03-18,2017-03-24,25,Billboard Hot 100
Say You Won't Let Go,James Arthur,2017-03-18,2017-03-24,26,Billboard Hot 100
Issues,Julia Michaels,2017-03-18,2017-03-24,27,Billboard Hot 100
Stay,Zedd & Alessia Cara,2017-03-18,2017-03-24,28,Billboard Hot 100
Black Beatles,Rae Sremmurd Featuring Gucci Mane,2017-03-18,2017-03-24,29,Billboard Hot 100
Million Reasons,Lady Gaga,2017-03-18,2017-03-24,30,Billboard Hot 100
T-Shirt,Migos,2017-03-18,2017-03-24,31,Billboard Hot 100
Cold,Maroon 5 Featuring Future,2017-03-18,2017-03-24,32,Billboard Hot 100
All Time Low,Jon Bellion,2017-03-18,2017-03-24,33,Billboard Hot 100
Slide,Calvin Harris Featuring Frank Ocean & Migos,2017-03-18,2017-03-24,34,Billboard Hot 100
Congratulations,Post Malone Featuring Quavo,2017-03-18,2017-03-24,35,Billboard Hot 100
Let Me Love You,DJ Snake Featuring Justin Bieber,2017-03-18,2017-03-24,36,Billboard Hot 100
Selfish,Future Featuring Rihanna,2017-03-18,2017-03-24,37,Billboard Hot 100
Caroline,Amine,2017-03-18,2017-03-24,38,Billboard Hot 100
Side To Side,Ariana Grande Featuring Nicki Minaj,2017-03-18,2017-03-24,39,Billboard Hot 100
Swang,Rae Sremmurd,2017-03-18,2017-03-24,40,Billboard Hot 100
