song,artist,start_date,end_date,rank,ranking_list
All For Love,Bryan Adams/Rod Stewart/Sting,1994-01-29,1994-02-04,1,Billboard Hot 100
Hero,Mariah Carey,1994-01-29,1994-02-04,2,Billboard Hot 100
Breathe Again,Toni Braxton,1994-01-29,1994-02-04,3,Billboard Hot 100
The Power Of Love,Celine Dion,1994-01-29,1994-02-04,4,Billboard Hot 100
Again,Janet Jackson,1994-01-29,1994-02-04,5,Billboard Hot 100
Said I Loved You...But I Lied,Michael Bolton,1994-01-29,1994-02-04,6,Billboard Hot 100
All That She Wants,Ace Of Base,1994-01-29,1994-02-04,7,Billboard Hot 100
Please Forgive Me,Bryan Adams,1994-01-29,1994-02-04,8,Billboard Hot 100
Shoop,Salt-N-Pepa,1994-01-29,1994-02-04,9,Billboard Hot 100
Can We Talk,Tevin Campbell,1994-01-29,1994-02-04,10,Billboard Hot 100
Getto Jam,Domino,1994-01-29,1994-02-04,11,Billboard Hot 100
Linger,The Cranberries,1994-01-29,1994-02-04,12,Billboard Hot 100
Understanding,Xscape,1994-01-29,1994-02-04,13,Billboard Hot 100
Because The Night,"10,000 Maniacs",1994-01-29,1994-02-04,14,Billboard Hot 100
Never Keeping Secrets,Babyface,1994-01-29,1994-02-04,15,Billboard Hot 100
The Sign,Ace Of Base,1994-01-29,1994-02-04,16,Billboard Hot 100
Mr. Vain,Culture Beat,1994-01-29,1994-02-04,17,Billboard Hot 100
"I Can See Clearly Now (From ""Cool Runnings"")",Jimmy Cliff,1994-01-29,1994-02-04,18,Billboard Hot 100
Gangsta Lean,DRS,1994-01-29,1994-02-04,19,Billboard Hot 100
Cry For You,Jodeci,1994-01-29,1994-02-04,20,Billboard Hot 100
Whoomp! (There It Is),Tag Team,1994-01-29,1994-02-04,21,Billboard Hot 100
Whatta Man,Salt-N-Pepa Featuring En Vogue,1994-01-29,1994-02-04,22,Billboard Hot 100
U.N.I.T.Y.,Queen Latifah,1994-01-29,1994-02-04,23,Billboard Hot 100
Keep Ya Head Up,2Pac,1994-01-29,1994-02-04,24,Billboard Hot 100
What's My Name?,Snoop Dogg,1994-01-29,1994-02-04,25,Billboard Hot 100
Jessie,Joshua Kadison,1994-01-29,1994-02-04,26,Billboard Hot 100
