song,artist,start_date,end_date,rank,ranking_list
Empire State Of Mind,Jay-Z + Alicia Keys,2009-12-12,2009-12-18,1,Billboard Hot 100
Bad Romance,Lady Gaga,2009-12-12,2009-12-18,2,Billboard Hot 100
TiK ToK,Ke$ha,2009-12-12,2009-12-18,3,Billboard Hot 100
Fireflies,Owl City,2009-12-12,2009-12-18,4,Billboard Hot 100
Replay,Iyaz,2009-12-12,2009-12-18,5,Billboard Hot 100
Whatcha Say,Jason Derulo,2009-12-12,2009-12-18,6,Billboard Hot 100
Meet Me Halfway,The Black Eyed Peas,2009-12-12,2009-12-18,7,Billboard Hot 100
Sexy Chick,David Guetta Featuring Akon,2009-12-12,2009-12-18,8,Billboard Hot 100
Down,Jay Sean Featuring Lil Wayne,2009-12-12,2009-12-18,9,Billboard Hot 100
3,Britney Spears,2009-12-12,2009-12-18,10,Billboard Hot 100
Paparazzi,Lady Gaga,2009-12-12,2009-12-18,11,Billboard Hot 100
Party In The U.S.A.,Miley Cyrus,2009-12-12,2009-12-18,12,Billboard Hot 100
Sweet Dreams,Beyonce,2009-12-12,2009-12-18,13,Billboard Hot 100
Already Gone,Kelly Clarkson,2009-12-12,2009-12-18,14,Billboard Hot 100
I Gotta Feeling,The Black Eyed Peas,2009-12-12,2009-12-18,15,Billboard Hot 100
Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",2009-12-12,2009-12-18,16,Billboard Hot 100
Need You Now,Lady Antebellum,2009-12-12,2009-12-18,17,Billboard Hot 100
You Belong With Me,Taylor Swift,2009-12-12,2009-12-18,18,Billboard Hot 100
Hard,Rihanna Featuring Jeezy,2009-12-12,2009-12-18,19,Billboard Hot 100
I Can Transform Ya,Chris Brown Featuring Lil Wayne & Swizz Beatz,2009-12-12,2009-12-18,20,Billboard Hot 100
Use Somebody,Kings Of Leon,2009-12-12,2009-12-18,21,Billboard Hot 100
Russian Roulette,Rihanna,2009-12-12,2009-12-18,22,Billboard Hot 100
Run This Town,"Jay-Z, Rihanna & Kanye West",2009-12-12,2009-12-18,23,Billboard Hot 100
Cowboy Casanova,Carrie Underwood,2009-12-12,2009-12-18,24,Billboard Hot 100
Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,2009-12-12,2009-12-18,25,Billboard Hot 100
One Time,Justin Bieber,2009-12-12,2009-12-18,26,Billboard Hot 100
