song,artist,start_date,end_date,rank,ranking_list
Stayin' Alive,Bee Gees,1978-02-25,1978-03-03,1,Billboard Hot 100
(Love Is) Thicker Than Water,Andy Gibb,1978-02-25,1978-03-03,2,Billboard Hot 100
Just The Way You Are,Billy Joel,1978-02-25,1978-03-03,3,Billboard Hot 100
Sometimes When We Touch,Dan Hill,1978-02-25,1978-03-03,4,Billboard Hot 100
Emotion,Samantha Sang,1978-02-25,1978-03-03,5,Billboard Hot 100
"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",Chic,1978-02-25,1978-03-03,6,Billboard Hot 100
We Are The Champions,Queen,1978-02-25,1978-03-03,7,Billboard Hot 100
Night Fever,Bee Gees,1978-02-25,1978-03-03,8,Billboard Hot 100
Lay Down Sally,Eric Clapton,1978-02-25,1978-03-03,9,Billboard Hot 100
How Deep Is Your Love,Bee Gees,1978-02-25,1978-03-03,10,Billboard Hot 100
I Go Crazy,Paul Davis,1978-02-25,1978-03-03,11,Billboard Hot 100
Peg,Steely Dan,1978-02-25,1978-03-03,12,Billboard Hot 100
"Theme From ""Close Encounters Of The Third Kind""",John Williams,1978-02-25,1978-03-03,13,Billboard Hot 100
Short People,Randy Newman,1978-02-25,1978-03-03,14,Billboard Hot 100
Baby Come Back,Player,1978-02-25,1978-03-03,15,Billboard Hot 100
The Name Of The Game,ABBA,1978-02-25,1978-03-03,16,Billboard Hot 100
What's Your Name,Lynyrd Skynyrd,1978-02-25,1978-03-03,17,Billboard Hot 100
Thunder Island,Jay Ferguson,1978-02-25,1978-03-03,18,Billboard Hot 100
You're In My Heart (The Final Acclaim),Rod Stewart,1978-02-25,1978-03-03,19,Billboard Hot 100
Happy Anniversary,Little River Band,1978-02-25,1978-03-03,20,Billboard Hot 100
Native New Yorker,Odyssey,1978-02-25,1978-03-03,21,Billboard Hot 100
"Long, Long Way From Home",Foreigner,1978-02-25,1978-03-03,22,Billboard Hot 100
Ffun,ConFunkShun,1978-02-25,1978-03-03,23,Billboard Hot 100
(What A)  Wonderful World,Art Garfunkel With James Taylor & Paul Simon,1978-02-25,1978-03-03,24,Billboard Hot 100
Theme From Close Encounters,Meco,1978-02-25,1978-03-03,25,Billboard Hot 100
The Way You Do The Things You Do,Rita Coolidge,1978-02-25,1978-03-03,26,Billboard Hot 100
Can't Smile Without You,Barry Manilow,1978-02-25,1978-03-03,27,Billboard Hot 100
Falling,LeBlanc & Carr,1978-02-25,1978-03-03,28,Billboard Hot 100
Always And Forever,Heatwave,1978-02-25,1978-03-03,29,Billboard Hot 100
Don't Let Me Be Misunderstood,Santa Esmeralda Starring Leroy Gomez,1978-02-25,1978-03-03,30,Billboard Hot 100
Our Love,Natalie Cole,1978-02-25,1978-03-03,31,Billboard Hot 100
Jack And Jill,Raydio,1978-02-25,1978-03-03,32,Billboard Hot 100
Goodbye Girl,David Gates,1978-02-25,1978-03-03,33,Billboard Hot 100
Dust In The Wind,Kansas,1978-02-25,1978-03-03,34,Billboard Hot 100
Ebony Eyes,Bob Welch,1978-02-25,1978-03-03,35,Billboard Hot 100
Poor Poor Pitiful Me,Linda Ronstadt,1978-02-25,1978-03-03,36,Billboard Hot 100
Too Hot Ta Trot,Commodores,1978-02-25,1978-03-03,37,Billboard Hot 100
Flash Light,Parliament,1978-02-25,1978-03-03,38,Billboard Hot 100
Lady Love,Lou Rawls,1978-02-25,1978-03-03,39,Billboard Hot 100
If I Can't Have You,Yvonne Elliman,1978-02-25,1978-03-03,40,Billboard Hot 100
Desiree,Neil Diamond,1978-02-25,1978-03-03,41,Billboard Hot 100
"Theme Song From ""Which Way Is Up""",Stargard,1978-02-25,1978-03-03,42,Billboard Hot 100
Serpentine Fire,"Earth, Wind & Fire",1978-02-25,1978-03-03,43,Billboard Hot 100
Everybody Loves A Rain Song,B.J. Thomas,1978-02-25,1978-03-03,44,Billboard Hot 100
Before My Heart Finds Out,Gene Cotton,1978-02-25,1978-03-03,45,Billboard Hot 100
"Let It Go, Let It Flow",Dave Mason,1978-02-25,1978-03-03,46,Billboard Hot 100
You Really Got Me,Van Halen,1978-02-25,1978-03-03,47,Billboard Hot 100
Street Corner Serenade,Wet Willie,1978-02-25,1978-03-03,48,Billboard Hot 100
Running On Empty,Jackson Browne,1978-02-25,1978-03-03,49,Billboard Hot 100
It's You That I Need,Enchantment,1978-02-25,1978-03-03,50,Billboard Hot 100
Thank You For Being A Friend,Andrew Gold,1978-02-25,1978-03-03,51,Billboard Hot 100
Hot Legs,Rod Stewart,1978-02-25,1978-03-03,52,Billboard Hot 100
Galaxy,War,1978-02-25,1978-03-03,53,Billboard Hot 100
Silver Dreams,The Babys,1978-02-25,1978-03-03,54,Billboard Hot 100
Hollywood,Boz Scaggs,1978-02-25,1978-03-03,55,Billboard Hot 100
"What's Your Name, What's Your Number",Andrea True Connection,1978-02-25,1978-03-03,56,Billboard Hot 100
Boogie Shoes,KC And The Sunshine Band,1978-02-25,1978-03-03,57,Billboard Hot 100
Le Spank,Le Pamplemousse,1978-02-25,1978-03-03,58,Billboard Hot 100
Mammas Don't Let Your Babies Grow Up To Be Cowboys,Waylon & Willie,1978-02-25,1978-03-03,59,Billboard Hot 100
Breakdown,Tom Petty And The Heartbreakers,1978-02-25,1978-03-03,60,Billboard Hot 100
Sweet Talkin' Woman,Electric Light Orchestra,1978-02-25,1978-03-03,61,Billboard Hot 100
The Circle Is Small (I Can See It In Your Eyes),Gordon Lightfoot,1978-02-25,1978-03-03,62,Billboard Hot 100
California,Debby Boone,1978-02-25,1978-03-03,63,Billboard Hot 100
"Sweet, Sweet Smile",Carpenters,1978-02-25,1978-03-03,64,Billboard Hot 100
Storybook Children (Daybreak),Bette Midler,1978-02-25,1978-03-03,65,Billboard Hot 100
