song,artist,start_date,end_date,rank,ranking_list
Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,2011-08-13,2011-08-19,1,Billboard Hot 100
Last Friday Night (T.G.I.F.),Katy Perry,2011-08-13,2011-08-19,2,Billboard Hot 100
Super Bass,Nicki Minaj,2011-08-13,2011-08-19,3,Billboard Hot 100
Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",2011-08-13,2011-08-19,4,Billboard Hot 100
How To Love,Lil Wayne,2011-08-13,2011-08-19,5,Billboard Hot 100
Rolling In The Deep,Adele,2011-08-13,2011-08-19,6,Billboard Hot 100
Lighters,Bad Meets Evil Featuring Bruno Mars,2011-08-13,2011-08-19,7,Billboard Hot 100
Tonight Tonight,Hot Chelle Rae,2011-08-13,2011-08-19,8,Billboard Hot 100
I Wanna Go,Britney Spears,2011-08-13,2011-08-19,9,Billboard Hot 100
The Edge Of Glory,Lady Gaga,2011-08-13,2011-08-19,10,Billboard Hot 100
Good Life,OneRepublic,2011-08-13,2011-08-19,11,Billboard Hot 100
Otis,Jay Z Kanye West Featuring Otis Redding,2011-08-13,2011-08-19,12,Billboard Hot 100
Dirt Road Anthem,Jason Aldean,2011-08-13,2011-08-19,13,Billboard Hot 100
If I Die Young,The Band Perry,2011-08-13,2011-08-19,14,Billboard Hot 100
I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",2011-08-13,2011-08-19,15,Billboard Hot 100
Best Thing I Never Had,Beyonce,2011-08-13,2011-08-19,16,Billboard Hot 100
Motivation,Kelly Rowland Featuring Lil Wayne,2011-08-13,2011-08-19,17,Billboard Hot 100
Pumped Up Kicks,Foster The People,2011-08-13,2011-08-19,18,Billboard Hot 100
Knee Deep,Zac Brown Band Featuring Jimmy Buffett,2011-08-13,2011-08-19,19,Billboard Hot 100
E.T.,Katy Perry Featuring Kanye West,2011-08-13,2011-08-19,20,Billboard Hot 100
Marvins Room,Drake,2011-08-13,2011-08-19,21,Billboard Hot 100
Just Can't Get Enough,The Black Eyed Peas,2011-08-13,2011-08-19,22,Billboard Hot 100
Just A Kiss,Lady Antebellum,2011-08-13,2011-08-19,23,Billboard Hot 100
The Lazy Song,Bruno Mars,2011-08-13,2011-08-19,24,Billboard Hot 100
Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,2011-08-13,2011-08-19,25,Billboard Hot 100
Remind Me,Brad Paisley Duet With Carrie Underwood,2011-08-13,2011-08-19,26,Billboard Hot 100
Barefoot Blue Jean Night,Jake Owen,2011-08-13,2011-08-19,27,Billboard Hot 100
Don't Wanna Go Home,Jason Derulo,2011-08-13,2011-08-19,28,Billboard Hot 100
Country Girl (Shake It For Me),Luke Bryan,2011-08-13,2011-08-19,29,Billboard Hot 100
The Show Goes On,Lupe Fiasco,2011-08-13,2011-08-19,30,Billboard Hot 100
Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,2011-08-13,2011-08-19,31,Billboard Hot 100
She Ain't You,Chris Brown,2011-08-13,2011-08-19,32,Billboard Hot 100
On The Floor,Jennifer Lopez Featuring Pitbull,2011-08-13,2011-08-19,33,Billboard Hot 100
Honey Bee,Blake Shelton,2011-08-13,2011-08-19,34,Billboard Hot 100
You And Tequila,Kenny Chesney Featuring Grace Potter,2011-08-13,2011-08-19,35,Billboard Hot 100
Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,2011-08-13,2011-08-19,36,Billboard Hot 100
My Last,Big Sean Featuring Chris Brown,2011-08-13,2011-08-19,37,Billboard Hot 100
You Make Me Feel...,Cobra Starship Featuring Sabi,2011-08-13,2011-08-19,38,Billboard Hot 100
Am I The Only One,Dierks Bentley,2011-08-13,2011-08-19,39,Billboard Hot 100
Rain Over Me,Pitbull Featuring Marc Anthony,2011-08-13,2011-08-19,40,Billboard Hot 100
Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,2011-08-13,2011-08-19,41,Billboard Hot 100
Every Teardrop Is A Waterfall,Coldplay,2011-08-13,2011-08-19,42,Billboard Hot 100
Out Of My Head,Lupe Fiasco Featuring Trey Songz,2011-08-13,2011-08-19,43,Billboard Hot 100
Tomorrow,Chris Young,2011-08-13,2011-08-19,44,Billboard Hot 100
Sure Thing,Miguel,2011-08-13,2011-08-19,45,Billboard Hot 100
Crazy Girl,Eli Young Band,2011-08-13,2011-08-19,46,Billboard Hot 100
Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,2011-08-13,2011-08-19,47,Billboard Hot 100
Stereo Hearts,Gym Class Heroes Featuring Adam Levine,2011-08-13,2011-08-19,48,Billboard Hot 100
I'm Into You,Jennifer Lopez Featuring Lil Wayne,2011-08-13,2011-08-19,49,Billboard Hot 100
Take A Back Road,Rodney Atkins,2011-08-13,2011-08-19,50,Billboard Hot 100
Right There,Nicole Scherzinger Featuring 50 Cent,2011-08-13,2011-08-19,51,Billboard Hot 100
Love You Like A Love Song,Selena Gomez & The Scene,2011-08-13,2011-08-19,52,Billboard Hot 100
Best Love Song,T-Pain Featuring Chris Brown,2011-08-13,2011-08-19,53,Billboard Hot 100
California King Bed,Rihanna,2011-08-13,2011-08-19,54,Billboard Hot 100
Take Over Control,Afrojack Featuring Eva Simons,2011-08-13,2011-08-19,55,Billboard Hot 100
Keep Your Head Up,Andy Grammer,2011-08-13,2011-08-19,56,Billboard Hot 100
Homeboy,Eric Church,2011-08-13,2011-08-19,57,Billboard Hot 100
Hello,Martin Solveig & Dragonette,2011-08-13,2011-08-19,58,Billboard Hot 100
Made In America,Toby Keith,2011-08-13,2011-08-19,59,Billboard Hot 100
God Gave Me You,Blake Shelton,2011-08-13,2011-08-19,60,Billboard Hot 100
Better With The Lights Off,New Boyz Featuring Chris Brown,2011-08-13,2011-08-19,61,Billboard Hot 100
Love Done Gone,Billy Currington,2011-08-13,2011-08-19,62,Billboard Hot 100
Mean,Taylor Swift,2011-08-13,2011-08-19,63,Billboard Hot 100
Man Down,Rihanna,2011-08-13,2011-08-19,64,Billboard Hot 100
If Heaven Wasn't So Far Away,Justin Moore,2011-08-13,2011-08-19,65,Billboard Hot 100
I Love You This Big,Scotty McCreery,2011-08-13,2011-08-19,66,Billboard Hot 100
Long Hot Summer,Keith Urban,2011-08-13,2011-08-19,67,Billboard Hot 100
Booty Wurk (One Cheek At A Time),T-Pain Featuring Joey Galaxy,2011-08-13,2011-08-19,68,Billboard Hot 100
Just Fishin',Trace Adkins,2011-08-13,2011-08-19,69,Billboard Hot 100
Here For A Good Time,George Strait,2011-08-13,2011-08-19,70,Billboard Hot 100
Never Gonna Leave This Bed,Maroon 5,2011-08-13,2011-08-19,71,Billboard Hot 100
Who Says,Selena Gomez & The Scene,2011-08-13,2011-08-19,72,Billboard Hot 100
Someone Like You,Adele,2011-08-13,2011-08-19,73,Billboard Hot 100
Mr. Saxobeat,Alexandra Stan,2011-08-13,2011-08-19,74,Billboard Hot 100
Smile,Avril Lavigne,2011-08-13,2011-08-19,75,Billboard Hot 100
The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers,2011-08-13,2011-08-19,76,Billboard Hot 100
Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash,2011-08-13,2011-08-19,77,Billboard Hot 100
Unusual,Trey Songz Featuring Drake,2011-08-13,2011-08-19,78,Billboard Hot 100
Country Must Be Country Wide,Brantley Gilbert,2011-08-13,2011-08-19,79,Billboard Hot 100
Skyscraper,Demi Lovato,2011-08-13,2011-08-19,80,Billboard Hot 100
On My Level,Wiz Khalifa Featuring Too $hort,2011-08-13,2011-08-19,81,Billboard Hot 100
Gucci Gucci,Kreayshawn,2011-08-13,2011-08-19,82,Billboard Hot 100
"Save Me, San Francisco",Train,2011-08-13,2011-08-19,83,Billboard Hot 100
Set Fire To The Rain,Adele,2011-08-13,2011-08-19,84,Billboard Hot 100
Pretty Girls,Iyaz Featuring Travie McCoy,2011-08-13,2011-08-19,85,Billboard Hot 100
Old Alabama,Brad Paisley Featuring Alabama,2011-08-13,2011-08-19,86,Billboard Hot 100
Easy,Rascal Flatts Featuring Natasha Bedingfield,2011-08-13,2011-08-19,87,Billboard Hot 100
Quickie,Miguel,2011-08-13,2011-08-19,88,Billboard Hot 100
John,Lil Wayne Featuring Rick Ross,2011-08-13,2011-08-19,89,Billboard Hot 100
Dirty Dancer,Enrique Iglesias With Usher Featuring Lil Wayne,2011-08-13,2011-08-19,90,Billboard Hot 100
Cheers (Drink To That),Rihanna,2011-08-13,2011-08-19,91,Billboard Hot 100
Novacane,Frank Ocean,2011-08-13,2011-08-19,92,Billboard Hot 100
Don't Stop The Party,The Black Eyed Peas,2011-08-13,2011-08-19,93,Billboard Hot 100
Walk,Foo Fighters,2011-08-13,2011-08-19,94,Billboard Hot 100
Oh My,"DJ Drama Featuring Fabolous, Roscoe Dash & Wiz Khalifa",2011-08-13,2011-08-19,95,Billboard Hot 100
Rumour Has It,Adele,2011-08-13,2011-08-19,96,Billboard Hot 100
Fish,Craig Campbell,2011-08-13,2011-08-19,97,Billboard Hot 100
I Smile,Kirk Franklin,2011-08-13,2011-08-19,98,Billboard Hot 100
Faster,Matt Nathanson,2011-08-13,2011-08-19,99,Billboard Hot 100
One More Drinkin' Song,Jerrod Niemann,2011-08-13,2011-08-19,100,Billboard Hot 100
