song,artist,start_date,end_date,rank,ranking_list
He Don't Love You (Like I Love You),Tony Orlando & Dawn,1975-05-17,1975-05-23,1,Billboard Hot 100
Before The Next Teardrop Falls,Freddy Fender,1975-05-17,1975-05-23,2,Billboard Hot 100
Jackie Blue,Ozark Mountain Daredevils,1975-05-17,1975-05-23,3,Billboard Hot 100
Shining Star,"Earth, Wind & Fire",1975-05-17,1975-05-23,4,Billboard Hot 100
Only Yesterday,Carpenters,1975-05-17,1975-05-23,5,Billboard Hot 100
Walking In Rhythm,The Blackbyrds,1975-05-17,1975-05-23,6,Billboard Hot 100
Thank God I'm A Country Boy,John Denver,1975-05-17,1975-05-23,7,Billboard Hot 100
How Long,Ace,1975-05-17,1975-05-23,8,Billboard Hot 100
I Don't Like To Sleep Alone,Paul Anka with Odia Coates,1975-05-17,1975-05-23,9,Billboard Hot 100
(Hey Won't You Play) Another Somebody Done Somebody Wrong Song,B.J. Thomas,1975-05-17,1975-05-23,10,Billboard Hot 100
Philadelphia Freedom,The Elton John Band,1975-05-17,1975-05-23,11,Billboard Hot 100
Killer Queen,Queen,1975-05-17,1975-05-23,12,Billboard Hot 100
Sister Golden Hair,America,1975-05-17,1975-05-23,13,Billboard Hot 100
Old Days,Chicago,1975-05-17,1975-05-23,14,Billboard Hot 100
Bad Time,Grand Funk,1975-05-17,1975-05-23,15,Billboard Hot 100
Love Won't Let Me Wait,Major Harris,1975-05-17,1975-05-23,16,Billboard Hot 100
When Will I Be Loved,Linda Ronstadt,1975-05-17,1975-05-23,17,Billboard Hot 100
Hijack,Herbie Mann,1975-05-17,1975-05-23,18,Billboard Hot 100
Shoeshine Boy,Eddie Kendricks,1975-05-17,1975-05-23,19,Billboard Hot 100
Long Tall Glasses (I Can Dance),Leo Sayer,1975-05-17,1975-05-23,20,Billboard Hot 100
Cut The Cake,AWB,1975-05-17,1975-05-23,21,Billboard Hot 100
The Immigrant,Neil Sedaka,1975-05-17,1975-05-23,22,Billboard Hot 100
I'm Not Lisa,Jessi Colter,1975-05-17,1975-05-23,23,Billboard Hot 100
It's A Miracle,Barry Manilow,1975-05-17,1975-05-23,24,Billboard Hot 100
Chevy Van,Sammy Johns,1975-05-17,1975-05-23,25,Billboard Hot 100
