song,artist,start_date,end_date,rank,ranking_list
"December, 1963 (Oh, What a Night)",The 4 Seasons,1976-03-27,1976-04-02,1,Billboard Hot 100
Dream Weaver,Gary Wright,1976-03-27,1976-04-02,2,Billboard Hot 100
Lonely Night (angel Face),Captain & Tennille,1976-03-27,1976-04-02,3,Billboard Hot 100
All By Myself,Eric Carmen,1976-03-27,1976-04-02,4,Billboard Hot 100
Disco Lady,Johnnie Taylor,1976-03-27,1976-04-02,5,Billboard Hot 100
Sweet Thing,Rufus Featuring Chaka Khan,1976-03-27,1976-04-02,6,Billboard Hot 100
Dream On,Aerosmith,1976-03-27,1976-04-02,7,Billboard Hot 100
Let Your Love Flow,Bellamy Brothers,1976-03-27,1976-04-02,8,Billboard Hot 100
Right Back Where We Started From,Maxine Nightingale,1976-03-27,1976-04-02,9,Billboard Hot 100
Money Honey,Bay City Rollers,1976-03-27,1976-04-02,10,Billboard Hot 100
Golden Years,David Bowie,1976-03-27,1976-04-02,11,Billboard Hot 100
Fanny (Be Tender With My Love),Bee Gees,1976-03-27,1976-04-02,12,Billboard Hot 100
Only Sixteen,Dr. Hook,1976-03-27,1976-04-02,13,Billboard Hot 100
Deep Purple,Donny & Marie Osmond,1976-03-27,1976-04-02,14,Billboard Hot 100
Sweet Love,Commodores,1976-03-27,1976-04-02,15,Billboard Hot 100
Take It To The Limit,Eagles,1976-03-27,1976-04-02,16,Billboard Hot 100
Bohemian Rhapsody,Queen,1976-03-27,1976-04-02,17,Billboard Hot 100
Show Me The Way,Peter Frampton,1976-03-27,1976-04-02,18,Billboard Hot 100
Tangerine,The Salsoul Orchestra,1976-03-27,1976-04-02,19,Billboard Hot 100
Junk Food Junkie,Larry Groce,1976-03-27,1976-04-02,20,Billboard Hot 100
Love Machine (Part 1),The Miracles,1976-03-27,1976-04-02,21,Billboard Hot 100
Cupid,Tony Orlando & Dawn,1976-03-27,1976-04-02,22,Billboard Hot 100
Action,Sweet,1976-03-27,1976-04-02,23,Billboard Hot 100
There's A Kind Of Hush (All Over The World),Carpenters,1976-03-27,1976-04-02,24,Billboard Hot 100
Boogie Fever,The Sylvers,1976-03-27,1976-04-02,25,Billboard Hot 100
Good Hearted Woman,Waylon & Willie,1976-03-27,1976-04-02,26,Billboard Hot 100
