song,artist,start_date,end_date,rank,ranking_list
Will It Go Round In Circles,Billy Preston,1973-07-07,1973-07-13,1,Billboard Hot 100
Kodachrome,Paul Simon,1973-07-07,1973-07-13,2,Billboard Hot 100
My Love,Paul McCartney And Wings,1973-07-07,1973-07-13,3,Billboard Hot 100
Give Me Love - (Give Me Peace On Earth),George Harrison,1973-07-07,1973-07-13,4,Billboard Hot 100
"Bad, Bad Leroy Brown",Jim Croce,1973-07-07,1973-07-13,5,Billboard Hot 100
Playground In My Mind,Clint Holmes,1973-07-07,1973-07-13,6,Billboard Hot 100
Shambala,Three Dog Night,1973-07-07,1973-07-13,7,Billboard Hot 100
Yesterday Once More,Carpenters,1973-07-07,1973-07-13,8,Billboard Hot 100
Right Place Wrong Time,Dr. John,1973-07-07,1973-07-13,9,Billboard Hot 100
I'm Gonna Love You Just A Little More Baby,Barry White,1973-07-07,1973-07-13,10,Billboard Hot 100
Smoke On The Water,Deep Purple,1973-07-07,1973-07-13,11,Billboard Hot 100
Long Train Runnin',The Doobie Brothers,1973-07-07,1973-07-13,12,Billboard Hot 100
Natural High,Bloodstone,1973-07-07,1973-07-13,13,Billboard Hot 100
Boogie Woogie Bugle Boy,Bette Midler,1973-07-07,1973-07-13,14,Billboard Hot 100
One Of A Kind (Love Affair),The Spinners,1973-07-07,1973-07-13,15,Billboard Hot 100
Pillow Talk,Sylvia (r&b),1973-07-07,1973-07-13,16,Billboard Hot 100
Diamond Girl,Seals & Crofts,1973-07-07,1973-07-13,17,Billboard Hot 100
Behind Closed Doors,Charlie Rich,1973-07-07,1973-07-13,18,Billboard Hot 100
"Daddy Could Swear, I Declare",Gladys Knight And The Pips,1973-07-07,1973-07-13,19,Billboard Hot 100
Money,Pink Floyd,1973-07-07,1973-07-13,20,Billboard Hot 100
Frankenstein,Edgar Winter Group,1973-07-07,1973-07-13,21,Billboard Hot 100
So Very Hard To Go,Tower Of Power,1973-07-07,1973-07-13,22,Billboard Hot 100
I'm Doin' Fine Now,New York City,1973-07-07,1973-07-13,23,Billboard Hot 100
Doing It To Death,Fred Wesley & The J.B.'s,1973-07-07,1973-07-13,24,Billboard Hot 100
Daniel,Elton John,1973-07-07,1973-07-13,25,Billboard Hot 100
Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",1973-07-07,1973-07-13,26,Billboard Hot 100
You'll Never Get To Heaven (If You Break My Heart),The Stylistics,1973-07-07,1973-07-13,27,Billboard Hot 100
Tie A Yellow Ribbon Round The Ole Oak Tree,Dawn Featuring Tony Orlando,1973-07-07,1973-07-13,28,Billboard Hot 100
Touch Me In The Morning,Diana Ross,1973-07-07,1973-07-13,29,Billboard Hot 100
Misdemeanor,Foster Sylvers,1973-07-07,1973-07-13,30,Billboard Hot 100
And I Love You So,Perry Como,1973-07-07,1973-07-13,31,Billboard Hot 100
Feelin' Stronger Every Day,Chicago,1973-07-07,1973-07-13,32,Billboard Hot 100
Time To Get Down,The O'Jays,1973-07-07,1973-07-13,33,Billboard Hot 100
Where Peaceful Waters Flow,Gladys Knight And The Pips,1973-07-07,1973-07-13,34,Billboard Hot 100
Satin Sheets,Jeanne Pruett,1973-07-07,1973-07-13,35,Billboard Hot 100
Drift Away,Dobie Gray,1973-07-07,1973-07-13,36,Billboard Hot 100
Why Me,Kris Kristofferson,1973-07-07,1973-07-13,37,Billboard Hot 100
I'll Always Love My Mama (Part I),The Intruders,1973-07-07,1973-07-13,38,Billboard Hot 100
Goin' Home,The Osmonds,1973-07-07,1973-07-13,39,Billboard Hot 100
The Plastic Man,The Temptations,1973-07-07,1973-07-13,40,Billboard Hot 100
I Believe In You (You Believe In Me),Johnnie Taylor,1973-07-07,1973-07-13,41,Billboard Hot 100
The Morning After,Maureen McGovern,1973-07-07,1973-07-13,42,Billboard Hot 100
Give It To Me,The J. Geils Band,1973-07-07,1973-07-13,43,Billboard Hot 100
Swamp Witch,Jim Stafford,1973-07-07,1973-07-13,44,Billboard Hot 100
If You Want Me To Stay,Sly & The Family Stone,1973-07-07,1973-07-13,45,Billboard Hot 100
Give Your Baby A Standing Ovation,The Dells,1973-07-07,1973-07-13,46,Billboard Hot 100
Soul Makossa,Afrique,1973-07-07,1973-07-13,47,Billboard Hot 100
Get Down,Gilbert O'Sullivan,1973-07-07,1973-07-13,48,Billboard Hot 100
"Never, Never, Never (Grande, Grande, Grande)",Shirley Bassey,1973-07-07,1973-07-13,49,Billboard Hot 100
Soul Makossa,Manu Dibango,1973-07-07,1973-07-13,50,Billboard Hot 100
Watergrate,Dickie Goodman,1973-07-07,1973-07-13,51,Billboard Hot 100
Roll Over Beethoven,Electric Light Orchestra,1973-07-07,1973-07-13,52,Billboard Hot 100
How Can I Tell Her,Lobo,1973-07-07,1973-07-13,53,Billboard Hot 100
There's No Me Without You,The Manhattans,1973-07-07,1973-07-13,54,Billboard Hot 100
You Are The Sunshine Of My Life,Stevie Wonder,1973-07-07,1973-07-13,55,Billboard Hot 100
Hey You! Get Off My Mountain,The Dramatics,1973-07-07,1973-07-13,56,Billboard Hot 100
Let's Pretend,Raspberries,1973-07-07,1973-07-13,57,Billboard Hot 100
Uneasy Rider,Charlie Daniels,1973-07-07,1973-07-13,58,Billboard Hot 100
Nobody Wants You When You're Down And Out,Bobby Womack,1973-07-07,1973-07-13,59,Billboard Hot 100
Are You Man Enough,Four Tops,1973-07-07,1973-07-13,60,Billboard Hot 100
Brother Louie,Stories,1973-07-07,1973-07-13,61,Billboard Hot 100
Back When My Hair Was Short,Gunhill Road,1973-07-07,1973-07-13,62,Billboard Hot 100
Delta Dawn,Helen Reddy,1973-07-07,1973-07-13,63,Billboard Hot 100
The Free Electric Band,Albert Hammond,1973-07-07,1973-07-13,64,Billboard Hot 100
Finder's Keepers,Chairman Of The Board,1973-07-07,1973-07-13,65,Billboard Hot 100
Be What You Are,The Staple Singers,1973-07-07,1973-07-13,66,Billboard Hot 100
Brother's Gonna Work It Out,Willie Hutch,1973-07-07,1973-07-13,67,Billboard Hot 100
I'd Rather Be A Cowboy,John Denver,1973-07-07,1973-07-13,68,Billboard Hot 100
Live And Let Die,Wings,1973-07-07,1973-07-13,69,Billboard Hot 100
Over The Hills And Far Away,Led Zeppelin,1973-07-07,1973-07-13,70,Billboard Hot 100
What About Me,Anne Murray,1973-07-07,1973-07-13,71,Billboard Hot 100
Love And Happiness,Earnest Jackson,1973-07-07,1973-07-13,72,Billboard Hot 100
Here I Am Come & Take Me,Al Green,1973-07-07,1973-07-13,73,Billboard Hot 100
Kids Say The Darndest Things,Tammy Wynette,1973-07-07,1973-07-13,74,Billboard Hot 100
Tequila Sunrise,Eagles,1973-07-07,1973-07-13,75,Billboard Hot 100
First Cut Is The Deepest,Keith Hampshire,1973-07-07,1973-07-13,76,Billboard Hot 100
Angel,Aretha Franklin,1973-07-07,1973-07-13,77,Billboard Hot 100
Sixty Minute Man/Mother-In-Law,Clarence Carter,1973-07-07,1973-07-13,78,Billboard Hot 100
Wildflower,Skylark,1973-07-07,1973-07-13,79,Billboard Hot 100
My Merry-go-round,Johnny Nash,1973-07-07,1973-07-13,80,Billboard Hot 100
Hocus Pocus,Focus,1973-07-07,1973-07-13,81,Billboard Hot 100
"Love, Love, Love",Donny Hathaway,1973-07-07,1973-07-13,82,Billboard Hot 100
He Did With Me,Vicki Lawrence,1973-07-07,1973-07-13,83,Billboard Hot 100
There You Go,Edwin Starr,1973-07-07,1973-07-13,84,Billboard Hot 100
Blockbuster,The Sweet,1973-07-07,1973-07-13,85,Billboard Hot 100
The Hurt,Cat Stevens,1973-07-07,1973-07-13,86,Billboard Hot 100
You Always Come Back (To Hurting Me),Johnny Rodriguez,1973-07-07,1973-07-13,87,Billboard Hot 100
Black Byrd,Donald Byrd,1973-07-07,1973-07-13,88,Billboard Hot 100
Sweet Charlie Babe,Jackie Moore,1973-07-07,1973-07-13,89,Billboard Hot 100
Giving It All Away,Roger Daltrey,1973-07-07,1973-07-13,90,Billboard Hot 100
Friend Of Mine,Bill Withers,1973-07-07,1973-07-13,91,Billboard Hot 100
Roland The Roadie And Gertrude The Groupie,Dr. Hook And The Medicine Show,1973-07-07,1973-07-13,92,Billboard Hot 100
You Were Always There,Donna Fargo,1973-07-07,1973-07-13,93,Billboard Hot 100
Sweet Harmony,Smokey Robinson,1973-07-07,1973-07-13,94,Billboard Hot 100
Top Of The World,Lynn Anderson,1973-07-07,1973-07-13,95,Billboard Hot 100
It's Forever,The Ebonys,1973-07-07,1973-07-13,96,Billboard Hot 100
"Lord, Mr. Ford",Jerry Reed,1973-07-07,1973-07-13,97,Billboard Hot 100
Smoke! Smoke! Smoke! (That Cigarette),Commander Cody,1973-07-07,1973-07-13,98,Billboard Hot 100
I Was Checkin' Out She Was Checkin' In,Don Covay,1973-07-07,1973-07-13,99,Billboard Hot 100
Hello Stranger,Fire And Rain,1973-07-07,1973-07-13,100,Billboard Hot 100
