song,artist,start_date,end_date,rank,ranking_list
Rock With You,Michael Jackson,1980-02-02,1980-02-08,1,Billboard Hot 100
Do That To Me One More Time,Captain & Tennille,1980-02-02,1980-02-08,2,Billboard Hot 100
Coward Of The County,Kenny Rogers,1980-02-02,1980-02-08,3,Billboard Hot 100
Cruisin',Smokey Robinson,1980-02-02,1980-02-08,4,Billboard Hot 100
Crazy Little Thing Called Love,Queen,1980-02-02,1980-02-08,5,Billboard Hot 100
Escape (The Pina Colada Song),Rupert Holmes,1980-02-02,1980-02-08,6,Billboard Hot 100
Sara,Fleetwood Mac,1980-02-02,1980-02-08,7,Billboard Hot 100
The Long Run,Eagles,1980-02-02,1980-02-08,8,Billboard Hot 100
"Yes, I'm Ready",Teri DeSario With K.C.,1980-02-02,1980-02-08,9,Billboard Hot 100
Don't Do Me Like That,Tom Petty And The Heartbreakers,1980-02-02,1980-02-08,10,Billboard Hot 100
I Wanna Be Your Lover,Prince,1980-02-02,1980-02-08,11,Billboard Hot 100
This Is It,Kenny Loggins,1980-02-02,1980-02-08,12,Billboard Hot 100
We Don't Talk Anymore,Cliff Richard,1980-02-02,1980-02-08,13,Billboard Hot 100
Send One Your Love,Stevie Wonder,1980-02-02,1980-02-08,14,Billboard Hot 100
Deja Vu,Dionne Warwick,1980-02-02,1980-02-08,15,Billboard Hot 100
On The Radio,Donna Summer,1980-02-02,1980-02-08,16,Billboard Hot 100
Longer,Dan Fogelberg,1980-02-02,1980-02-08,17,Billboard Hot 100
Don't Let Go,Isaac Hayes,1980-02-02,1980-02-08,18,Billboard Hot 100
Romeo's Tune,Steve Forbert,1980-02-02,1980-02-08,19,Billboard Hot 100
Daydream Believer,Anne Murray,1980-02-02,1980-02-08,20,Billboard Hot 100
An American Dream,The Dirt Band,1980-02-02,1980-02-08,21,Billboard Hot 100
Desire,Andy Gibb,1980-02-02,1980-02-08,22,Billboard Hot 100
Third Time Lucky (First Time I Was A Fool),Foghat,1980-02-02,1980-02-08,23,Billboard Hot 100
Fool In The Rain,Led Zeppelin,1980-02-02,1980-02-08,24,Billboard Hot 100
September Morn',Neil Diamond,1980-02-02,1980-02-08,25,Billboard Hot 100
Wait For Me,Daryl Hall John Oates,1980-02-02,1980-02-08,26,Billboard Hot 100
Why Me,Styx,1980-02-02,1980-02-08,27,Billboard Hot 100
Forever Mine,The O'Jays,1980-02-02,1980-02-08,28,Billboard Hot 100
"Working My Way Back To You/Forgive Me, Girl",The Spinners,1980-02-02,1980-02-08,29,Billboard Hot 100
Do You Love What You Feel,Rufus And Chaka Khan,1980-02-02,1980-02-08,30,Billboard Hot 100
Better Love Next Time,Dr. Hook,1980-02-02,1980-02-08,31,Billboard Hot 100
