song,artist,start_date,end_date,rank,ranking_list
Uptown Funk!,Mark Ronson Featuring Bruno Mars,2015-03-28,2015-04-03,1,Billboard Hot 100
Sugar,Maroon 5,2015-03-28,2015-04-03,2,Billboard Hot 100
Thinking Out Loud,Ed Sheeran,2015-03-28,2015-04-03,3,Billboard Hot 100
Love Me Like You Do,Ellie Goulding,2015-03-28,2015-04-03,4,Billboard Hot 100
FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,2015-03-28,2015-04-03,5,Billboard Hot 100
Earned It (Fifty Shades Of Grey),The Weeknd,2015-03-28,2015-04-03,6,Billboard Hot 100
Style,Taylor Swift,2015-03-28,2015-04-03,7,Billboard Hot 100
Lay Me Down,Sam Smith,2015-03-28,2015-04-03,8,Billboard Hot 100
Time Of Our Lives,Pitbull & Ne-Yo,2015-03-28,2015-04-03,9,Billboard Hot 100
Trap Queen,Fetty Wap,2015-03-28,2015-04-03,10,Billboard Hot 100
Take Me To Church,Hozier,2015-03-28,2015-04-03,11,Billboard Hot 100
Blank Space,Taylor Swift,2015-03-28,2015-04-03,12,Billboard Hot 100
G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,2015-03-28,2015-04-03,13,Billboard Hot 100
Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,2015-03-28,2015-04-03,14,Billboard Hot 100
Somebody,Natalie La Rose Featuring Jeremih,2015-03-28,2015-04-03,15,Billboard Hot 100
I Don't Mind,Usher Featuring Juicy J,2015-03-28,2015-04-03,16,Billboard Hot 100
Lips Are Movin,Meghan Trainor,2015-03-28,2015-04-03,17,Billboard Hot 100
One Last Time,Ariana Grande,2015-03-28,2015-04-03,18,Billboard Hot 100
I'm Not The Only One,Sam Smith,2015-03-28,2015-04-03,19,Billboard Hot 100
Chains,Nick Jonas,2015-03-28,2015-04-03,20,Billboard Hot 100
Shut Up And Dance,WALK THE MOON,2015-03-28,2015-04-03,21,Billboard Hot 100
Shake It Off,Taylor Swift,2015-03-28,2015-04-03,22,Billboard Hot 100
Ayo,Chris Brown & Tyga,2015-03-28,2015-04-03,23,Billboard Hot 100
I Want You To Know,Zedd Featuring Selena Gomez,2015-03-28,2015-04-03,24,Billboard Hot 100
Centuries,Fall Out Boy,2015-03-28,2015-04-03,25,Billboard Hot 100
She Knows,Ne-Yo Featuring Juicy J,2015-03-28,2015-04-03,26,Billboard Hot 100
Take Your Time,Sam Hunt,2015-03-28,2015-04-03,27,Billboard Hot 100
All About That Bass,Meghan Trainor,2015-03-28,2015-04-03,28,Billboard Hot 100
Only,"Nicki Minaj Featuring Drake, Lil Wayne & Chris Brown",2015-03-28,2015-04-03,29,Billboard Hot 100
Heartbeat Song,Kelly Clarkson,2015-03-28,2015-04-03,30,Billboard Hot 100
Believe,Mumford & Sons,2015-03-28,2015-04-03,31,Billboard Hot 100
Jealous,Nick Jonas,2015-03-28,2015-04-03,32,Billboard Hot 100
I Don't F**k With You,Big Sean Featuring E-40,2015-03-28,2015-04-03,33,Billboard Hot 100
Stay With Me,Sam Smith,2015-03-28,2015-04-03,34,Billboard Hot 100
Blessings,Big Sean Featuring Drake,2015-03-28,2015-04-03,35,Billboard Hot 100
7/11,Beyonce,2015-03-28,2015-04-03,36,Billboard Hot 100
Outside,Calvin Harris Featuring Ellie Goulding,2015-03-28,2015-04-03,37,Billboard Hot 100
Riptide,Vance Joy,2015-03-28,2015-04-03,38,Billboard Hot 100
Prayer In C,Lillywood & Robin Schulz,2015-03-28,2015-04-03,39,Billboard Hot 100
Animals,Maroon 5,2015-03-28,2015-04-03,40,Billboard Hot 100
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,2015-03-28,2015-04-03,41,Billboard Hot 100
Homegrown,Zac Brown Band,2015-03-28,2015-04-03,42,Billboard Hot 100
I Bet,Ciara,2015-03-28,2015-04-03,43,Billboard Hot 100
Ghost,Ella Henderson,2015-03-28,2015-04-03,44,Billboard Hot 100
Want To Want Me,Jason Derulo,2015-03-28,2015-04-03,45,Billboard Hot 100
Talking Body,Tove Lo,2015-03-28,2015-04-03,46,Billboard Hot 100
Chandelier,Sia,2015-03-28,2015-04-03,47,Billboard Hot 100
Ain't Worth The Whiskey,Cole Swindell,2015-03-28,2015-04-03,48,Billboard Hot 100
Elastic Heart,Sia,2015-03-28,2015-04-03,49,Billboard Hot 100
No Type,Rae Sremmurd,2015-03-28,2015-04-03,50,Billboard Hot 100
All Day,"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",2015-03-28,2015-04-03,51,Billboard Hot 100
Night Changes,One Direction,2015-03-28,2015-04-03,52,Billboard Hot 100
Mean To Me,Brett Eldredge,2015-03-28,2015-04-03,53,Billboard Hot 100
Energy,Drake,2015-03-28,2015-04-03,54,Billboard Hot 100
Little Red Wagon,Miranda Lambert,2015-03-28,2015-04-03,55,Billboard Hot 100
Just Gettin' Started,Jason Aldean,2015-03-28,2015-04-03,56,Billboard Hot 100
Lonely Eyes,Chris Young,2015-03-28,2015-04-03,57,Billboard Hot 100
Geronimo,Sheppard,2015-03-28,2015-04-03,58,Billboard Hot 100
CoCo,O.T. Genasis,2015-03-28,2015-04-03,59,Billboard Hot 100
I Bet My Life,Imagine Dragons,2015-03-28,2015-04-03,60,Billboard Hot 100
Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug,2015-03-28,2015-04-03,61,Billboard Hot 100
Legend,Drake,2015-03-28,2015-04-03,62,Billboard Hot 100
Homegrown Honey,Darius Rucker,2015-03-28,2015-04-03,63,Billboard Hot 100
Slow Motion,Trey Songz,2015-03-28,2015-04-03,64,Billboard Hot 100
Lonely Tonight,Blake Shelton Featuring Ashley Monroe,2015-03-28,2015-04-03,65,Billboard Hot 100
Know Yourself,Drake,2015-03-28,2015-04-03,66,Billboard Hot 100
Apparently,J. Cole,2015-03-28,2015-04-03,67,Billboard Hot 100
I Really Like You,Carly Rae Jepsen,2015-03-28,2015-04-03,68,Billboard Hot 100
Feeling Myself,Nicki Minaj Featuring Beyonce,2015-03-28,2015-04-03,69,Billboard Hot 100
You're So Beautiful,Empire Cast Featuring Jussie Smollett & Yazz,2015-03-28,2015-04-03,70,Billboard Hot 100
Say You Do,Dierks Bentley,2015-03-28,2015-04-03,71,Billboard Hot 100
Budapest,George Ezra,2015-03-28,2015-04-03,72,Billboard Hot 100
The Hanging Tree,James Newton Howard Featuring Jennifer Lawrence,2015-03-28,2015-04-03,73,Billboard Hot 100
A Guy Walks Into A Bar,Tyler Farr,2015-03-28,2015-04-03,74,Billboard Hot 100
Make Me Wanna,Thomas Rhett,2015-03-28,2015-04-03,75,Billboard Hot 100
Watch Me,Silento,2015-03-28,2015-04-03,76,Billboard Hot 100
"Honey, I'm Good.",Andy Grammer,2015-03-28,2015-04-03,77,Billboard Hot 100
10 Bands,Drake,2015-03-28,2015-04-03,78,Billboard Hot 100
Immortals,Fall Out Boy,2015-03-28,2015-04-03,79,Billboard Hot 100
Nobody Love,Tori Kelly,2015-03-28,2015-04-03,80,Billboard Hot 100
I See You,Luke Bryan,2015-03-28,2015-04-03,81,Billboard Hot 100
The Heart Wants What It Wants,Selena Gomez,2015-03-28,2015-04-03,82,Billboard Hot 100
Smoke,A Thousand Horses,2015-03-28,2015-04-03,83,Billboard Hot 100
Raise 'Em Up,Keith Urban Featuring Eric Church,2015-03-28,2015-04-03,84,Billboard Hot 100
Masterpiece,Jessie J,2015-03-28,2015-04-03,85,Billboard Hot 100
Conqueror,Empire Cast Featuring Estelle & Jussie Smollett,2015-03-28,2015-04-03,86,Billboard Hot 100
Worth It,Fifth Harmony Featuring Kid Ink,2015-03-28,2015-04-03,87,Billboard Hot 100
Don't It,Billy Currington,2015-03-28,2015-04-03,88,Billboard Hot 100
I Lived,OneRepublic,2015-03-28,2015-04-03,89,Billboard Hot 100
Girl Crush,Little Big Town,2015-03-28,2015-04-03,90,Billboard Hot 100
