song,artist,start_date,end_date,rank,ranking_list
Fireflies,Owl City,2009-11-21,2009-11-27,1,Billboard Hot 100
Empire State Of Mind,Jay-Z + Alicia Keys,2009-11-21,2009-11-27,2,Billboard Hot 100
Whatcha Say,Jason Derulo,2009-11-21,2009-11-27,3,Billboard Hot 100
Replay,Iyaz,2009-11-21,2009-11-27,4,Billboard Hot 100
Down,Jay Sean Featuring Lil Wayne,2009-11-21,2009-11-27,5,Billboard Hot 100
Party In The U.S.A.,Miley Cyrus,2009-11-21,2009-11-27,6,Billboard Hot 100
Paparazzi,Lady Gaga,2009-11-21,2009-11-27,7,Billboard Hot 100
3,Britney Spears,2009-11-21,2009-11-27,8,Billboard Hot 100
Russian Roulette,Rihanna,2009-11-21,2009-11-27,9,Billboard Hot 100
Sweet Dreams,Beyonce,2009-11-21,2009-11-27,10,Billboard Hot 100
Run This Town,"Jay-Z, Rihanna & Kanye West",2009-11-21,2009-11-27,11,Billboard Hot 100
Sexy Chick,David Guetta Featuring Akon,2009-11-21,2009-11-27,12,Billboard Hot 100
You Belong With Me,Taylor Swift,2009-11-21,2009-11-27,13,Billboard Hot 100
TiK ToK,Ke$ha,2009-11-21,2009-11-27,14,Billboard Hot 100
Meet Me Halfway,The Black Eyed Peas,2009-11-21,2009-11-27,15,Billboard Hot 100
Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",2009-11-21,2009-11-27,16,Billboard Hot 100
I Gotta Feeling,The Black Eyed Peas,2009-11-21,2009-11-27,17,Billboard Hot 100
Bad Romance,Lady Gaga,2009-11-21,2009-11-27,18,Billboard Hot 100
Already Gone,Kelly Clarkson,2009-11-21,2009-11-27,19,Billboard Hot 100
Use Somebody,Kings Of Leon,2009-11-21,2009-11-27,20,Billboard Hot 100
Cowboy Casanova,Carrie Underwood,2009-11-21,2009-11-27,21,Billboard Hot 100
Need You Now,Lady Antebellum,2009-11-21,2009-11-27,22,Billboard Hot 100
I Can Transform Ya,Chris Brown Featuring Lil Wayne & Swizz Beatz,2009-11-21,2009-11-27,23,Billboard Hot 100
One Time,Justin Bieber,2009-11-21,2009-11-27,24,Billboard Hot 100
Fallin' For You,Colbie Caillat,2009-11-21,2009-11-27,25,Billboard Hot 100
Favorite Girl,Justin Bieber,2009-11-21,2009-11-27,26,Billboard Hot 100
Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,2009-11-21,2009-11-27,27,Billboard Hot 100
Evacuate The Dancefloor,Cascada,2009-11-21,2009-11-27,28,Billboard Hot 100
Obsessed,Mariah Carey,2009-11-21,2009-11-27,29,Billboard Hot 100
Toes,Zac Brown Band,2009-11-21,2009-11-27,30,Billboard Hot 100
Baby By Me,50 Cent Featuring Ne-Yo,2009-11-21,2009-11-27,31,Billboard Hot 100
Papers,Usher,2009-11-21,2009-11-27,32,Billboard Hot 100
Say Hey (I Love You),Michael Franti & Spearhead Featuring Cherine Anderson,2009-11-21,2009-11-27,33,Billboard Hot 100
Break Up,Mario Featuring Gucci Mane & Sean Garrett,2009-11-21,2009-11-27,34,Billboard Hot 100
Body Language,Jesse McCartney Featuring T-Pain,2009-11-21,2009-11-27,35,Billboard Hot 100
Wasted,Gucci Mane Featuring Plies Or OJ Da Juiceman,2009-11-21,2009-11-27,36,Billboard Hot 100
Love Drunk,Boys Like Girls,2009-11-21,2009-11-27,37,Billboard Hot 100
Fifteen,Taylor Swift,2009-11-21,2009-11-27,38,Billboard Hot 100
Do I,Luke Bryan,2009-11-21,2009-11-27,39,Billboard Hot 100
Money To Blow,Birdman Featuring Lil Wayne & Drake,2009-11-21,2009-11-27,40,Billboard Hot 100
Jump Then Fall,Taylor Swift,2009-11-21,2009-11-27,41,Billboard Hot 100
Hotel Room Service,Pitbull,2009-11-21,2009-11-27,42,Billboard Hot 100
Good Girls Go Bad,Cobra Starship Featuring Leighton Meester,2009-11-21,2009-11-27,43,Billboard Hot 100
Throw It In The Bag,Fabolous Featuring The-Dream,2009-11-21,2009-11-27,44,Billboard Hot 100
Funhouse,P!nk,2009-11-21,2009-11-27,45,Billboard Hot 100
I'm Alive,Kenny Chesney With Dave Matthews,2009-11-21,2009-11-27,46,Billboard Hot 100
"Hey, Soul Sister",Train,2009-11-21,2009-11-27,47,Billboard Hot 100
She Wolf,Shakira,2009-11-21,2009-11-27,48,Billboard Hot 100
Consider Me Gone,Reba,2009-11-21,2009-11-27,49,Billboard Hot 100
Only You Can Love Me This Way,Keith Urban,2009-11-21,2009-11-27,50,Billboard Hot 100
Gettin' You Home,Chris Young,2009-11-21,2009-11-27,51,Billboard Hot 100
Smile,Uncle Kracker,2009-11-21,2009-11-27,52,Billboard Hot 100
Imma Star (Everywhere We Are),Jeremih,2009-11-21,2009-11-27,53,Billboard Hot 100
Drop It Low,Ester Dean Featuring Chris Brown,2009-11-21,2009-11-27,54,Billboard Hot 100
Gangsta Luv,Snoop Dogg Featuring The-Dream,2009-11-21,2009-11-27,55,Billboard Hot 100
