song,artist,start_date,end_date,rank,ranking_list
HIGHEST IN THE ROOM,Travis Scott,2019-10-19,2019-10-25,1,Billboard Hot 100
Truth Hurts,Lizzo,2019-10-19,2019-10-25,2,Billboard Hot 100
Senorita,Shawn Mendes & Camila Cabello,2019-10-19,2019-10-25,3,Billboard Hot 100
"10,000 Hours",Dan + Shay & Justin Bieber,2019-10-19,2019-10-25,4,Billboard Hot 100
Someone You Loved,Lewis Capaldi,2019-10-19,2019-10-25,5,Billboard Hot 100
Circles,Post Malone,2019-10-19,2019-10-25,6,Billboard Hot 100
No Guidance,Chris Brown Featuring Drake,2019-10-19,2019-10-25,7,Billboard Hot 100
Ran$om,Lil Tecca,2019-10-19,2019-10-25,8,Billboard Hot 100
Bad Guy,Billie Eilish,2019-10-19,2019-10-25,9,Billboard Hot 100
Panini,Lil Nas X,2019-10-19,2019-10-25,10,Billboard Hot 100
Bandit,Juice WRLD & YoungBoy Never Broke Again,2019-10-19,2019-10-25,11,Billboard Hot 100
Goodbyes,Post Malone Featuring Young Thug,2019-10-19,2019-10-25,12,Billboard Hot 100
I Don't Care,Ed Sheeran & Justin Bieber,2019-10-19,2019-10-25,13,Billboard Hot 100
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,2019-10-19,2019-10-25,14,Billboard Hot 100
Beautiful People,Ed Sheeran Featuring Khalid,2019-10-19,2019-10-25,15,Billboard Hot 100
Playing Games,Summer Walker,2019-10-19,2019-10-25,16,Billboard Hot 100
Talk,Khalid,2019-10-19,2019-10-25,17,Billboard Hot 100
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,2019-10-19,2019-10-25,18,Billboard Hot 100
Sucker,Jonas Brothers,2019-10-19,2019-10-25,19,Billboard Hot 100
Memories,Maroon 5,2019-10-19,2019-10-25,20,Billboard Hot 100
Money In The Grave,Drake Featuring Rick Ross,2019-10-19,2019-10-25,21,Billboard Hot 100
Trampoline,SHAED,2019-10-19,2019-10-25,22,Billboard Hot 100
Only Human,Jonas Brothers,2019-10-19,2019-10-25,23,Billboard Hot 100
Good As Hell,Lizzo,2019-10-19,2019-10-25,24,Billboard Hot 100
Suge,DaBaby,2019-10-19,2019-10-25,25,Billboard Hot 100
How Do You Sleep?,Sam Smith,2019-10-19,2019-10-25,26,Billboard Hot 100
On Chill,Wale Featuring Jeremih,2019-10-19,2019-10-25,27,Billboard Hot 100
You Need To Calm Down,Taylor Swift,2019-10-19,2019-10-25,28,Billboard Hot 100
Baby,Lil Baby & DaBaby,2019-10-19,2019-10-25,29,Billboard Hot 100
