song,artist,start_date,end_date,rank,ranking_list
My Sweet Lord/Isn't It A Pity,George Harrison,1971-01-02,1971-01-08,1,Billboard Hot 100
One Less Bell To Answer,The 5th Dimension,1971-01-02,1971-01-08,2,Billboard Hot 100
Knock Three Times,Dawn,1971-01-02,1971-01-08,3,Billboard Hot 100
The Tears Of A Clown,Smokey Robinson & The Miracles,1971-01-02,1971-01-08,4,Billboard Hot 100
Black Magic Woman,Santana,1971-01-02,1971-01-08,5,Billboard Hot 100
I Think I Love You,The Partridge Family Starring Shirley Jones Featuring David Cassidy,1971-01-02,1971-01-08,6,Billboard Hot 100
Does Anybody Really Know What Time It Is?,Chicago,1971-01-02,1971-01-08,7,Billboard Hot 100
Stoned Love,The Supremes,1971-01-02,1971-01-08,8,Billboard Hot 100
Domino,Van Morrison,1971-01-02,1971-01-08,9,Billboard Hot 100
Gypsy Woman,Brian Hyland,1971-01-02,1971-01-08,10,Billboard Hot 100
For The Good Times,Ray Price,1971-01-02,1971-01-08,11,Billboard Hot 100
Stoney End,Barbra Streisand,1971-01-02,1971-01-08,12,Billboard Hot 100
No Matter What,Badfinger,1971-01-02,1971-01-08,13,Billboard Hot 100
Pay To The Piper,Chairman Of The Board,1971-01-02,1971-01-08,14,Billboard Hot 100
It's Impossible,Perry Como,1971-01-02,1971-01-08,15,Billboard Hot 100
River Deep - Mountain High,The Supremes & Four Tops,1971-01-02,1971-01-08,16,Billboard Hot 100
Groove Me,King Floyd,1971-01-02,1971-01-08,17,Billboard Hot 100
Rose Garden,Lynn Anderson,1971-01-02,1971-01-08,18,Billboard Hot 100
5-10-15-20 (25-30 Years Of Love),The Presidents,1971-01-02,1971-01-08,19,Billboard Hot 100
One Man Band,Three Dog Night,1971-01-02,1971-01-08,20,Billboard Hot 100
Lonely Days,Bee Gees,1971-01-02,1971-01-08,21,Billboard Hot 100
He Ain't Heavy...He's My Brother,Neil Diamond,1971-01-02,1971-01-08,22,Billboard Hot 100
If I Were Your Woman,Gladys Knight And The Pips,1971-01-02,1971-01-08,23,Billboard Hot 100
Immigrant Song,Led Zeppelin,1971-01-02,1971-01-08,24,Billboard Hot 100
Your Song,Elton John,1971-01-02,1971-01-08,25,Billboard Hot 100
Be My Baby,Andy Kim,1971-01-02,1971-01-08,26,Billboard Hot 100
Love The One You're With,Stephen Stills,1971-01-02,1971-01-08,27,Billboard Hot 100
We've Only Just Begun,Carpenters,1971-01-02,1971-01-08,28,Billboard Hot 100
I'll Be There,Jackson 5,1971-01-02,1971-01-08,29,Billboard Hot 100
Can't Stop Loving You,Tom Jones,1971-01-02,1971-01-08,30,Billboard Hot 100
Games,Redeye,1971-01-02,1971-01-08,31,Billboard Hot 100
We Gotta Get You A Woman,Runt,1971-01-02,1971-01-08,32,Billboard Hot 100
Stop The War Now,Edwin Starr,1971-01-02,1971-01-08,33,Billboard Hot 100
(Don't Worry) If There's A Hell Below We're All Going To Go,Curtis Mayfield,1971-01-02,1971-01-08,34,Billboard Hot 100
I Really Don't Want To Know/There Goes My Everything,Elvis Presley,1971-01-02,1971-01-08,35,Billboard Hot 100
Born To Wander,Rare Earth,1971-01-02,1971-01-08,36,Billboard Hot 100
I'm Not My Brothers Keeper,The Flaming Ember,1971-01-02,1971-01-08,37,Billboard Hot 100
Do It,Neil Diamond,1971-01-02,1971-01-08,38,Billboard Hot 100
After Midnight,Eric Clapton,1971-01-02,1971-01-08,39,Billboard Hot 100
Mr. Bojangles,Nitty Gritty Dirt Band,1971-01-02,1971-01-08,40,Billboard Hot 100
If You Were Mine,Ray Charles,1971-01-02,1971-01-08,41,Billboard Hot 100
Most Of All,B.J. Thomas,1971-01-02,1971-01-08,42,Billboard Hot 100
Silver Moon,Michael Nesmith & The First National Band,1971-01-02,1971-01-08,43,Billboard Hot 100
Border Song (Holy Moses)/You And Me,Aretha Franklin,1971-01-02,1971-01-08,44,Billboard Hot 100
The Green Grass Starts To Grow,Dionne Warwick,1971-01-02,1971-01-08,45,Billboard Hot 100
Only Love Can Break Your Heart,Neil Young,1971-01-02,1971-01-08,46,Billboard Hot 100
Remember Me,Diana Ross,1971-01-02,1971-01-08,47,Billboard Hot 100
Amazing Grace,Judy Collins,1971-01-02,1971-01-08,48,Billboard Hot 100
Stealer,Free,1971-01-02,1971-01-08,49,Billboard Hot 100
Amos Moses,Jerry Reed,1971-01-02,1971-01-08,50,Billboard Hot 100
Morning,Jim Ed Brown,1971-01-02,1971-01-08,51,Billboard Hot 100
Ruby Tuesday,Melanie,1971-01-02,1971-01-08,52,Billboard Hot 100
"Get Up, Get Into It, Get Involved (Pt. 1)",James Brown,1971-01-02,1971-01-08,53,Billboard Hot 100
Somebody's Watching You,Little Sister,1971-01-02,1971-01-08,54,Billboard Hot 100
Flesh And Blood,Johnny Cash,1971-01-02,1971-01-08,55,Billboard Hot 100
"Precious, Precious",Jackie Moore,1971-01-02,1971-01-08,56,Billboard Hot 100
All I Have,The Moments,1971-01-02,1971-01-08,57,Billboard Hot 100
