song,artist,start_date,end_date,rank,ranking_list
Celebration,Kool & The Gang,1981-02-14,1981-02-20,1,Billboard Hot 100
9 To 5,Dolly Parton,1981-02-14,1981-02-20,2,Billboard Hot 100
I Love A Rainy Night,Eddie Rabbitt,1981-02-14,1981-02-20,3,Billboard Hot 100
The Tide Is High,Blondie,1981-02-14,1981-02-20,4,Billboard Hot 100
Passion,Rod Stewart,1981-02-14,1981-02-20,5,Billboard Hot 100
Woman,John Lennon,1981-02-14,1981-02-20,6,Billboard Hot 100
(Just Like) Starting Over,John Lennon,1981-02-14,1981-02-20,7,Billboard Hot 100
Keep On Loving You,REO Speedwagon,1981-02-14,1981-02-20,8,Billboard Hot 100
Giving It Up For Your Love,Delbert McClinton,1981-02-14,1981-02-20,9,Billboard Hot 100
Hey Nineteen,Steely Dan,1981-02-14,1981-02-20,10,Billboard Hot 100
Same Old Lang Syne,Dan Fogelberg,1981-02-14,1981-02-20,11,Billboard Hot 100
The Best Of Times,Styx,1981-02-14,1981-02-20,12,Billboard Hot 100
Every Woman In The World,Air Supply,1981-02-14,1981-02-20,13,Billboard Hot 100
Miss Sun,Boz Scaggs,1981-02-14,1981-02-20,14,Billboard Hot 100
The Winner Takes It All,ABBA,1981-02-14,1981-02-20,15,Billboard Hot 100
I Ain't Gonna Stand For It,Stevie Wonder,1981-02-14,1981-02-20,16,Billboard Hot 100
Crying,Don McLean,1981-02-14,1981-02-20,17,Billboard Hot 100
It's My Turn,Diana Ross,1981-02-14,1981-02-20,18,Billboard Hot 100
Together,Tierra,1981-02-14,1981-02-20,19,Billboard Hot 100
Hello Again,Neil Diamond,1981-02-14,1981-02-20,20,Billboard Hot 100
Seven Bridges Road,Eagles,1981-02-14,1981-02-20,21,Billboard Hot 100
Heartbreak Hotel,The Jacksons,1981-02-14,1981-02-20,22,Billboard Hot 100
A Little In Love,Cliff Richard,1981-02-14,1981-02-20,23,Billboard Hot 100
Treat Me Right,Pat Benatar,1981-02-14,1981-02-20,24,Billboard Hot 100
Smoky Mountain Rain,Ronnie Milsap,1981-02-14,1981-02-20,25,Billboard Hot 100
Games People Play,The Alan Parsons Project,1981-02-14,1981-02-20,26,Billboard Hot 100
Love On The Rocks,Neil Diamond,1981-02-14,1981-02-20,27,Billboard Hot 100
Guilty,Barbra Streisand & Barry Gibb,1981-02-14,1981-02-20,28,Billboard Hot 100
I Made It Through The Rain,Barry Manilow,1981-02-14,1981-02-20,29,Billboard Hot 100
Hearts On Fire,Randy Meisner,1981-02-14,1981-02-20,30,Billboard Hot 100
Time Is Time,Andy Gibb,1981-02-14,1981-02-20,31,Billboard Hot 100
Rapture,Blondie,1981-02-14,1981-02-20,32,Billboard Hot 100
