song,artist,start_date,end_date,rank,ranking_list
I Swear,All-4-One,1994-05-21,1994-05-27,1,Billboard Hot 100
The Sign,Ace Of Base,1994-05-21,1994-05-27,2,Billboard Hot 100
"I'll Remember (From ""With Honors"")",Madonna,1994-05-21,1994-05-27,3,Billboard Hot 100
The Most Beautiful Girl In The World,Prince,1994-05-21,1994-05-27,4,Billboard Hot 100
Bump N' Grind,R. Kelly,1994-05-21,1994-05-27,5,Billboard Hot 100
"Baby I Love Your Way (From ""Reality Bites"")",Big Mountain,1994-05-21,1994-05-27,6,Billboard Hot 100
Return To Innocence,Enigma,1994-05-21,1994-05-27,7,Billboard Hot 100
Mmm Mmm Mmm Mmm,Crash Test Dummies,1994-05-21,1994-05-27,8,Billboard Hot 100
I'm Ready,Tevin Campbell,1994-05-21,1994-05-27,9,Billboard Hot 100
You Mean The World To Me,Toni Braxton,1994-05-21,1994-05-27,10,Billboard Hot 100
Without You/Never Forget You,Mariah Carey,1994-05-21,1994-05-27,11,Billboard Hot 100
Loser,Beck,1994-05-21,1994-05-27,12,Billboard Hot 100
"Regulate (From ""Above The Rim"")",Warren G & Nate Dogg,1994-05-21,1994-05-27,13,Billboard Hot 100
The Power Of Love,Celine Dion,1994-05-21,1994-05-27,14,Billboard Hot 100
Back & Forth,Aaliyah,1994-05-21,1994-05-27,15,Billboard Hot 100
Now And Forever,Richard Marx,1994-05-21,1994-05-27,16,Billboard Hot 100
"Streets Of Philadelphia (From ""Philadelphia"")",Bruce Springsteen,1994-05-21,1994-05-27,17,Billboard Hot 100
"Anything (From ""Above The Rim"")",SWV,1994-05-21,1994-05-27,18,Billboard Hot 100
Don't Turn Around,Ace Of Base,1994-05-21,1994-05-27,19,Billboard Hot 100
Got Me Waiting,Heavy D & The Boyz,1994-05-21,1994-05-27,20,Billboard Hot 100
Whatta Man,Salt-N-Pepa Featuring En Vogue,1994-05-21,1994-05-27,21,Billboard Hot 100
If You Go,Jon Secada,1994-05-21,1994-05-27,22,Billboard Hot 100
Love Sneakin' Up On You,Bonnie Raitt,1994-05-21,1994-05-27,23,Billboard Hot 100
"I'll Take You There (From ""Threesome"")",General Public,1994-05-21,1994-05-27,24,Billboard Hot 100
So Much In Love,All-4-One,1994-05-21,1994-05-27,25,Billboard Hot 100
