song,artist,start_date,end_date,rank,ranking_list
Upside Down,Diana Ross,1980-09-06,1980-09-12,1,Billboard Hot 100
Sailing,Christopher Cross,1980-09-06,1980-09-12,2,Billboard Hot 100
Emotional Rescue,The Rolling Stones,1980-09-06,1980-09-12,3,Billboard Hot 100
All Out Of Love,Air Supply,1980-09-06,1980-09-12,4,Billboard Hot 100
Fame,Irene Cara,1980-09-06,1980-09-12,5,Billboard Hot 100
Magic,Olivia Newton-John,1980-09-06,1980-09-12,6,Billboard Hot 100
Give Me The Night,George Benson,1980-09-06,1980-09-12,7,Billboard Hot 100
Take Your Time (Do It Right) Part 1,The S.O.S. Band,1980-09-06,1980-09-12,8,Billboard Hot 100
Late In The Evening,Paul Simon,1980-09-06,1980-09-12,9,Billboard Hot 100
Lookin' For Love,Johnny Lee,1980-09-06,1980-09-12,10,Billboard Hot 100
Into The Night,Benny Mardones,1980-09-06,1980-09-12,11,Billboard Hot 100
Let My Love Open The Door,Pete Townshend,1980-09-06,1980-09-12,12,Billboard Hot 100
Drivin' My Life Away,Eddie Rabbitt,1980-09-06,1980-09-12,13,Billboard Hot 100
More Love,Kim Carnes,1980-09-06,1980-09-12,14,Billboard Hot 100
It's Still Rock And Roll To Me,Billy Joel,1980-09-06,1980-09-12,15,Billboard Hot 100
One In A Million You,Larry Graham,1980-09-06,1980-09-12,16,Billboard Hot 100
You're The Only Woman (You & I),Ambrosia,1980-09-06,1980-09-12,17,Billboard Hot 100
You'll Accomp'ny Me,Bob Seger,1980-09-06,1980-09-12,18,Billboard Hot 100
Boulevard,Jackson Browne,1980-09-06,1980-09-12,19,Billboard Hot 100
Old-Fashion Love,Commodores,1980-09-06,1980-09-12,20,Billboard Hot 100
All Over The World,Electric Light Orchestra,1980-09-06,1980-09-12,21,Billboard Hot 100
Hot Rod Hearts,Robbie Dupree,1980-09-06,1980-09-12,22,Billboard Hot 100
Another One Bites The Dust,Queen,1980-09-06,1980-09-12,23,Billboard Hot 100
Don't Ask Me Why,Billy Joel,1980-09-06,1980-09-12,24,Billboard Hot 100
Someone That I Used To Love,Natalie Cole,1980-09-06,1980-09-12,25,Billboard Hot 100
Xanadu,Olivia Newton-John And The Electric Light Orchestra,1980-09-06,1980-09-12,26,Billboard Hot 100
I'm Alright,Kenny Loggins,1980-09-06,1980-09-12,27,Billboard Hot 100
Take A Little Rhythm,Ali Thomson,1980-09-06,1980-09-12,28,Billboard Hot 100
Jesse,Carly Simon,1980-09-06,1980-09-12,29,Billboard Hot 100
Never Knew Love Like This Before,Stephanie Mills,1980-09-06,1980-09-12,30,Billboard Hot 100
How Does It Feel To Be Back,Daryl Hall John Oates,1980-09-06,1980-09-12,31,Billboard Hot 100
Hey There Lonely Girl,Robert John,1980-09-06,1980-09-12,32,Billboard Hot 100
He's So Shy,The Pointer Sisters,1980-09-06,1980-09-12,33,Billboard Hot 100
JoJo,Boz Scaggs,1980-09-06,1980-09-12,34,Billboard Hot 100
Why Not Me,Fred Knoblock,1980-09-06,1980-09-12,35,Billboard Hot 100
Make A Little Magic,The Dirt Band,1980-09-06,1980-09-12,36,Billboard Hot 100
You're Supposed To Keep Your Love For Me,Jermaine Jackson,1980-09-06,1980-09-12,37,Billboard Hot 100
No Night So Long,Dionne Warwick,1980-09-06,1980-09-12,38,Billboard Hot 100
Look What You've Done To Me,Boz Scaggs,1980-09-06,1980-09-12,39,Billboard Hot 100
Real Love,The Doobie Brothers,1980-09-06,1980-09-12,40,Billboard Hot 100
First Time Love,Livingston Taylor,1980-09-06,1980-09-12,41,Billboard Hot 100
You Better Run,Pat Benatar,1980-09-06,1980-09-12,42,Billboard Hot 100
Shining Star,The Manhattans,1980-09-06,1980-09-12,43,Billboard Hot 100
How Do I Survive,Amy Holland,1980-09-06,1980-09-12,44,Billboard Hot 100
Misunderstanding,Genesis,1980-09-06,1980-09-12,45,Billboard Hot 100
Little Jeannie,Elton John,1980-09-06,1980-09-12,46,Billboard Hot 100
Tulsa Time/Cocaine,Eric Clapton And His Band,1980-09-06,1980-09-12,47,Billboard Hot 100
Cupid/I've Loved You For A Long Time,The Spinners,1980-09-06,1980-09-12,48,Billboard Hot 100
Woman In Love,Barbra Streisand,1980-09-06,1980-09-12,49,Billboard Hot 100
(Sartorial Eloquence) Don't Ya Wanna Play This Game No More?,Elton John,1980-09-06,1980-09-12,50,Billboard Hot 100
Who'll Be The Fool Tonight,Larsen-Feiten Band,1980-09-06,1980-09-12,51,Billboard Hot 100
Red Light,Linda Clifford,1980-09-06,1980-09-12,52,Billboard Hot 100
First...Be A Woman,Lenore O'malley,1980-09-06,1980-09-12,53,Billboard Hot 100
Fool For Your Loving,Whitesnake,1980-09-06,1980-09-12,54,Billboard Hot 100
Don't Misunderstand Me,Rossington Collins Band,1980-09-06,1980-09-12,55,Billboard Hot 100
Out Here On My Own,Irene Cara,1980-09-06,1980-09-12,56,Billboard Hot 100
Late At Night,England Dan Seals,1980-09-06,1980-09-12,57,Billboard Hot 100
The Legend Of Wooley Swamp,The Charlie Daniels Band,1980-09-06,1980-09-12,58,Billboard Hot 100
I'm Almost Ready,Pure Prairie League,1980-09-06,1980-09-12,59,Billboard Hot 100
Midnight Rocks,Al Stewart,1980-09-06,1980-09-12,60,Billboard Hot 100
I Hear You Now,Jon & Vangelis,1980-09-06,1980-09-12,61,Billboard Hot 100
Games Without Frontiers,Peter Gabriel,1980-09-06,1980-09-12,62,Billboard Hot 100
Let Me Be Your Angel,Stacy Lattisaw,1980-09-06,1980-09-12,63,Billboard Hot 100
My Prayer,"Ray, Goodman & Brown",1980-09-06,1980-09-12,64,Billboard Hot 100
Under The Gun,Poco,1980-09-06,1980-09-12,65,Billboard Hot 100
True Love Ways,Mickey Gilley,1980-09-06,1980-09-12,66,Billboard Hot 100
