song,artist,start_date,end_date,rank,ranking_list
Truth Hurts,Lizzo,2019-09-14,2019-09-20,1,Billboard Hot 100
Senorita,Shawn Mendes & Camila Cabello,2019-09-14,2019-09-20,2,Billboard Hot 100
Bad Guy,Billie Eilish,2019-09-14,2019-09-20,3,Billboard Hot 100
Ran$om,Lil Tecca,2019-09-14,2019-09-20,4,Billboard Hot 100
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,2019-09-14,2019-09-20,5,Billboard Hot 100
No Guidance,Chris Brown Featuring Drake,2019-09-14,2019-09-20,6,Billboard Hot 100
Circles,Post Malone,2019-09-14,2019-09-20,7,Billboard Hot 100
I Don't Care,Ed Sheeran & Justin Bieber,2019-09-14,2019-09-20,8,Billboard Hot 100
Talk,Khalid,2019-09-14,2019-09-20,9,Billboard Hot 100
Goodbyes,Post Malone Featuring Young Thug,2019-09-14,2019-09-20,10,Billboard Hot 100
Someone You Loved,Lewis Capaldi,2019-09-14,2019-09-20,11,Billboard Hot 100
You Need To Calm Down,Taylor Swift,2019-09-14,2019-09-20,12,Billboard Hot 100
Sucker,Jonas Brothers,2019-09-14,2019-09-20,13,Billboard Hot 100
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,2019-09-14,2019-09-20,14,Billboard Hot 100
Money In The Grave,Drake Featuring Rick Ross,2019-09-14,2019-09-20,15,Billboard Hot 100
If I Can't Have You,Shawn Mendes,2019-09-14,2019-09-20,16,Billboard Hot 100
Beautiful People,Ed Sheeran Featuring Khalid,2019-09-14,2019-09-20,17,Billboard Hot 100
Suge,DaBaby,2019-09-14,2019-09-20,18,Billboard Hot 100
Boyfriend,Ariana Grande & Social House,2019-09-14,2019-09-20,19,Billboard Hot 100
The Git Up,Blanco Brown,2019-09-14,2019-09-20,20,Billboard Hot 100
Hot Girl Summer,"Megan Thee Stallion, Nicki Minaj & Ty Dolla $ign",2019-09-14,2019-09-20,21,Billboard Hot 100
My Type,Saweetie,2019-09-14,2019-09-20,22,Billboard Hot 100
Lover,Taylor Swift,2019-09-14,2019-09-20,23,Billboard Hot 100
The London,"Young Thug, J. Cole & Travis Scott",2019-09-14,2019-09-20,24,Billboard Hot 100
Dancing With A Stranger,Sam Smith & Normani,2019-09-14,2019-09-20,25,Billboard Hot 100
Baby,Lil Baby & DaBaby,2019-09-14,2019-09-20,26,Billboard Hot 100
