song,artist,start_date,end_date,rank,ranking_list
These Dreams,Heart,1986-03-22,1986-03-28,1,Billboard Hot 100
Sara,Starship,1986-03-22,1986-03-28,2,Billboard Hot 100
Secret Lovers,Atlantic Starr,1986-03-22,1986-03-28,3,Billboard Hot 100
Rock Me Amadeus,Falco,1986-03-22,1986-03-28,4,Billboard Hot 100
R.O.C.K. In The U.S.A. (A Salute to 60's Rock),John Mellencamp,1986-03-22,1986-03-28,5,Billboard Hot 100
Kyrie,Mr. Mister,1986-03-22,1986-03-28,6,Billboard Hot 100
Nikita,Elton John,1986-03-22,1986-03-28,7,Billboard Hot 100
King For A Day,Thompson Twins,1986-03-22,1986-03-28,8,Billboard Hot 100
What You Need,INXS,1986-03-22,1986-03-28,9,Billboard Hot 100
Kiss,Prince And The Revolution,1986-03-22,1986-03-28,10,Billboard Hot 100
This Could Be The Night,Loverboy,1986-03-22,1986-03-28,11,Billboard Hot 100
How Will I Know,Whitney Houston,1986-03-22,1986-03-28,12,Billboard Hot 100
Let's Go All The Way,Sly Fox,1986-03-22,1986-03-28,13,Billboard Hot 100
Sanctify Yourself,Simple Minds,1986-03-22,1986-03-28,14,Billboard Hot 100
Manic Monday,The Bangles,1986-03-22,1986-03-28,15,Billboard Hot 100
Silent Running (On Dangerous Ground),Mike + The Mechanics,1986-03-22,1986-03-28,16,Billboard Hot 100
Beat's So Lonely,Charlie Sexton,1986-03-22,1986-03-28,17,Billboard Hot 100
Addicted To Love,Robert Palmer,1986-03-22,1986-03-28,18,Billboard Hot 100
Tender Love,Force M.D.'s,1986-03-22,1986-03-28,19,Billboard Hot 100
(How To Be A) Millionaire,ABC,1986-03-22,1986-03-28,20,Billboard Hot 100
The Sweetest Taboo,Sade,1986-03-22,1986-03-28,21,Billboard Hot 100
Another Night,Aretha Franklin,1986-03-22,1986-03-28,22,Billboard Hot 100
No Easy Way Out,Robert Tepper,1986-03-22,1986-03-28,23,Billboard Hot 100
Calling America,Electric Light Orchestra,1986-03-22,1986-03-28,24,Billboard Hot 100
I Can't Wait,Stevie Nicks,1986-03-22,1986-03-28,25,Billboard Hot 100
Living In America,James Brown,1986-03-22,1986-03-28,26,Billboard Hot 100
Life In A Northern Town,The Dream Academy,1986-03-22,1986-03-28,27,Billboard Hot 100
Night Moves,Marilyn Martin,1986-03-22,1986-03-28,28,Billboard Hot 100
"When The Going Gets Tough, The Tough Get Going",Billy Ocean,1986-03-22,1986-03-28,29,Billboard Hot 100
West End Girls,Pet Shop Boys,1986-03-22,1986-03-28,30,Billboard Hot 100
Harlem Shuffle,The Rolling Stones,1986-03-22,1986-03-28,31,Billboard Hot 100
I'm Not The One,The Cars,1986-03-22,1986-03-28,32,Billboard Hot 100
I Think It's Love,Jermaine Jackson,1986-03-22,1986-03-28,33,Billboard Hot 100
So Far Away,Dire Straits,1986-03-22,1986-03-28,34,Billboard Hot 100
Live Is Life,Opus,1986-03-22,1986-03-28,35,Billboard Hot 100
Stages,ZZ Top,1986-03-22,1986-03-28,36,Billboard Hot 100
Your Love,The Outfield,1986-03-22,1986-03-28,37,Billboard Hot 100
Russians,Sting,1986-03-22,1986-03-28,38,Billboard Hot 100
What Have You Done For Me Lately,Janet Jackson,1986-03-22,1986-03-28,39,Billboard Hot 100
Overjoyed,Stevie Wonder,1986-03-22,1986-03-28,40,Billboard Hot 100
Day By Day,Hooters,1986-03-22,1986-03-28,41,Billboard Hot 100
"Tarzan Boy (From ""Teenage Mutant Ninja Turtles III"")",Baltimora,1986-03-22,1986-03-28,42,Billboard Hot 100
Why Can't This Be Love,Van Halen,1986-03-22,1986-03-28,43,Billboard Hot 100
A Love Bizarre,Sheila E.,1986-03-22,1986-03-28,44,Billboard Hot 100
For America,Jackson Browne,1986-03-22,1986-03-28,45,Billboard Hot 100
Saturday Love,Cherrelle With Alexander O'Neal,1986-03-22,1986-03-28,46,Billboard Hot 100
Take Me Home,Phil Collins,1986-03-22,1986-03-28,47,Billboard Hot 100
American Storm,Bob Seger,1986-03-22,1986-03-28,48,Billboard Hot 100
Bad Boy,Miami Sound Machine,1986-03-22,1986-03-28,49,Billboard Hot 100
Bop,Dan Seals,1986-03-22,1986-03-28,50,Billboard Hot 100
Do Me Baby,Meli'sa Morgan,1986-03-22,1986-03-28,51,Billboard Hot 100
Something About You,Level 42,1986-03-22,1986-03-28,52,Billboard Hot 100
I Do What I Do... (Theme For 9 1/2 Weeks),John Taylor,1986-03-22,1986-03-28,53,Billboard Hot 100
A Little Bit Of Love (Is All It Takes),New Edition,1986-03-22,1986-03-28,54,Billboard Hot 100
That's What Friends Are For,Dionne & Friends,1986-03-22,1986-03-28,55,Billboard Hot 100
Goodbye Is Forever,Arcadia,1986-03-22,1986-03-28,56,Billboard Hot 100
If You Leave,Orchestral Manoeuvres In The Dark,1986-03-22,1986-03-28,57,Billboard Hot 100
Conga,Miami Sound Machine,1986-03-22,1986-03-28,58,Billboard Hot 100
