song,artist,start_date,end_date,rank,ranking_list
Just My Imagination (Running Away With Me),The Temptations,1971-04-03,1971-04-09,1,Billboard Hot 100
Me And Bobby McGee,Janis Joplin,1971-04-03,1971-04-09,2,Billboard Hot 100
For All We Know,Carpenters,1971-04-03,1971-04-09,3,Billboard Hot 100
She's A Lady,Tom Jones,1971-04-03,1971-04-09,4,Billboard Hot 100
What's Going On,Marvin Gaye,1971-04-03,1971-04-09,5,Billboard Hot 100
Proud Mary,Ike & Tina Turner,1971-04-03,1971-04-09,6,Billboard Hot 100
Doesn't Somebody Want To Be Wanted,The Partridge Family Starring Shirley Jones Featuring David Cassidy,1971-04-03,1971-04-09,7,Billboard Hot 100
Help Me Make It Through The Night,Sammi Smith,1971-04-03,1971-04-09,8,Billboard Hot 100
(Where Do I Begin) Love Story,Andy Williams,1971-04-03,1971-04-09,9,Billboard Hot 100
Another Day/Oh Woman Oh Why,Paul McCartney,1971-04-03,1971-04-09,10,Billboard Hot 100
Joy To The World,Three Dog Night,1971-04-03,1971-04-09,11,Billboard Hot 100
Wild World,Cat Stevens,1971-04-03,1971-04-09,12,Billboard Hot 100
Oye Como Va,Santana,1971-04-03,1971-04-09,13,Billboard Hot 100
What Is Life,George Harrison,1971-04-03,1971-04-09,14,Billboard Hot 100
Temptation Eyes,The Grass Roots,1971-04-03,1971-04-09,15,Billboard Hot 100
One Toke Over The Line,Brewer And Shipley,1971-04-03,1971-04-09,16,Billboard Hot 100
Amos Moses,Jerry Reed,1971-04-03,1971-04-09,17,Billboard Hot 100
One Bad Apple,The Osmonds,1971-04-03,1971-04-09,18,Billboard Hot 100
You're All I Need To Get By,Aretha Franklin,1971-04-03,1971-04-09,19,Billboard Hot 100
Free,Chicago,1971-04-03,1971-04-09,20,Billboard Hot 100
No Love At All,B.J. Thomas,1971-04-03,1971-04-09,21,Billboard Hot 100
Cried Like A Baby,Bobby Sherman,1971-04-03,1971-04-09,22,Billboard Hot 100
Blue Money,Van Morrison,1971-04-03,1971-04-09,23,Billboard Hot 100
Have You Ever Seen The Rain/Hey Tonight,Creedence Clearwater Revival,1971-04-03,1971-04-09,24,Billboard Hot 100
"Love's Lines, Angles And Rhymes",The 5th Dimension,1971-04-03,1971-04-09,25,Billboard Hot 100
I Am...I Said/Done Too Soon,Neil Diamond,1971-04-03,1971-04-09,26,Billboard Hot 100
Eighteen,Alice Cooper,1971-04-03,1971-04-09,27,Billboard Hot 100
Heavy Makes You Happy (Sha-Na-Boom Boom),The Staple Singers,1971-04-03,1971-04-09,28,Billboard Hot 100
Soul Power (Pt. 1),James Brown,1971-04-03,1971-04-09,29,Billboard Hot 100
Mama's Pearl,Jackson 5,1971-04-03,1971-04-09,30,Billboard Hot 100
Put Your Hand In The Hand,Ocean,1971-04-03,1971-04-09,31,Billboard Hot 100
We Can Work It Out,Stevie Wonder,1971-04-03,1971-04-09,32,Billboard Hot 100
Stay Awhile,The Bells,1971-04-03,1971-04-09,33,Billboard Hot 100
Dream Baby (How Long Must I Dream),Glen Campbell,1971-04-03,1971-04-09,34,Billboard Hot 100
"Where Did They Go, Lord/Rags To Riches",Elvis Presley,1971-04-03,1971-04-09,35,Billboard Hot 100
If You Could Read My Mind,Gordon Lightfoot,1971-04-03,1971-04-09,36,Billboard Hot 100
Sit Yourself Down,Stephen Stills,1971-04-03,1971-04-09,37,Billboard Hot 100
Baby Let Me Kiss You,King Floyd,1971-04-03,1971-04-09,38,Billboard Hot 100
If,Bread,1971-04-03,1971-04-09,39,Billboard Hot 100
Ask Me No Questions,B.B. King,1971-04-03,1971-04-09,40,Billboard Hot 100
I Play And Sing,Dawn,1971-04-03,1971-04-09,41,Billboard Hot 100
Timothy,The Buoys,1971-04-03,1971-04-09,42,Billboard Hot 100
Don't Change On Me,Ray Charles,1971-04-03,1971-04-09,43,Billboard Hot 100
Chick-A-Boom (Don't Ya Jes' Love It),Daddy Dewdrop,1971-04-03,1971-04-09,44,Billboard Hot 100
When There's No You,Engelbert Humperdinck,1971-04-03,1971-04-09,45,Billboard Hot 100
I Love You For All Seasons,The Fuzz,1971-04-03,1971-04-09,46,Billboard Hot 100
Friends,Elton John,1971-04-03,1971-04-09,47,Billboard Hot 100
Chairman Of The Board,Chairman Of The Board,1971-04-03,1971-04-09,48,Billboard Hot 100
Do Me Right,Detroit Emeralds,1971-04-03,1971-04-09,49,Billboard Hot 100
I Don't Blame You At All,Smokey Robinson & The Miracles,1971-04-03,1971-04-09,50,Billboard Hot 100
Cherish What Is Dear To You (While It's Near to You),Freda Payne,1971-04-03,1971-04-09,51,Billboard Hot 100
Pushbike Song,The Mixtures,1971-04-03,1971-04-09,52,Billboard Hot 100
I Won't Mention It Again,Ray Price,1971-04-03,1971-04-09,53,Billboard Hot 100
Woodstock,Matthews' Southern Comfort,1971-04-03,1971-04-09,54,Billboard Hot 100
Tongue In Cheek,Sugarloaf,1971-04-03,1971-04-09,55,Billboard Hot 100
After The Fire Is Gone,Conway Twitty & Loretta Lynn,1971-04-03,1971-04-09,56,Billboard Hot 100
Never Can Say Goodbye,Jackson 5,1971-04-03,1971-04-09,57,Billboard Hot 100
Man In Black,Johnny Cash,1971-04-03,1971-04-09,58,Billboard Hot 100
Ain't Got Time,The Impressions,1971-04-03,1971-04-09,59,Billboard Hot 100
Time And Love,Barbra Streisand,1971-04-03,1971-04-09,60,Billboard Hot 100
Hot Pants,Salvage,1971-04-03,1971-04-09,61,Billboard Hot 100
Lucky Man,"Emerson, Lake & Palmer",1971-04-03,1971-04-09,62,Billboard Hot 100
Who Gets The Guy,Dionne Warwick,1971-04-03,1971-04-09,63,Billboard Hot 100
Snow Blind Friend,Steppenwolf,1971-04-03,1971-04-09,64,Billboard Hot 100
I Think Of You,Perry Como,1971-04-03,1971-04-09,65,Billboard Hot 100
Angel Baby,Dusk,1971-04-03,1971-04-09,66,Billboard Hot 100
Lonely Teardrops,Brian Hyland,1971-04-03,1971-04-09,67,Billboard Hot 100
Could I Forget You,Tyrone Davis,1971-04-03,1971-04-09,68,Billboard Hot 100
Someone Who Cares,Kenny Rogers & The First Edition,1971-04-03,1971-04-09,69,Billboard Hot 100
I Don't Know How To Love Him,Helen Reddy,1971-04-03,1971-04-09,70,Billboard Hot 100
Give It To Me,The Mob,1971-04-03,1971-04-09,71,Billboard Hot 100
Cool Aid,Paul Humphrey & His Cool Aid Chemists,1971-04-03,1971-04-09,72,Billboard Hot 100
Power To The People,John Lennon/Plastic Ono Band Yoko Ono/Plastic Ono Band,1971-04-03,1971-04-09,73,Billboard Hot 100
Sweet And Innocent,Donny Osmond of The Osmonds,1971-04-03,1971-04-09,74,Billboard Hot 100
Here Comes The Sun,Richie Havens,1971-04-03,1971-04-09,75,Billboard Hot 100
13 Questions,Seatrain,1971-04-03,1971-04-09,76,Billboard Hot 100
Booty Butt,The Ray Charles Orchestra,1971-04-03,1971-04-09,77,Billboard Hot 100
Bad Water,The Raelettes,1971-04-03,1971-04-09,78,Billboard Hot 100
Me And My Arrow,Nilsson,1971-04-03,1971-04-09,79,Billboard Hot 100
