song,artist,start_date,end_date,rank,ranking_list
Amanda,Boston,1986-11-15,1986-11-21,1,Billboard Hot 100
Human,The Human League,1986-11-15,1986-11-21,2,Billboard Hot 100
True Blue,Madonna,1986-11-15,1986-11-21,3,Billboard Hot 100
Take Me Home Tonight,Eddie Money,1986-11-15,1986-11-21,4,Billboard Hot 100
You Give Love A Bad Name,Bon Jovi,1986-11-15,1986-11-21,5,Billboard Hot 100
I Didn't Mean To Turn You On,Robert Palmer,1986-11-15,1986-11-21,6,Billboard Hot 100
Word Up,Cameo,1986-11-15,1986-11-21,7,Billboard Hot 100
The Next Time I Fall,Peter Cetera With Amy Grant,1986-11-15,1986-11-21,8,Billboard Hot 100
The Rain,Oran 'Juice' Jones,1986-11-15,1986-11-21,9,Billboard Hot 100
True Colors,Cyndi Lauper,1986-11-15,1986-11-21,10,Billboard Hot 100
Hip To Be Square,Huey Lewis & The News,1986-11-15,1986-11-21,11,Billboard Hot 100
I'll Be Over You,Toto,1986-11-15,1986-11-21,12,Billboard Hot 100
Love Will Conquer All,Lionel Richie,1986-11-15,1986-11-21,13,Billboard Hot 100
The Way It Is,Bruce Hornsby & The Range,1986-11-15,1986-11-21,14,Billboard Hot 100
Emotion In Motion,Ric Ocasek,1986-11-15,1986-11-21,15,Billboard Hot 100
To Be A Lover,Billy Idol,1986-11-15,1986-11-21,16,Billboard Hot 100
Everybody Have Fun Tonight,Wang Chung,1986-11-15,1986-11-21,17,Billboard Hot 100
I Am By Your Side,Corey Hart,1986-11-15,1986-11-21,18,Billboard Hot 100
Sweet Love,Anita Baker,1986-11-15,1986-11-21,19,Billboard Hot 100
Typical Male,Tina Turner,1986-11-15,1986-11-21,20,Billboard Hot 100
Walk Like An Egyptian,The Bangles,1986-11-15,1986-11-21,21,Billboard Hot 100
Jumpin' Jack Flash,Aretha Franklin,1986-11-15,1986-11-21,22,Billboard Hot 100
Stand By Me,Ben E. King,1986-11-15,1986-11-21,23,Billboard Hot 100
Freedom Overspill,Steve Winwood,1986-11-15,1986-11-21,24,Billboard Hot 100
All Cried Out,Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou,1986-11-15,1986-11-21,25,Billboard Hot 100
(Forever) Live And Die,Orchestral Manoeuvres In The Dark,1986-11-15,1986-11-21,26,Billboard Hot 100
Don't Get Me Wrong,Pretenders,1986-11-15,1986-11-21,27,Billboard Hot 100
What About Love,'Til Tuesday,1986-11-15,1986-11-21,28,Billboard Hot 100
When I Think Of You,Janet Jackson,1986-11-15,1986-11-21,29,Billboard Hot 100
Notorious,Duran Duran,1986-11-15,1986-11-21,30,Billboard Hot 100
Shake You Down,Gregory Abbott,1986-11-15,1986-11-21,31,Billboard Hot 100
Somebody's Out There,Triumph,1986-11-15,1986-11-21,32,Billboard Hot 100
Wild Wild Life,Talking Heads,1986-11-15,1986-11-21,33,Billboard Hot 100
You Know I Love You ... Don't You?,Howard Jones,1986-11-15,1986-11-21,34,Billboard Hot 100
C'est La Vie,Robbie Nevil,1986-11-15,1986-11-21,35,Billboard Hot 100
Is This Love,Survivor,1986-11-15,1986-11-21,36,Billboard Hot 100
Land Of Confusion,Genesis,1986-11-15,1986-11-21,37,Billboard Hot 100
Love Is Forever,Billy Ocean,1986-11-15,1986-11-21,38,Billboard Hot 100
Foolish Pride,Daryl Hall,1986-11-15,1986-11-21,39,Billboard Hot 100
Welcome To The Boomtown,David & David,1986-11-15,1986-11-21,40,Billboard Hot 100
Control,Janet Jackson,1986-11-15,1986-11-21,41,Billboard Hot 100
Midas Touch,Midnight Star,1986-11-15,1986-11-21,42,Billboard Hot 100
Can't Wait Another Minute,Five Star,1986-11-15,1986-11-21,43,Billboard Hot 100
Girl Can't Help It,Journey,1986-11-15,1986-11-21,44,Billboard Hot 100
Two Of Hearts,Stacey Q,1986-11-15,1986-11-21,45,Billboard Hot 100
"The Future's So Bright, I Gotta Wear Shades",Timbuk 3,1986-11-15,1986-11-21,46,Billboard Hot 100
Lady Soul,The Temptations,1986-11-15,1986-11-21,47,Billboard Hot 100
A Matter Of Trust,Billy Joel,1986-11-15,1986-11-21,48,Billboard Hot 100
Victory,Kool & The Gang,1986-11-15,1986-11-21,49,Billboard Hot 100
Heartbeat,Don Johnson,1986-11-15,1986-11-21,50,Billboard Hot 100
Throwing It All Away,Genesis,1986-11-15,1986-11-21,51,Billboard Hot 100
Don't Forget Me (When I'm Gone),Glass Tiger,1986-11-15,1986-11-21,52,Billboard Hot 100
Don't Stand So Close To Me '86,The Police,1986-11-15,1986-11-21,53,Billboard Hot 100
You Be Illin',Run-D.M.C.,1986-11-15,1986-11-21,54,Billboard Hot 100
Someday,Glass Tiger,1986-11-15,1986-11-21,55,Billboard Hot 100
Nail It To The Wall,Stacy Lattisaw,1986-11-15,1986-11-21,56,Billboard Hot 100
Where Did Your Heart Go?,Wham!,1986-11-15,1986-11-21,57,Billboard Hot 100
Heartache All Over The World,Elton John,1986-11-15,1986-11-21,58,Billboard Hot 100
"In Your Eyes (Theme From ""Say Anything"")",Peter Gabriel,1986-11-15,1986-11-21,59,Billboard Hot 100
For Tonight,Nancy Martinez,1986-11-15,1986-11-21,60,Billboard Hot 100
All I Wanted,Kansas,1986-11-15,1986-11-21,61,Billboard Hot 100
Goldmine,The Pointer Sisters,1986-11-15,1986-11-21,62,Billboard Hot 100
Friends And Lovers,Carl Anderson & Gloria Loring,1986-11-15,1986-11-21,63,Billboard Hot 100
Stuck With You,Huey Lewis & The News,1986-11-15,1986-11-21,64,Billboard Hot 100
Falling In Love (Uh-Oh),Miami Sound Machine,1986-11-15,1986-11-21,65,Billboard Hot 100
Coming Around Again,Carly Simon,1986-11-15,1986-11-21,66,Billboard Hot 100
Point Of No Return,Nu Shooz,1986-11-15,1986-11-21,67,Billboard Hot 100
Touch Me (I Want Your Body),Samantha Fox,1986-11-15,1986-11-21,68,Billboard Hot 100
Heaven In Your Eyes,Loverboy,1986-11-15,1986-11-21,69,Billboard Hot 100
Crazay,Jesse Johnson (Featuring Sly Stone),1986-11-15,1986-11-21,70,Billboard Hot 100
California Dreamin',The Beach Boys,1986-11-15,1986-11-21,71,Billboard Hot 100
"Earth Angel (From ""The Karate Kid Part II"")",New Edition,1986-11-15,1986-11-21,72,Billboard Hot 100
When The Rain Comes Down,Andy Taylor,1986-11-15,1986-11-21,73,Billboard Hot 100
Talk To Me,Chico DeBarge,1986-11-15,1986-11-21,74,Billboard Hot 100
Stay The Night,Benjamin Orr,1986-11-15,1986-11-21,75,Billboard Hot 100
Goin' To The Bank,Commodores,1986-11-15,1986-11-21,76,Billboard Hot 100
Tasty Love,Freddie Jackson,1986-11-15,1986-11-21,77,Billboard Hot 100
This Is The Time,Billy Joel,1986-11-15,1986-11-21,78,Billboard Hot 100
Daydream Believer,The Monkees,1986-11-15,1986-11-21,79,Billboard Hot 100
At This Moment,Billy Vera & The Beaters,1986-11-15,1986-11-21,80,Billboard Hot 100
Words Get In The Way,Miami Sound Machine,1986-11-15,1986-11-21,81,Billboard Hot 100
Like Flames,Berlin,1986-11-15,1986-11-21,82,Billboard Hot 100
Jody,Jermaine Stewart,1986-11-15,1986-11-21,83,Billboard Hot 100
Everytime You Cry,The Outfield,1986-11-15,1986-11-21,84,Billboard Hot 100
Will You Still Love Me?,Chicago,1986-11-15,1986-11-21,85,Billboard Hot 100
Stop To Love,Luther Vandross,1986-11-15,1986-11-21,86,Billboard Hot 100
Miami,Bob Seger,1986-11-15,1986-11-21,87,Billboard Hot 100
Love In Siberia,Laban,1986-11-15,1986-11-21,88,Billboard Hot 100
Nobody's Fool,Cinderella,1986-11-15,1986-11-21,89,Billboard Hot 100
I'm For Real,Howard Hewett,1986-11-15,1986-11-21,90,Billboard Hot 100
Love Walks In,Van Halen,1986-11-15,1986-11-21,91,Billboard Hot 100
More Than Physical,Bananarama,1986-11-15,1986-11-21,92,Billboard Hot 100
Good Music,Joan Jett & the Blackhearts,1986-11-15,1986-11-21,93,Billboard Hot 100
Thorn In My Side,Eurythmics,1986-11-15,1986-11-21,94,Billboard Hot 100
You Got It All,The Jets,1986-11-15,1986-11-21,95,Billboard Hot 100
Some People,Paul Young,1986-11-15,1986-11-21,96,Billboard Hot 100
Stranglehold,Paul McCartney,1986-11-15,1986-11-21,97,Billboard Hot 100
I Want To Make The World Turn Around,The Steve Miller Band,1986-11-15,1986-11-21,98,Billboard Hot 100
Twist And Shout,The Beatles,1986-11-15,1986-11-21,99,Billboard Hot 100
This Love,Bad Company,1986-11-15,1986-11-21,100,Billboard Hot 100
