song,artist,start_date,end_date,rank,ranking_list
TiK ToK,Kesha,2010-02-20,2010-02-26,1,Billboard Hot 100
Imma Be,The Black Eyed Peas,2010-02-20,2010-02-26,2,Billboard Hot 100
Need You Now,Lady Antebellum,2010-02-20,2010-02-26,3,Billboard Hot 100
BedRock,Young Money Featuring Lloyd,2010-02-20,2010-02-26,4,Billboard Hot 100
Bad Romance,Lady Gaga,2010-02-20,2010-02-26,5,Billboard Hot 100
Sexy Chick,David Guetta Featuring Akon,2010-02-20,2010-02-26,6,Billboard Hot 100
"Hey, Soul Sister",Train,2010-02-20,2010-02-26,7,Billboard Hot 100
How Low,Ludacris,2010-02-20,2010-02-26,8,Billboard Hot 100
I Gotta Feeling,The Black Eyed Peas,2010-02-20,2010-02-26,9,Billboard Hot 100
Replay,Iyaz,2010-02-20,2010-02-26,10,Billboard Hot 100
In My Head,Jason Derulo,2010-02-20,2010-02-26,11,Billboard Hot 100
Carry Out,Timbaland Featuring Justin Timberlake,2010-02-20,2010-02-26,12,Billboard Hot 100
Hard,Rihanna Featuring Jeezy,2010-02-20,2010-02-26,13,Billboard Hot 100
Empire State Of Mind,Jay-Z + Alicia Keys,2010-02-20,2010-02-26,14,Billboard Hot 100
Say Aah,Trey Songz Featuring Fabolous,2010-02-20,2010-02-26,15,Billboard Hot 100
Telephone,Lady Gaga Featuring Beyonce,2010-02-20,2010-02-26,16,Billboard Hot 100
Fireflies,Owl City,2010-02-20,2010-02-26,17,Billboard Hot 100
Glitter In The Air,P!nk,2010-02-20,2010-02-26,18,Billboard Hot 100
Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,2010-02-20,2010-02-26,19,Billboard Hot 100
According To You,Orianthi,2010-02-20,2010-02-26,20,Billboard Hot 100
Two Is Better Than One,Boys Like Girls Featuring Taylor Swift,2010-02-20,2010-02-26,21,Billboard Hot 100
Blah Blah Blah,Kesha Featuring 3OH!3,2010-02-20,2010-02-26,22,Billboard Hot 100
Down,Jay Sean Featuring Lil Wayne,2010-02-20,2010-02-26,23,Billboard Hot 100
Live Like We're Dying,Kris Allen,2010-02-20,2010-02-26,24,Billboard Hot 100
Baby,Justin Bieber Featuring Ludacris,2010-02-20,2010-02-26,25,Billboard Hot 100
