song,artist,start_date,end_date,rank,ranking_list
One Of These Nights,Eagles,1975-08-02,1975-08-08,1,Billboard Hot 100
I'm Not In Love,10cc,1975-08-02,1975-08-08,2,Billboard Hot 100
Jive Talkin',Bee Gees,1975-08-02,1975-08-08,3,Billboard Hot 100
Please Mr. Please,Olivia Newton-John,1975-08-02,1975-08-08,4,Billboard Hot 100
The Hustle,Van McCoy And The Soul City Symphony,1975-08-02,1975-08-08,5,Billboard Hot 100
Someone Saved My Life Tonight,Elton John,1975-08-02,1975-08-08,6,Billboard Hot 100
Midnight Blue,Melissa Manchester,1975-08-02,1975-08-08,7,Billboard Hot 100
Listen To What The Man Said,Wings,1975-08-02,1975-08-08,8,Billboard Hot 100
Rockin' Chair,Gwen McCrae,1975-08-02,1975-08-08,9,Billboard Hot 100
Dynomite-Part I,Tony Camillo's Bazuka,1975-08-02,1975-08-08,10,Billboard Hot 100
The Way We Were/try To Remember,Gladys Knight And The Pips,1975-08-02,1975-08-08,11,Billboard Hot 100
Why Can't We Be Friends?,War,1975-08-02,1975-08-08,12,Billboard Hot 100
The Rockford Files,Mike Post,1975-08-02,1975-08-08,13,Billboard Hot 100
Rhinestone Cowboy,Glen Campbell,1975-08-02,1975-08-08,14,Billboard Hot 100
How Sweet It Is (To Be Loved By You),James Taylor,1975-08-02,1975-08-08,15,Billboard Hot 100
I'm On Fire,Dwight Twilley Band,1975-08-02,1975-08-08,16,Billboard Hot 100
Love Will Keep Us Together,Captain & Tennille,1975-08-02,1975-08-08,17,Billboard Hot 100
Mornin' Beautiful,Tony Orlando & Dawn,1975-08-02,1975-08-08,18,Billboard Hot 100
Every Time You Touch Me (I Get High),Charlie Rich,1975-08-02,1975-08-08,19,Billboard Hot 100
Slippery When Wet,Commodores,1975-08-02,1975-08-08,20,Billboard Hot 100
Swearin' To God,Frankie Valli,1975-08-02,1975-08-08,21,Billboard Hot 100
Fight The Power Part 1,The Isley Brothers,1975-08-02,1975-08-08,22,Billboard Hot 100
At Seventeen,Janis Ian,1975-08-02,1975-08-08,23,Billboard Hot 100
Fallin' In Love,"Hamilton, Joe Frank & Reynolds",1975-08-02,1975-08-08,24,Billboard Hot 100
Holdin' On To Yesterday,Ambrosia,1975-08-02,1975-08-08,25,Billboard Hot 100
Just A Little Bit Of You,Michael Jackson,1975-08-02,1975-08-08,26,Billboard Hot 100
Saturday Night Special,Lynyrd Skynyrd,1975-08-02,1975-08-08,27,Billboard Hot 100
Wasted Days And Wasted Nights,Freddy Fender,1975-08-02,1975-08-08,28,Billboard Hot 100
Feel Like Makin' Love,Bad Company,1975-08-02,1975-08-08,29,Billboard Hot 100
Could It Be Magic,Barry Manilow,1975-08-02,1975-08-08,30,Billboard Hot 100
That's The Way Of The World,"Earth, Wind & Fire",1975-08-02,1975-08-08,31,Billboard Hot 100
Get Down Tonight,KC And The Sunshine Band,1975-08-02,1975-08-08,32,Billboard Hot 100
Ballroom Blitz,Sweet,1975-08-02,1975-08-08,33,Billboard Hot 100
Third Rate Romance,Amazing Rhythm Aces,1975-08-02,1975-08-08,34,Billboard Hot 100
Bluebird,Helen Reddy,1975-08-02,1975-08-08,35,Billboard Hot 100
Send In The Clowns,Judy Collins,1975-08-02,1975-08-08,36,Billboard Hot 100
That's When The Music Takes Me,Neil Sedaka,1975-08-02,1975-08-08,37,Billboard Hot 100
Rendezvous,The Hudson Brothers,1975-08-02,1975-08-08,38,Billboard Hot 100
Fame,David Bowie,1975-08-02,1975-08-08,39,Billboard Hot 100
Look At Me (I'm In Love),The Moments,1975-08-02,1975-08-08,40,Billboard Hot 100
(Shu-Doo-Pa-Poo-Poop) Love Being Your Fool,Travis Wammack,1975-08-02,1975-08-08,41,Billboard Hot 100
Hope That We Can Be Together Soon,Sharon Paige and Harold Melvin And The Blue Notes,1975-08-02,1975-08-08,42,Billboard Hot 100
Disco Queen,Hot Chocolate,1975-08-02,1975-08-08,43,Billboard Hot 100
Help Me Rhonda,Johnny Rivers,1975-08-02,1975-08-08,44,Billboard Hot 100
Til The World Ends,Three Dog Night,1975-08-02,1975-08-08,45,Billboard Hot 100
Magic,Pilot,1975-08-02,1975-08-08,46,Billboard Hot 100
Tush,ZZ Top,1975-08-02,1975-08-08,47,Billboard Hot 100
"Oh Me, Oh My (Dreams In My Arms)",Al Green,1975-08-02,1975-08-08,48,Billboard Hot 100
"Black Superman - ""Muhammad Ali""",Johnny Wakelin & The Kinshasa Band,1975-08-02,1975-08-08,49,Billboard Hot 100
Misty,Ray Stevens,1975-08-02,1975-08-08,50,Billboard Hot 100
Glasshouse,The Temptations,1975-08-02,1975-08-08,51,Billboard Hot 100
The Biggest Parakeets In Town,Jud Strunk,1975-08-02,1975-08-08,52,Billboard Hot 100
Wildfire,Michael Murphey,1975-08-02,1975-08-08,53,Billboard Hot 100
Two Fine People,Cat Stevens,1975-08-02,1975-08-08,54,Billboard Hot 100
Daisy Jane,America,1975-08-02,1975-08-08,55,Billboard Hot 100
Feelings,Morris Albert,1975-08-02,1975-08-08,56,Billboard Hot 100
Blue Sky,Joan Baez,1975-08-02,1975-08-08,57,Billboard Hot 100
(I Believe) There's Nothing Stronger Than Our Love,Paul Anka/Odia Coates,1975-08-02,1975-08-08,58,Billboard Hot 100
Get The Cream Off The Top,Eddie Kendricks,1975-08-02,1975-08-08,59,Billboard Hot 100
Forever Came Today,Jackson 5,1975-08-02,1975-08-08,60,Billboard Hot 100
Free Man,South Shore Commission,1975-08-02,1975-08-08,61,Billboard Hot 100
It Doesn't Matter Anymore/When Will I Be Loved,Linda Ronstadt,1975-08-02,1975-08-08,62,Billboard Hot 100
Sweet Emotion,Aerosmith,1975-08-02,1975-08-08,63,Billboard Hot 100
How Long (Betcha' Got A Chick On The Side),The Pointer Sisters,1975-08-02,1975-08-08,64,Billboard Hot 100
The Proud One,The Osmonds,1975-08-02,1975-08-08,65,Billboard Hot 100
