song,artist,start_date,end_date,rank,ranking_list
Sorry,Justin Bieber,2016-02-06,2016-02-12,1,Billboard Hot 100
Love Yourself,Justin Bieber,2016-02-06,2016-02-12,2,Billboard Hot 100
Hello,Adele,2016-02-06,2016-02-12,3,Billboard Hot 100
Stressed Out,twenty one pilots,2016-02-06,2016-02-12,4,Billboard Hot 100
Here,Alessia Cara,2016-02-06,2016-02-12,5,Billboard Hot 100
Stitches,Shawn Mendes,2016-02-06,2016-02-12,6,Billboard Hot 100
Same Old Love,Selena Gomez,2016-02-06,2016-02-12,7,Billboard Hot 100
Roses,The Chainsmokers Featuring Rozes,2016-02-06,2016-02-12,8,Billboard Hot 100
Hotline Bling,Drake,2016-02-06,2016-02-12,9,Billboard Hot 100
What Do You Mean?,Justin Bieber,2016-02-06,2016-02-12,10,Billboard Hot 100
Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,2016-02-06,2016-02-12,11,Billboard Hot 100
My House,Flo Rida,2016-02-06,2016-02-12,12,Billboard Hot 100
In The Night,The Weeknd,2016-02-06,2016-02-12,13,Billboard Hot 100
Jumpman,Drake & Future,2016-02-06,2016-02-12,14,Billboard Hot 100
Don't,Bryson Tiller,2016-02-06,2016-02-12,15,Billboard Hot 100
"Me, Myself & I",G-Eazy x Bebe Rexha,2016-02-06,2016-02-12,16,Billboard Hot 100
White Iverson,Post Malone,2016-02-06,2016-02-12,17,Billboard Hot 100
The Hills,The Weeknd,2016-02-06,2016-02-12,18,Billboard Hot 100
Antidote,Travis Scott,2016-02-06,2016-02-12,19,Billboard Hot 100
679,Fetty Wap Featuring Remy Boyz,2016-02-06,2016-02-12,20,Billboard Hot 100
Hands To Myself,Selena Gomez,2016-02-06,2016-02-12,21,Billboard Hot 100
Cake By The Ocean,DNCE,2016-02-06,2016-02-12,22,Billboard Hot 100
Say It,Tory Lanez,2016-02-06,2016-02-12,23,Billboard Hot 100
I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,2016-02-06,2016-02-12,24,Billboard Hot 100
Die A Happy Man,Thomas Rhett,2016-02-06,2016-02-12,25,Billboard Hot 100
One Call Away,Charlie Puth,2016-02-06,2016-02-12,26,Billboard Hot 100
On My Mind,Ellie Goulding,2016-02-06,2016-02-12,27,Billboard Hot 100
Watch Me,Silento,2016-02-06,2016-02-12,28,Billboard Hot 100
Ex's & Oh's,Elle King,2016-02-06,2016-02-12,29,Billboard Hot 100
Hide Away,Daya,2016-02-06,2016-02-12,30,Billboard Hot 100
Down In The DM,Yo Gotti Featuring Nicki Minaj,2016-02-06,2016-02-12,31,Billboard Hot 100
Can't Feel My Face,The Weeknd,2016-02-06,2016-02-12,32,Billboard Hot 100
Break Up In A Small Town,Sam Hunt,2016-02-06,2016-02-12,33,Billboard Hot 100
Wildest Dreams,Taylor Swift,2016-02-06,2016-02-12,34,Billboard Hot 100
When We Were Young,Adele,2016-02-06,2016-02-12,35,Billboard Hot 100
Lean On,Major Lazer & DJ Snake Featuring MO,2016-02-06,2016-02-12,36,Billboard Hot 100
See You Again,Wiz Khalifa Featuring Charlie Puth,2016-02-06,2016-02-12,37,Billboard Hot 100
Perfect,One Direction,2016-02-06,2016-02-12,38,Billboard Hot 100
Exchange,Bryson Tiller,2016-02-06,2016-02-12,39,Billboard Hot 100
Confident,Demi Lovato,2016-02-06,2016-02-12,40,Billboard Hot 100
No Role Modelz,J. Cole,2016-02-06,2016-02-12,41,Billboard Hot 100
Stand By You,Rachel Platten,2016-02-06,2016-02-12,42,Billboard Hot 100
Again,Fetty Wap,2016-02-06,2016-02-12,43,Billboard Hot 100
Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,2016-02-06,2016-02-12,44,Billboard Hot 100
Best Friend,Young Thug,2016-02-06,2016-02-12,45,Billboard Hot 100
Stay A Little Longer,Brothers Osborne,2016-02-06,2016-02-12,46,Billboard Hot 100
Adventure Of A Lifetime,Coldplay,2016-02-06,2016-02-12,47,Billboard Hot 100
Locked Away,R. City Featuring Adam Levine,2016-02-06,2016-02-12,48,Billboard Hot 100
Back To Sleep,Chris Brown,2016-02-06,2016-02-12,49,Billboard Hot 100
Out Of The Woods,Taylor Swift,2016-02-06,2016-02-12,50,Billboard Hot 100
Focus,Ariana Grande,2016-02-06,2016-02-12,51,Billboard Hot 100
Irresistible,Fall Out Boy,2016-02-06,2016-02-12,52,Billboard Hot 100
Do It Like Me,DLOW,2016-02-06,2016-02-12,53,Billboard Hot 100
Get Ugly,Jason Derulo,2016-02-06,2016-02-12,54,Billboard Hot 100
Oui,Jeremih,2016-02-06,2016-02-12,55,Billboard Hot 100
I Love This Life,LOCASH,2016-02-06,2016-02-12,56,Billboard Hot 100
Backroad Song,Granger Smith,2016-02-06,2016-02-12,57,Billboard Hot 100
