song,artist,start_date,end_date,rank,ranking_list
Together Forever,Rick Astley,1988-06-18,1988-06-24,1,Billboard Hot 100
One More Try,George Michael,1988-06-18,1988-06-24,2,Billboard Hot 100
Foolish Beat,Debbie Gibson,1988-06-18,1988-06-24,3,Billboard Hot 100
Dirty Diana,Michael Jackson,1988-06-18,1988-06-24,4,Billboard Hot 100
Make It Real,The Jets,1988-06-18,1988-06-24,5,Billboard Hot 100
Everything Your Heart Desires,Daryl Hall John Oates,1988-06-18,1988-06-24,6,Billboard Hot 100
Circle In The Sand,Belinda Carlisle,1988-06-18,1988-06-24,7,Billboard Hot 100
The Valley Road,Bruce Hornsby & The Range,1988-06-18,1988-06-24,8,Billboard Hot 100
The Flame,Cheap Trick,1988-06-18,1988-06-24,9,Billboard Hot 100
Alphabet St.,Prince,1988-06-18,1988-06-24,10,Billboard Hot 100
Mercedes Boy,Pebbles,1988-06-18,1988-06-24,11,Billboard Hot 100
Kiss Me Deadly,Lita Ford,1988-06-18,1988-06-24,12,Billboard Hot 100
Nothin' But A Good Time,Poison,1988-06-18,1988-06-24,13,Billboard Hot 100
I Still Believe,Brenda K. Starr,1988-06-18,1988-06-24,14,Billboard Hot 100
We All Sleep Alone,Cher,1988-06-18,1988-06-24,15,Billboard Hot 100
Shattered Dreams,Johnny Hates Jazz,1988-06-18,1988-06-24,16,Billboard Hot 100
Nite And Day,Al B. Sure!,1988-06-18,1988-06-24,17,Billboard Hot 100
Pour Some Sugar On Me,Def Leppard,1988-06-18,1988-06-24,18,Billboard Hot 100
Naughty Girls (Need Love Too),Samantha Fox,1988-06-18,1988-06-24,19,Billboard Hot 100
New Sensation,INXS,1988-06-18,1988-06-24,20,Billboard Hot 100
Beds Are Burning,Midnight Oil,1988-06-18,1988-06-24,21,Billboard Hot 100
Piano In The Dark,Brenda Russell Featuring Joe Esposito,1988-06-18,1988-06-24,22,Billboard Hot 100
Anything For You,Gloria Estefan & Miami Sound Machine,1988-06-18,1988-06-24,23,Billboard Hot 100
