song,artist,start_date,end_date,rank,ranking_list
The Flame,Cheap Trick,1988-07-09,1988-07-15,1,Billboard Hot 100
Mercedes Boy,Pebbles,1988-07-09,1988-07-15,2,Billboard Hot 100
Pour Some Sugar On Me,Def Leppard,1988-07-09,1988-07-15,3,Billboard Hot 100
New Sensation,INXS,1988-07-09,1988-07-15,4,Billboard Hot 100
Dirty Diana,Michael Jackson,1988-07-09,1988-07-15,5,Billboard Hot 100
Nothin' But A Good Time,Poison,1988-07-09,1988-07-15,6,Billboard Hot 100
Foolish Beat,Debbie Gibson,1988-07-09,1988-07-15,7,Billboard Hot 100
Hold On To The Nights,Richard Marx,1988-07-09,1988-07-15,8,Billboard Hot 100
The Valley Road,Bruce Hornsby & The Range,1988-07-09,1988-07-15,9,Billboard Hot 100
Nite And Day,Al B. Sure!,1988-07-09,1988-07-15,10,Billboard Hot 100
Make It Real,The Jets,1988-07-09,1988-07-15,11,Billboard Hot 100
Roll With It,Steve Winwood,1988-07-09,1988-07-15,12,Billboard Hot 100
Lost In You,Rod Stewart,1988-07-09,1988-07-15,13,Billboard Hot 100
Hands To Heaven,Breathe,1988-07-09,1988-07-15,14,Billboard Hot 100
Rush Hour,Jane Wiedlin,1988-07-09,1988-07-15,15,Billboard Hot 100
Make Me Lose Control,Eric Carmen,1988-07-09,1988-07-15,16,Billboard Hot 100
Sign Your Name,Terence Trent D'Arby,1988-07-09,1988-07-15,17,Billboard Hot 100
I Still Believe,Brenda K. Starr,1988-07-09,1988-07-15,18,Billboard Hot 100
Together Forever,Rick Astley,1988-07-09,1988-07-15,19,Billboard Hot 100
Kiss Me Deadly,Lita Ford,1988-07-09,1988-07-15,20,Billboard Hot 100
Parents Just Don't Understand,D.J. Jazzy Jeff & The Fresh Prince,1988-07-09,1988-07-15,21,Billboard Hot 100
Paradise,Sade,1988-07-09,1988-07-15,22,Billboard Hot 100
Beds Are Burning,Midnight Oil,1988-07-09,1988-07-15,23,Billboard Hot 100
