song,artist,start_date,end_date,rank,ranking_list
Emotions,Mariah Carey,1991-10-12,1991-10-18,1,Billboard Hot 100
Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,1991-10-12,1991-10-18,2,Billboard Hot 100
Do Anything,Natural Selection,1991-10-12,1991-10-18,3,Billboard Hot 100
I Adore Mi Amor,Color Me Badd,1991-10-12,1991-10-18,4,Billboard Hot 100
Romantic,Karyn White,1991-10-12,1991-10-18,5,Billboard Hot 100
Something To Talk About,Bonnie Raitt,1991-10-12,1991-10-18,6,Billboard Hot 100
Hole Hearted,Extreme,1991-10-12,1991-10-18,7,Billboard Hot 100
Love Of A Lifetime,Firehouse,1991-10-12,1991-10-18,8,Billboard Hot 100
Motownphilly,Boyz II Men,1991-10-12,1991-10-18,9,Billboard Hot 100
Everybody Plays The Fool,Aaron Neville,1991-10-12,1991-10-18,10,Billboard Hot 100
Love. . .Thy Will Be Done,Martika,1991-10-12,1991-10-18,11,Billboard Hot 100
Can't Stop This Thing We Started,Bryan Adams,1991-10-12,1991-10-18,12,Billboard Hot 100
Real Real Real,Jesus Jones,1991-10-12,1991-10-18,13,Billboard Hot 100
Shiny Happy People,R.E.M.,1991-10-12,1991-10-18,14,Billboard Hot 100
Now That We Found Love,Heavy D & The Boyz,1991-10-12,1991-10-18,15,Billboard Hot 100
Enter Sandman,Metallica,1991-10-12,1991-10-18,16,Billboard Hot 100
Cream,Prince And The N.P.G.,1991-10-12,1991-10-18,17,Billboard Hot 100
Don't Want To Be A Fool,Luther Vandross,1991-10-12,1991-10-18,18,Billboard Hot 100
The One And Only,Chesney Hawkes,1991-10-12,1991-10-18,19,Billboard Hot 100
O.P.P.,Naughty By Nature,1991-10-12,1991-10-18,20,Billboard Hot 100
Gett Off,Prince And The N.P.G.,1991-10-12,1991-10-18,21,Billboard Hot 100
Running Back To You,Vanessa Williams,1991-10-12,1991-10-18,22,Billboard Hot 100
(Everything I Do) I Do It For You,Bryan Adams,1991-10-12,1991-10-18,23,Billboard Hot 100
Kiss Them For Me,Siouxsie & The Banshees,1991-10-12,1991-10-18,24,Billboard Hot 100
"Time, Love And Tenderness",Michael Bolton,1991-10-12,1991-10-18,25,Billboard Hot 100
Things That Make You Go Hmmmm. . .,C+C Music Factory,1991-10-12,1991-10-18,26,Billboard Hot 100
Hey Donna,Rhythm Syndicate,1991-10-12,1991-10-18,27,Billboard Hot 100
Don't Cry,Guns N' Roses,1991-10-12,1991-10-18,28,Billboard Hot 100
Too Many Walls,Cathy Dennis,1991-10-12,1991-10-18,29,Billboard Hot 100
With You,Tony Terry,1991-10-12,1991-10-18,30,Billboard Hot 100
Walk Through Fire,Bad Company,1991-10-12,1991-10-18,31,Billboard Hot 100
