song,artist,start_date,end_date,rank,ranking_list
Kung Fu Fighting,Carl Douglas,1974-12-07,1974-12-13,1,Billboard Hot 100
I Can Help,Billy Swan,1974-12-07,1974-12-13,2,Billboard Hot 100
When Will I See You Again,The Three Degrees,1974-12-07,1974-12-13,3,Billboard Hot 100
Do It ('til You're Satisfied),B.T. Express,1974-12-07,1974-12-13,4,Billboard Hot 100
Cat's In The Cradle,Harry Chapin,1974-12-07,1974-12-13,5,Billboard Hot 100
Angie Baby,Helen Reddy,1974-12-07,1974-12-13,6,Billboard Hot 100
My Melody Of Love,Bobby Vinton,1974-12-07,1974-12-13,7,Billboard Hot 100
You Ain't Seen Nothing Yet/Free Wheelin',Bachman-Turner Overdrive,1974-12-07,1974-12-13,8,Billboard Hot 100
Sha-La-La (Make Me Happy),Al Green,1974-12-07,1974-12-13,9,Billboard Hot 100
"You're The First, The Last, My Everything",Barry White,1974-12-07,1974-12-13,10,Billboard Hot 100
Wishing You Were Here,Chicago,1974-12-07,1974-12-13,11,Billboard Hot 100
Junior's Farm/Sally G,Paul McCartney And Wings,1974-12-07,1974-12-13,12,Billboard Hot 100
Longfellow Serenade,Neil Diamond,1974-12-07,1974-12-13,13,Billboard Hot 100
Everlasting Love,Carl Carlton,1974-12-07,1974-12-13,14,Billboard Hot 100
You Got The Love,Rufus Featuring Chaka Khan,1974-12-07,1974-12-13,15,Billboard Hot 100
Fairytale,The Pointer Sisters,1974-12-07,1974-12-13,16,Billboard Hot 100
Promised Land,Elvis Presley,1974-12-07,1974-12-13,17,Billboard Hot 100
I've Got The Music In Me,The Kiki Dee Band,1974-12-07,1974-12-13,18,Billboard Hot 100
Touch Me,Fancy,1974-12-07,1974-12-13,19,Billboard Hot 100
Laughter In The Rain,Neil Sedaka,1974-12-07,1974-12-13,20,Billboard Hot 100
Ain't Too Proud To Beg,The Rolling Stones,1974-12-07,1974-12-13,21,Billboard Hot 100
Woman To Woman,Shirley Brown,1974-12-07,1974-12-13,22,Billboard Hot 100
I Feel A Song (In My Heart)/Don't Burn Down The Bridge,Gladys Knight And The Pips,1974-12-07,1974-12-13,23,Billboard Hot 100
Must Of Got Lost,The J. Geils Band,1974-12-07,1974-12-13,24,Billboard Hot 100
Only You,Ringo Starr,1974-12-07,1974-12-13,25,Billboard Hot 100
Willie And The Hand Jive,Eric Clapton,1974-12-07,1974-12-13,26,Billboard Hot 100
Boogie On Reggae Woman,Stevie Wonder,1974-12-07,1974-12-13,27,Billboard Hot 100
"Fire, Baby I'm On Fire",Andy Kim,1974-12-07,1974-12-13,28,Billboard Hot 100
Back Home Again,John Denver,1974-12-07,1974-12-13,29,Billboard Hot 100
One Man Woman/One Woman Man,Paul Anka with Odia Coates,1974-12-07,1974-12-13,30,Billboard Hot 100
Let's Straighten It Out,Latimore,1974-12-07,1974-12-13,31,Billboard Hot 100
Bungle In The Jungle,Jethro Tull,1974-12-07,1974-12-13,32,Billboard Hot 100
Ride 'em Cowboy,Paul Davis,1974-12-07,1974-12-13,33,Billboard Hot 100
Never Can Say Goodbye,Gloria Gaynor,1974-12-07,1974-12-13,34,Billboard Hot 100
Dream On,The Righteous Brothers,1974-12-07,1974-12-13,35,Billboard Hot 100
Lucy In The Sky With Diamonds,Elton John,1974-12-07,1974-12-13,36,Billboard Hot 100
Mandy,Barry Manilow,1974-12-07,1974-12-13,37,Billboard Hot 100
"Whatever You Got, I Want",Jackson 5,1974-12-07,1974-12-13,38,Billboard Hot 100
Please Mr. Postman,Carpenters,1974-12-07,1974-12-13,39,Billboard Hot 100
Whatever Gets You Thru The Night,John Lennon With The Plastic Ono Nuclear Band,1974-12-07,1974-12-13,40,Billboard Hot 100
After The Goldrush,Prelude,1974-12-07,1974-12-13,41,Billboard Hot 100
Morning Side Of The Mountain,Donny & Marie Osmond,1974-12-07,1974-12-13,42,Billboard Hot 100
Dark Horse,George Harrison,1974-12-07,1974-12-13,43,Billboard Hot 100
Rockin' Soul,The Hues Corporation,1974-12-07,1974-12-13,44,Billboard Hot 100
The Heartbreak Kid,Bo Donaldson And The Heywoods,1974-12-07,1974-12-13,45,Billboard Hot 100
Dancin' Fool,The Guess Who,1974-12-07,1974-12-13,46,Billboard Hot 100
Heavy Fallin' Out,The Stylistics,1974-12-07,1974-12-13,47,Billboard Hot 100
You And I,Johnny Bristol,1974-12-07,1974-12-13,48,Billboard Hot 100
Tin Man,America,1974-12-07,1974-12-13,49,Billboard Hot 100
Without Love,Aretha Franklin,1974-12-07,1974-12-13,50,Billboard Hot 100
Funky President (People It's Bad)/Coldblooded,James Brown,1974-12-07,1974-12-13,51,Billboard Hot 100
The Need To Be,Jim Weatherly,1974-12-07,1974-12-13,52,Billboard Hot 100
Life Is A Rock (But The Radio Rolled Me),Reunion,1974-12-07,1974-12-13,53,Billboard Hot 100
