song,artist,start_date,end_date,rank,ranking_list
Let Your Love Flow,Bellamy Brothers,1976-05-01,1976-05-07,1,Billboard Hot 100
Right Back Where We Started From,Maxine Nightingale,1976-05-01,1976-05-07,2,Billboard Hot 100
Boogie Fever,The Sylvers,1976-05-01,1976-05-07,3,Billboard Hot 100
Welcome Back,John Sebastian,1976-05-01,1976-05-07,4,Billboard Hot 100
Sweet Love,Commodores,1976-05-01,1976-05-07,5,Billboard Hot 100
Disco Lady,Johnnie Taylor,1976-05-01,1976-05-07,6,Billboard Hot 100
Show Me The Way,Peter Frampton,1976-05-01,1976-05-07,7,Billboard Hot 100
Fooled Around And Fell In Love,Elvin Bishop,1976-05-01,1976-05-07,8,Billboard Hot 100
Bohemian Rhapsody,Queen,1976-05-01,1976-05-07,9,Billboard Hot 100
Love Hangover,Diana Ross,1976-05-01,1976-05-07,10,Billboard Hot 100
Only Sixteen,Dr. Hook,1976-05-01,1976-05-07,11,Billboard Hot 100
Silly Love Songs,Wings,1976-05-01,1976-05-07,12,Billboard Hot 100
Get Up And Boogie (That's Right),Silver Convention,1976-05-01,1976-05-07,13,Billboard Hot 100
Shannon,Henry Gross,1976-05-01,1976-05-07,14,Billboard Hot 100
"I Do, I Do, I Do, I Do, I Do",ABBA,1976-05-01,1976-05-07,15,Billboard Hot 100
"December, 1963 (Oh, What a Night)",The 4 Seasons,1976-05-01,1976-05-07,16,Billboard Hot 100
Tryin' To Get The Feeling Again,Barry Manilow,1976-05-01,1976-05-07,17,Billboard Hot 100
Sara Smile,Daryl Hall John Oates,1976-05-01,1976-05-07,18,Billboard Hot 100
Strange Magic,Electric Light Orchestra,1976-05-01,1976-05-07,19,Billboard Hot 100
Livin' For The Weekend,The O'Jays,1976-05-01,1976-05-07,20,Billboard Hot 100
Misty Blue,Dorothy Moore,1976-05-01,1976-05-07,21,Billboard Hot 100
Rhiannon (will You Ever Win),Fleetwood Mac,1976-05-01,1976-05-07,22,Billboard Hot 100
Lonely Night (angel Face),Captain & Tennille,1976-05-01,1976-05-07,23,Billboard Hot 100
Dream Weaver,Gary Wright,1976-05-01,1976-05-07,24,Billboard Hot 100
There's A Kind Of Hush (All Over The World),Carpenters,1976-05-01,1976-05-07,25,Billboard Hot 100
Happy Days,Pratt & McClain with Brother Love,1976-05-01,1976-05-07,26,Billboard Hot 100
Sweet Thing,Rufus Featuring Chaka Khan,1976-05-01,1976-05-07,27,Billboard Hot 100
Don't Pull Your Love/then You Can Tell Me Goodbye,Glen Campbell,1976-05-01,1976-05-07,28,Billboard Hot 100
Come On Over,Olivia Newton-John,1976-05-01,1976-05-07,29,Billboard Hot 100
Happy Music,The Blackbyrds,1976-05-01,1976-05-07,30,Billboard Hot 100
Shout It Out Loud,KISS,1976-05-01,1976-05-07,31,Billboard Hot 100
Young Blood,Bad Company,1976-05-01,1976-05-07,32,Billboard Hot 100
Union Man,Cate Bros.,1976-05-01,1976-05-07,33,Billboard Hot 100
Love In The Shadows,Neil Sedaka,1976-05-01,1976-05-07,34,Billboard Hot 100
Love Really Hurts Without You,Billy Ocean,1976-05-01,1976-05-07,35,Billboard Hot 100
"More, More, More Pt. 1",Andrea True Connection,1976-05-01,1976-05-07,36,Billboard Hot 100
I've Got A Feeling (We'll Be Seeing Each Other Again),Al Wilson,1976-05-01,1976-05-07,37,Billboard Hot 100
Hurt/for The Heart,Elvis Presley,1976-05-01,1976-05-07,38,Billboard Hot 100
Can't Hide Love,"Earth, Wind & Fire",1976-05-01,1976-05-07,39,Billboard Hot 100
Anytime (i'll Be There),Paul Anka,1976-05-01,1976-05-07,40,Billboard Hot 100
When Love Has Gone Away,Richard Cocciante,1976-05-01,1976-05-07,41,Billboard Hot 100
Fallen Angel,Frankie Valli,1976-05-01,1976-05-07,42,Billboard Hot 100
Movin',Brass Construction,1976-05-01,1976-05-07,43,Billboard Hot 100
"Baretta's Theme (""Keep Your Eye On The Sparrow"")",Rhythm Heritage,1976-05-01,1976-05-07,44,Billboard Hot 100
Dream On,Aerosmith,1976-05-01,1976-05-07,45,Billboard Hot 100
Fool To Cry,The Rolling Stones,1976-05-01,1976-05-07,46,Billboard Hot 100
One Piece At A Time,Johnny Cash And The Tennessee Three,1976-05-01,1976-05-07,47,Billboard Hot 100
Takin' It To The Streets,The Doobie Brothers,1976-05-01,1976-05-07,48,Billboard Hot 100
He's A Friend,Eddie Kendricks,1976-05-01,1976-05-07,49,Billboard Hot 100
Falling Apart At The Seams,Marmalade,1976-05-01,1976-05-07,50,Billboard Hot 100
Heavy Love,David Ruffin,1976-05-01,1976-05-07,51,Billboard Hot 100
I Want You,Marvin Gaye,1976-05-01,1976-05-07,52,Billboard Hot 100
Lorelei,Styx,1976-05-01,1976-05-07,53,Billboard Hot 100
Deep Purple,Donny & Marie Osmond,1976-05-01,1976-05-07,54,Billboard Hot 100
It's Over,Boz Scaggs,1976-05-01,1976-05-07,55,Billboard Hot 100
Golden Years,David Bowie,1976-05-01,1976-05-07,56,Billboard Hot 100
Action,Sweet,1976-05-01,1976-05-07,57,Billboard Hot 100
Take It To The Limit,Eagles,1976-05-01,1976-05-07,58,Billboard Hot 100
