song,artist,start_date,end_date,rank,ranking_list
Shape Of You,Ed Sheeran,2017-04-08,2017-04-14,1,Billboard Hot 100
That's What I Like,Bruno Mars,2017-04-08,2017-04-14,2,Billboard Hot 100
I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,2017-04-08,2017-04-14,3,Billboard Hot 100
Bad And Boujee,Migos Featuring Lil Uzi Vert,2017-04-08,2017-04-14,4,Billboard Hot 100
I Feel It Coming,The Weeknd Featuring Daft Punk,2017-04-08,2017-04-14,5,Billboard Hot 100
Tunnel Vision,Kodak Black,2017-04-08,2017-04-14,6,Billboard Hot 100
Something Just Like This,The Chainsmokers & Coldplay,2017-04-08,2017-04-14,7,Billboard Hot 100
Passionfruit,Drake,2017-04-08,2017-04-14,8,Billboard Hot 100
Portland,Drake Featuring Quavo & Travis Scott,2017-04-08,2017-04-14,9,Billboard Hot 100
Paris,The Chainsmokers,2017-04-08,2017-04-14,10,Billboard Hot 100
Love On The Brain,Rihanna,2017-04-08,2017-04-14,11,Billboard Hot 100
iSpy,KYLE Featuring Lil Yachty,2017-04-08,2017-04-14,12,Billboard Hot 100
Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,2017-04-08,2017-04-14,13,Billboard Hot 100
Bounce Back,Big Sean,2017-04-08,2017-04-14,14,Billboard Hot 100
Fake Love,Drake,2017-04-08,2017-04-14,15,Billboard Hot 100
Body Like A Back Road,Sam Hunt,2017-04-08,2017-04-14,16,Billboard Hot 100
Closer,The Chainsmokers Featuring Halsey,2017-04-08,2017-04-14,17,Billboard Hot 100
Free Smoke,Drake,2017-04-08,2017-04-14,18,Billboard Hot 100
Chained To The Rhythm,Katy Perry Featuring Skip Marley,2017-04-08,2017-04-14,19,Billboard Hot 100
It Ain't Me,Kygo x Selena Gomez,2017-04-08,2017-04-14,20,Billboard Hot 100
Stay,Zedd & Alessia Cara,2017-04-08,2017-04-14,21,Billboard Hot 100
Say You Won't Let Go,James Arthur,2017-04-08,2017-04-14,22,Billboard Hot 100
Mercy,Shawn Mendes,2017-04-08,2017-04-14,23,Billboard Hot 100
Mask Off,Future,2017-04-08,2017-04-14,24,Billboard Hot 100
