song,artist,start_date,end_date,rank,ranking_list
Laffy Taffy,D4L,2006-01-14,2006-01-20,1,Billboard Hot 100
Run It!,Chris Brown,2006-01-14,2006-01-20,2,Billboard Hot 100
Photograph,Nickelback,2006-01-14,2006-01-20,3,Billboard Hot 100
Gold Digger,Kanye West Featuring Jamie Foxx,2006-01-14,2006-01-20,4,Billboard Hot 100
Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",2006-01-14,2006-01-20,5,Billboard Hot 100
My Humps,The Black Eyed Peas,2006-01-14,2006-01-20,6,Billboard Hot 100
Don't Forget About Us,Mariah Carey,2006-01-14,2006-01-20,7,Billboard Hot 100
Stickwitu,The Pussycat Dolls,2006-01-14,2006-01-20,8,Billboard Hot 100
"Dance, Dance",Fall Out Boy,2006-01-14,2006-01-20,9,Billboard Hot 100
Check On It,Beyonce Featuring Slim Thug,2006-01-14,2006-01-20,10,Billboard Hot 100
Dirty Little Secret,The All-American Rejects,2006-01-14,2006-01-20,11,Billboard Hot 100
There It Go! (The Whistle Song),Juelz Santana,2006-01-14,2006-01-20,12,Billboard Hot 100
"Sugar, We're Goin' Down",Fall Out Boy,2006-01-14,2006-01-20,13,Billboard Hot 100
Soul Survivor,Young Jeezy Featuring Akon,2006-01-14,2006-01-20,14,Billboard Hot 100
Beverly Hills,Weezer,2006-01-14,2006-01-20,15,Billboard Hot 100
Because Of You,Kelly Clarkson,2006-01-14,2006-01-20,16,Billboard Hot 100
When I'm Gone,Eminem,2006-01-14,2006-01-20,17,Billboard Hot 100
Stay Fly,Three 6 Mafia Featuring Young Buck & Eightball & MJG,2006-01-14,2006-01-20,18,Billboard Hot 100
Wake Me Up When September Ends,Green Day,2006-01-14,2006-01-20,19,Billboard Hot 100
We Be Burnin',Sean Paul,2006-01-14,2006-01-20,20,Billboard Hot 100
One Wish,Ray J,2006-01-14,2006-01-20,21,Billboard Hot 100
I'm Sprung,T-Pain,2006-01-14,2006-01-20,22,Billboard Hot 100
Hung Up,Madonna,2006-01-14,2006-01-20,23,Billboard Hot 100
I Think They Like Me,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow",2006-01-14,2006-01-20,24,Billboard Hot 100
You're Beautiful,James Blunt,2006-01-14,2006-01-20,25,Billboard Hot 100
You And Me,Lifehouse,2006-01-14,2006-01-20,26,Billboard Hot 100
Be Without You,Mary J. Blige,2006-01-14,2006-01-20,27,Billboard Hot 100
Feel Good Inc,Gorillaz,2006-01-14,2006-01-20,28,Billboard Hot 100
Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,2006-01-14,2006-01-20,29,Billboard Hot 100
Honky Tonk Badonkadonk,Trace Adkins,2006-01-14,2006-01-20,30,Billboard Hot 100
"Jesus, Take The Wheel",Carrie Underwood,2006-01-14,2006-01-20,31,Billboard Hot 100
Unwritten,Natasha Bedingfield,2006-01-14,2006-01-20,32,Billboard Hot 100
Unpredictable,Jamie Foxx Featuring Ludacris,2006-01-14,2006-01-20,33,Billboard Hot 100
Boyfriend,Ashlee Simpson,2006-01-14,2006-01-20,34,Billboard Hot 100
