song,artist,start_date,end_date,rank,ranking_list
Creep,TLC,1995-02-04,1995-02-10,1,Billboard Hot 100
On Bended Knee,Boyz II Men,1995-02-04,1995-02-10,2,Billboard Hot 100
Another Night,Real McCoy,1995-02-04,1995-02-10,3,Billboard Hot 100
Take A Bow,Madonna,1995-02-04,1995-02-10,4,Billboard Hot 100
Always,Bon Jovi,1995-02-04,1995-02-10,5,Billboard Hot 100
You Gotta Be,Des'ree,1995-02-04,1995-02-10,6,Billboard Hot 100
Before I Let You Go,BLACKstreet,1995-02-04,1995-02-10,7,Billboard Hot 100
Sukiyaki,4PM,1995-02-04,1995-02-10,8,Billboard Hot 100
"Here Comes The Hotstepper (From ""Ready To Wear"")",Ini Kamoze,1995-02-04,1995-02-10,9,Billboard Hot 100
I'm The Only One,Melissa Etheridge,1995-02-04,1995-02-10,10,Billboard Hot 100
The Rhythm Of The Night,Corona,1995-02-04,1995-02-10,11,Billboard Hot 100
Hold My Hand,Hootie & The Blowfish,1995-02-04,1995-02-10,12,Billboard Hot 100
You Don't Know How It Feels,Tom Petty,1995-02-04,1995-02-10,13,Billboard Hot 100
I Wanna Be Down,Brandy,1995-02-04,1995-02-10,14,Billboard Hot 100
Candy Rain,Soul For Real,1995-02-04,1995-02-10,15,Billboard Hot 100
Constantly,Immature,1995-02-04,1995-02-10,16,Billboard Hot 100
If You Love Me,Brownstone,1995-02-04,1995-02-10,17,Billboard Hot 100
The Sweetest Days,Vanessa Williams,1995-02-04,1995-02-10,18,Billboard Hot 100
Bang And Blame,R.E.M.,1995-02-04,1995-02-10,19,Billboard Hot 100
Every Day Of The Week,Jade,1995-02-04,1995-02-10,20,Billboard Hot 100
You Want This/70's Love Groove,Janet Jackson,1995-02-04,1995-02-10,21,Billboard Hot 100
I'll Make Love To You,Boyz II Men,1995-02-04,1995-02-10,22,Billboard Hot 100
Tootsee Roll,69 Boyz,1995-02-04,1995-02-10,23,Billboard Hot 100
Strong Enough,Sheryl Crow,1995-02-04,1995-02-10,24,Billboard Hot 100
Short Dick Man,20 Fingers Featuring Gillette,1995-02-04,1995-02-10,25,Billboard Hot 100
Big Poppa/Warning,The Notorious B.I.G.,1995-02-04,1995-02-10,26,Billboard Hot 100
All I Wanna Do,Sheryl Crow,1995-02-04,1995-02-10,27,Billboard Hot 100
I'll Stand By You,Pretenders,1995-02-04,1995-02-10,28,Billboard Hot 100
100% Pure Love,Crystal Waters,1995-02-04,1995-02-10,29,Billboard Hot 100
"Turn The Beat Around (From ""The Specialist"")",Gloria Estefan,1995-02-04,1995-02-10,30,Billboard Hot 100
Secret,Madonna,1995-02-04,1995-02-10,31,Billboard Hot 100
Mental Picture,Jon Secada,1995-02-04,1995-02-10,32,Billboard Hot 100
I Miss You,N2U,1995-02-04,1995-02-10,33,Billboard Hot 100
I Belong To You/How Many Ways,Toni Braxton,1995-02-04,1995-02-10,34,Billboard Hot 100
Practice What You Preach,Barry White,1995-02-04,1995-02-10,35,Billboard Hot 100
In The House Of Stone And Light,Martin Page,1995-02-04,1995-02-10,36,Billboard Hot 100
"New Age Girl (From ""Dumb And Dumber"")",Deadeye Dick,1995-02-04,1995-02-10,37,Billboard Hot 100
Foolin' Around,Changing Faces,1995-02-04,1995-02-10,38,Billboard Hot 100
Mishale,Andru Donalds,1995-02-04,1995-02-10,39,Billboard Hot 100
Wild Night,John Mellencamp With Me'Shell Ndegeocello,1995-02-04,1995-02-10,40,Billboard Hot 100
When Can I See You,Babyface,1995-02-04,1995-02-10,41,Billboard Hot 100
Be Happy,Mary J. Blige,1995-02-04,1995-02-10,42,Billboard Hot 100
House Of Love,Amy Grant With Vince Gill,1995-02-04,1995-02-10,43,Billboard Hot 100
"December 1963 (Oh, What A Night)",The 4 Seasons,1995-02-04,1995-02-10,44,Billboard Hot 100
I Know,Dionne Farris,1995-02-04,1995-02-10,45,Billboard Hot 100
Get Down,Craig Mack,1995-02-04,1995-02-10,46,Billboard Hot 100
Get Ready For This,2 Unlimited,1995-02-04,1995-02-10,47,Billboard Hot 100
"Shame (From ""A Low Down Dirty Shame"")",Zhane,1995-02-04,1995-02-10,48,Billboard Hot 100
"What's The Frequency, Kenneth?",R.E.M.,1995-02-04,1995-02-10,49,Billboard Hot 100
When We Dance,Sting,1995-02-04,1995-02-10,50,Billboard Hot 100
Playaz Club,Rappin' 4-Tay,1995-02-04,1995-02-10,51,Billboard Hot 100
Living In Danger,Ace Of Base,1995-02-04,1995-02-10,52,Billboard Hot 100
I Never Seen A Man Cry (aka I Seen A Man Die),Scarface,1995-02-04,1995-02-10,53,Billboard Hot 100
Bad Reputation,Freedy Johnston,1995-02-04,1995-02-10,54,Billboard Hot 100
Bring The Pain,Method Man,1995-02-04,1995-02-10,55,Billboard Hot 100
Kitty Kitty,69 Boyz,1995-02-04,1995-02-10,56,Billboard Hot 100
Everlasting Love,Gloria Estefan,1995-02-04,1995-02-10,57,Billboard Hot 100
Do You See,Warren G,1995-02-04,1995-02-10,58,Billboard Hot 100
Always And Forever,Luther Vandross,1995-02-04,1995-02-10,59,Billboard Hot 100
Baby,Brandy,1995-02-04,1995-02-10,60,Billboard Hot 100
Whutcha Want?,Nine,1995-02-04,1995-02-10,61,Billboard Hot 100
Tour,Capleton,1995-02-04,1995-02-10,62,Billboard Hot 100
She Don't Use Jelly,The Flaming Lips,1995-02-04,1995-02-10,63,Billboard Hot 100
This Lil' Game We Play,Subway (Featuring 702),1995-02-04,1995-02-10,64,Billboard Hot 100
"Whiney, Whiney (From ""Dumb And Dumber"")",Willi One Blood,1995-02-04,1995-02-10,65,Billboard Hot 100
Pimp Of The Year,Dru Down,1995-02-04,1995-02-10,66,Billboard Hot 100
(I Could Only) Whisper Your Name,"Harry Connick, Jr.",1995-02-04,1995-02-10,67,Billboard Hot 100
Promise Me,Lil Suzy,1995-02-04,1995-02-10,68,Billboard Hot 100
Cocktales,Too $hort,1995-02-04,1995-02-10,69,Billboard Hot 100
Doll Parts,Hole,1995-02-04,1995-02-10,70,Billboard Hot 100
Nika,Vicious,1995-02-04,1995-02-10,71,Billboard Hot 100
Hold On,Jamie Walters,1995-02-04,1995-02-10,72,Billboard Hot 100
Don't Say Goodbye Girl,Tevin Campbell,1995-02-04,1995-02-10,73,Billboard Hot 100
Something's Always Wrong,Toad The Wet Sprocket,1995-02-04,1995-02-10,74,Billboard Hot 100
Mad Izm,Channel Live,1995-02-04,1995-02-10,75,Billboard Hot 100
Age Ain't Nothing But A Number,Aaliyah,1995-02-04,1995-02-10,76,Billboard Hot 100
