song,artist,start_date,end_date,rank,ranking_list
I'm Your Angel,R. Kelly & Celine Dion,1999-01-09,1999-01-15,1,Billboard Hot 100
Nobody's Supposed To Be Here,Deborah Cox,1999-01-09,1999-01-15,2,Billboard Hot 100
Have You Ever?,Brandy,1999-01-09,1999-01-15,3,Billboard Hot 100
...Baby One More Time,Britney Spears,1999-01-09,1999-01-15,4,Billboard Hot 100
Lately,Divine,1999-01-09,1999-01-15,5,Billboard Hot 100
Because Of You,98 Degrees,1999-01-09,1999-01-15,6,Billboard Hot 100
Trippin',Total Featuring Missy Elliott,1999-01-09,1999-01-15,7,Billboard Hot 100
Doo Wop (That Thing),Lauryn Hill,1999-01-09,1999-01-15,8,Billboard Hot 100
Love Like This,Faith Evans,1999-01-09,1999-01-15,9,Billboard Hot 100
From This Moment On,Shania Twain,1999-01-09,1999-01-15,10,Billboard Hot 100
Goodbye,Spice Girls,1999-01-09,1999-01-15,11,Billboard Hot 100
Lullaby,Shawn Mullins,1999-01-09,1999-01-15,12,Billboard Hot 100
Save Tonight,Eagle-Eye Cherry,1999-01-09,1999-01-15,13,Billboard Hot 100
This Kiss,Faith Hill,1999-01-09,1999-01-15,14,Billboard Hot 100
Ghetto Cowboy,Mo Thugs Family Featuring Bone Thugs-N-Harmony,1999-01-09,1999-01-15,15,Billboard Hot 100
Hands,Jewel,1999-01-09,1999-01-15,16,Billboard Hot 100
Love Me,112 Featuring Mase,1999-01-09,1999-01-15,17,Billboard Hot 100
Slide,Goo Goo Dolls,1999-01-09,1999-01-15,18,Billboard Hot 100
Jumper,Third Eye Blind,1999-01-09,1999-01-15,19,Billboard Hot 100
I Don't Want To Miss A Thing,Mark Chesnutt,1999-01-09,1999-01-15,20,Billboard Hot 100
Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,1999-01-09,1999-01-15,21,Billboard Hot 100
Take Me There,BLACKstreet & Mya Featuring Mase & Blinky Blink,1999-01-09,1999-01-15,22,Billboard Hot 100
The First Night,Monica,1999-01-09,1999-01-15,23,Billboard Hot 100
Angel,Sarah McLachlan,1999-01-09,1999-01-15,24,Billboard Hot 100
Iris,Goo Goo Dolls,1999-01-09,1999-01-15,25,Billboard Hot 100
Pushin' Weight,Ice Cube Featuring Mr. Short Khop,1999-01-09,1999-01-15,26,Billboard Hot 100
Miami,Will Smith,1999-01-09,1999-01-15,27,Billboard Hot 100
How Deep Is Your Love,Dru Hill Featuring Redman,1999-01-09,1999-01-15,28,Billboard Hot 100
I'll Be,Edwin McCain,1999-01-09,1999-01-15,29,Billboard Hot 100
My Favorite Mistake,Sheryl Crow,1999-01-09,1999-01-15,30,Billboard Hot 100
These Are The Times,Dru Hill,1999-01-09,1999-01-15,31,Billboard Hot 100
Inside Out,Eve 6,1999-01-09,1999-01-15,32,Billboard Hot 100
Angel Of Mine,Monica,1999-01-09,1999-01-15,33,Billboard Hot 100
Too Close,Next,1999-01-09,1999-01-15,34,Billboard Hot 100
Hold Me,Brian McKnight Featuring Tone & Kobe Bryant,1999-01-09,1999-01-15,35,Billboard Hot 100
(God Must Have Spent) A Little More Time On You,'N Sync,1999-01-09,1999-01-15,36,Billboard Hot 100
Touch It,Monifah,1999-01-09,1999-01-15,37,Billboard Hot 100
Hard Knock Life (Ghetto Anthem),JAY-Z,1999-01-09,1999-01-15,38,Billboard Hot 100
All The Places (I Will Kiss You),Aaron Hall,1999-01-09,1999-01-15,39,Billboard Hot 100
One Week,Barenaked Ladies,1999-01-09,1999-01-15,40,Billboard Hot 100
Are You That Somebody?,Aaliyah,1999-01-09,1999-01-15,41,Billboard Hot 100
Changes,2Pac,1999-01-09,1999-01-15,42,Billboard Hot 100
Thank U,Alanis Morissette,1999-01-09,1999-01-15,43,Billboard Hot 100
The Power Of Good-Bye,Madonna,1999-01-09,1999-01-15,44,Billboard Hot 100
Fly Away,Lenny Kravitz,1999-01-09,1999-01-15,45,Billboard Hot 100
You Get What You Give,New Radicals,1999-01-09,1999-01-15,46,Billboard Hot 100
Believe,Cher,1999-01-09,1999-01-15,47,Billboard Hot 100
You're Beginning To Get To Me,Clay Walker,1999-01-09,1999-01-15,48,Billboard Hot 100
There You Have It,BlackHawk,1999-01-09,1999-01-15,49,Billboard Hot 100
Wrong Again,Martina McBride,1999-01-09,1999-01-15,50,Billboard Hot 100
Come And Get With Me,Keith Sweat Featuring Snoop Dogg,1999-01-09,1999-01-15,51,Billboard Hot 100
Someone You Used To Know,Collin Raye,1999-01-09,1999-01-15,52,Billboard Hot 100
Right On The Money,Alan Jackson,1999-01-09,1999-01-15,53,Billboard Hot 100
No Place That Far,Sara Evans,1999-01-09,1999-01-15,54,Billboard Hot 100
Rosa Parks,OutKast,1999-01-09,1999-01-15,55,Billboard Hot 100
Pretty Fly (For A White Guy),The Offspring,1999-01-09,1999-01-15,56,Billboard Hot 100
For You I Will,Aaron Tippin,1999-01-09,1999-01-15,57,Billboard Hot 100
You're Easy On The Eyes,Terri Clark,1999-01-09,1999-01-15,58,Billboard Hot 100
"Spirit Of A Boy, Wisdom Of A Man",Randy Travis,1999-01-09,1999-01-15,59,Billboard Hot 100
When A Woman's Fed Up,R. Kelly,1999-01-09,1999-01-15,60,Billboard Hot 100
It's All Been Done,Barenaked Ladies,1999-01-09,1999-01-15,61,Billboard Hot 100
Fly (The Angel Song),The Wilkinsons,1999-01-09,1999-01-15,62,Billboard Hot 100
Sweetest Thing,U2,1999-01-09,1999-01-15,63,Billboard Hot 100
For A Little While,Tim McGraw,1999-01-09,1999-01-15,64,Billboard Hot 100
Wherever You Go,Voices Of Theory,1999-01-09,1999-01-15,65,Billboard Hot 100
Stand Beside Me,Jo Dee Messina,1999-01-09,1999-01-15,66,Billboard Hot 100
Hold On To Me,John Michael Montgomery,1999-01-09,1999-01-15,67,Billboard Hot 100
Let Me Let Go,Faith Hill,1999-01-09,1999-01-15,68,Billboard Hot 100
What It's Like,Everlast,1999-01-09,1999-01-15,69,Billboard Hot 100
It's The Things You Do,Five,1999-01-09,1999-01-15,70,Billboard Hot 100
