song,artist,start_date,end_date,rank,ranking_list
Umbrella,Rihanna Featuring Jay-Z,2007-06-23,2007-06-29,1,Billboard Hot 100
Party Like A Rockstar,Shop Boyz,2007-06-23,2007-06-29,2,Billboard Hot 100
Buy U A Drank (Shawty Snappin'),T-Pain Featuring Yung Joc,2007-06-23,2007-06-29,3,Billboard Hot 100
Big Girls Don't Cry,Fergie,2007-06-23,2007-06-29,4,Billboard Hot 100
Makes Me Wonder,Maroon 5,2007-06-23,2007-06-29,5,Billboard Hot 100
Hey There Delilah,Plain White T's,2007-06-23,2007-06-29,6,Billboard Hot 100
Girlfriend,Avril Lavigne,2007-06-23,2007-06-29,7,Billboard Hot 100
Summer Love,Justin Timberlake,2007-06-23,2007-06-29,8,Billboard Hot 100
"Pop, Lock & Drop It",Huey,2007-06-23,2007-06-29,9,Billboard Hot 100
Rehab,Amy Winehouse,2007-06-23,2007-06-29,10,Billboard Hot 100
Home,Daughtry,2007-06-23,2007-06-29,11,Billboard Hot 100
Lip Gloss,Lil Mama,2007-06-23,2007-06-29,12,Billboard Hot 100
Before He Cheats,Carrie Underwood,2007-06-23,2007-06-29,13,Billboard Hot 100
Thnks Fr Th Mmrs,Fall Out Boy,2007-06-23,2007-06-29,14,Billboard Hot 100
U + Ur Hand,P!nk,2007-06-23,2007-06-29,15,Billboard Hot 100
I Tried,Bone Thugs-N-Harmony Featuring Akon,2007-06-23,2007-06-29,16,Billboard Hot 100
Never Again,Kelly Clarkson,2007-06-23,2007-06-29,17,Billboard Hot 100
Give It To Me,Timbaland Featuring Nelly Furtado & Justin Timberlake,2007-06-23,2007-06-29,18,Billboard Hot 100
Get It Shawty,Lloyd,2007-06-23,2007-06-29,19,Billboard Hot 100
The Sweet Escape,Gwen Stefani Featuring Akon,2007-06-23,2007-06-29,20,Billboard Hot 100
Glamorous,Fergie Featuring Ludacris,2007-06-23,2007-06-29,21,Billboard Hot 100
Bartender,T-Pain Featuring Akon,2007-06-23,2007-06-29,22,Billboard Hot 100
What I've Done,Linkin Park,2007-06-23,2007-06-29,23,Billboard Hot 100
2 Step,Unk,2007-06-23,2007-06-29,24,Billboard Hot 100
Because Of You,Ne-Yo,2007-06-23,2007-06-29,25,Billboard Hot 100
I'm A Flirt,R. Kelly Or Bow Wow (Featuring T.I. & T-Pain),2007-06-23,2007-06-29,26,Billboard Hot 100
Big Things Poppin' (Do It),T.I.,2007-06-23,2007-06-29,27,Billboard Hot 100
Nobody's Perfect,Hannah Montana,2007-06-23,2007-06-29,28,Billboard Hot 100
This Is Why I'm Hot,Mims,2007-06-23,2007-06-29,29,Billboard Hot 100
Do You Know? (The Ping Pong Song)/Dimelo,Enrique Iglesias,2007-06-23,2007-06-29,30,Billboard Hot 100
Last Night,Diddy Featuring Keyshia Cole,2007-06-23,2007-06-29,31,Billboard Hot 100
Like A Boy,Ciara,2007-06-23,2007-06-29,32,Billboard Hot 100
Don't Matter,Akon,2007-06-23,2007-06-29,33,Billboard Hot 100
Wait For You,Elliott Yamin,2007-06-23,2007-06-29,34,Billboard Hot 100
We Takin' Over,"DJ Khaled Featuring T.I., Akon, Rick Ross, Fat Joe, Lil' Wayne & Baby",2007-06-23,2007-06-29,35,Billboard Hot 100
Lost In This Moment,Big & Rich,2007-06-23,2007-06-29,36,Billboard Hot 100
Cupid's Chokehold/Breakfast In America,Gym Class Heroes Featuring Patrick Stump,2007-06-23,2007-06-29,37,Billboard Hot 100
Lean Like A Cholo,Down A.K.A. Kilo,2007-06-23,2007-06-29,38,Billboard Hot 100
Outta My System,Bow Wow Featuring T-Pain & Johnta Austin,2007-06-23,2007-06-29,39,Billboard Hot 100
Rock Yo Hips,Crime Mob Featuring Lil Scrappy,2007-06-23,2007-06-29,40,Billboard Hot 100
If Everyone Cared,Nickelback,2007-06-23,2007-06-29,41,Billboard Hot 100
Teardrops On My Guitar,Taylor Swift,2007-06-23,2007-06-29,42,Billboard Hot 100
Beautiful Girls,Sean Kingston,2007-06-23,2007-06-29,43,Billboard Hot 100
Same Girl,R. Kelly Duet With Usher,2007-06-23,2007-06-29,44,Billboard Hot 100
