song,artist,start_date,end_date,rank,ranking_list
Empire State Of Mind,Jay-Z + Alicia Keys,2009-12-19,2009-12-25,1,Billboard Hot 100
Bad Romance,Lady Gaga,2009-12-19,2009-12-25,2,Billboard Hot 100
TiK ToK,Kesha,2009-12-19,2009-12-25,3,Billboard Hot 100
Replay,Iyaz,2009-12-19,2009-12-25,4,Billboard Hot 100
Fireflies,Owl City,2009-12-19,2009-12-25,5,Billboard Hot 100
Whatcha Say,Jason Derulo,2009-12-19,2009-12-25,6,Billboard Hot 100
Sexy Chick,David Guetta Featuring Akon,2009-12-19,2009-12-25,7,Billboard Hot 100
Meet Me Halfway,The Black Eyed Peas,2009-12-19,2009-12-25,8,Billboard Hot 100
3,Britney Spears,2009-12-19,2009-12-25,9,Billboard Hot 100
Down,Jay Sean Featuring Lil Wayne,2009-12-19,2009-12-25,10,Billboard Hot 100
Paparazzi,Lady Gaga,2009-12-19,2009-12-25,11,Billboard Hot 100
Sweet Dreams,Beyonce,2009-12-19,2009-12-25,12,Billboard Hot 100
Already Gone,Kelly Clarkson,2009-12-19,2009-12-25,13,Billboard Hot 100
Party In The U.S.A.,Miley Cyrus,2009-12-19,2009-12-25,14,Billboard Hot 100
Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",2009-12-19,2009-12-25,15,Billboard Hot 100
Need You Now,Lady Antebellum,2009-12-19,2009-12-25,16,Billboard Hot 100
I Gotta Feeling,The Black Eyed Peas,2009-12-19,2009-12-25,17,Billboard Hot 100
You Belong With Me,Taylor Swift,2009-12-19,2009-12-25,18,Billboard Hot 100
Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,2009-12-19,2009-12-25,19,Billboard Hot 100
Hard,Rihanna Featuring Jeezy,2009-12-19,2009-12-25,20,Billboard Hot 100
Use Somebody,Kings Of Leon,2009-12-19,2009-12-25,21,Billboard Hot 100
I Can Transform Ya,Chris Brown Featuring Lil Wayne & Swizz Beatz,2009-12-19,2009-12-25,22,Billboard Hot 100
Fifteen,Taylor Swift,2009-12-19,2009-12-25,23,Billboard Hot 100
BedRock,Young Money Featuring Lloyd,2009-12-19,2009-12-25,24,Billboard Hot 100
Evacuate The Dancefloor,Cascada,2009-12-19,2009-12-25,25,Billboard Hot 100
Money To Blow,Birdman Featuring Lil Wayne & Drake,2009-12-19,2009-12-25,26,Billboard Hot 100
Run This Town,"Jay-Z, Rihanna & Kanye West",2009-12-19,2009-12-25,27,Billboard Hot 100
Cowboy Casanova,Carrie Underwood,2009-12-19,2009-12-25,28,Billboard Hot 100
Give It Up To Me,Shakira Featuring Lil Wayne,2009-12-19,2009-12-25,29,Billboard Hot 100
Russian Roulette,Rihanna,2009-12-19,2009-12-25,30,Billboard Hot 100
