song,artist,start_date,end_date,rank,ranking_list
Rush Rush,Paula Abdul,1991-07-06,1991-07-12,1,Billboard Hot 100
Unbelievable,EMF,1991-07-06,1991-07-12,2,Billboard Hot 100
"I Wanna Sex You Up (From ""New Jack City"")",Color Me Badd,1991-07-06,1991-07-12,3,Billboard Hot 100
Power Of Love/Love Power,Luther Vandross,1991-07-06,1991-07-12,4,Billboard Hot 100
"Right Here, Right Now",Jesus Jones,1991-07-06,1991-07-12,5,Billboard Hot 100
More Than Words,Extreme,1991-07-06,1991-07-12,6,Billboard Hot 100
Place In This World,Michael W. Smith,1991-07-06,1991-07-12,7,Billboard Hot 100
Gypsy Woman (She's Homeless),Crystal Waters,1991-07-06,1991-07-12,8,Billboard Hot 100
Losing My Religion,R.E.M.,1991-07-06,1991-07-12,9,Billboard Hot 100
Here I Am (Come And Take Me),UB40,1991-07-06,1991-07-12,10,Billboard Hot 100
How Can I Ease The Pain,Lisa Fischer,1991-07-06,1991-07-12,11,Billboard Hot 100
Playground,Another Bad Creation,1991-07-06,1991-07-12,12,Billboard Hot 100
Walking In Memphis,Marc Cohn,1991-07-06,1991-07-12,13,Billboard Hot 100
Piece Of My Heart,Tara Kemp,1991-07-06,1991-07-12,14,Billboard Hot 100
P.A.S.S.I.O.N.,Rhythm Syndicate,1991-07-06,1991-07-12,15,Billboard Hot 100
Lily Was Here,David A. Stewart Introducing Candy Dulfer,1991-07-06,1991-07-12,16,Billboard Hot 100
Never Gonna Let You Down,Surface,1991-07-06,1991-07-12,17,Billboard Hot 100
A Better Love,Londonbeat,1991-07-06,1991-07-12,18,Billboard Hot 100
The Dream Is Still Alive,Wilson Phillips,1991-07-06,1991-07-12,19,Billboard Hot 100
Summertime,D.J. Jazzy Jeff & The Fresh Prince,1991-07-06,1991-07-12,20,Billboard Hot 100
Strike It Up,Black Box,1991-07-06,1991-07-12,21,Billboard Hot 100
Every Heartbeat,Amy Grant,1991-07-06,1991-07-12,22,Billboard Hot 100
I'll Never Let You Go,Steelheart,1991-07-06,1991-07-12,23,Billboard Hot 100
Do You Want Me,Salt-N-Pepa,1991-07-06,1991-07-12,24,Billboard Hot 100
It Ain't Over 'til It's Over,Lenny Kravitz,1991-07-06,1991-07-12,25,Billboard Hot 100
Temptation,Corina,1991-07-06,1991-07-12,26,Billboard Hot 100
Love Is A Wonderful Thing,Michael Bolton,1991-07-06,1991-07-12,27,Billboard Hot 100
I'll Be There,The Escape Club,1991-07-06,1991-07-12,28,Billboard Hot 100
I Don't Wanna Cry,Mariah Carey,1991-07-06,1991-07-12,29,Billboard Hot 100
Fading Like A Flower (Every Time You Leave),Roxette,1991-07-06,1991-07-12,30,Billboard Hot 100
(Everything I Do) I Do It For You,Bryan Adams,1991-07-06,1991-07-12,31,Billboard Hot 100
Wind Of Change,Scorpions,1991-07-06,1991-07-12,32,Billboard Hot 100
Love And Understanding,Cher,1991-07-06,1991-07-12,33,Billboard Hot 100
I Like The Way (The Kissing Game),Hi-Five,1991-07-06,1991-07-12,34,Billboard Hot 100
Life Goes On,Poison,1991-07-06,1991-07-12,35,Billboard Hot 100
You Can't Play With My Yo-Yo,Yo-Yo Featuring Ice Cube,1991-07-06,1991-07-12,36,Billboard Hot 100
"Nights Like This (From ""The Five Heartbeats"")",After 7,1991-07-06,1991-07-12,37,Billboard Hot 100
Couple Days Off,Huey Lewis & The News,1991-07-06,1991-07-12,38,Billboard Hot 100
Motownphilly,Boyz II Men,1991-07-06,1991-07-12,39,Billboard Hot 100
