song,artist,start_date,end_date,rank,ranking_list
You've Got A Friend,James Taylor,1971-07-31,1971-08-06,1,Billboard Hot 100
Indian Reservation (The Lament Of The Cherokee Reservation Indian),The Raiders,1971-07-31,1971-08-06,2,Billboard Hot 100
It's Too Late/I Feel The Earth Move,Carole King,1971-07-31,1971-08-06,3,Billboard Hot 100
Mr. Big Stuff,Jean Knight,1971-07-31,1971-08-06,4,Billboard Hot 100
Draggin' The Line,Tommy James,1971-07-31,1971-08-06,5,Billboard Hot 100
How Can You Mend A Broken Heart,Bee Gees,1971-07-31,1971-08-06,6,Billboard Hot 100
Don't Pull Your Love,"Hamilton, Joe Frank & Reynolds",1971-07-31,1971-08-06,7,Billboard Hot 100
"Take Me Home, Country Roads",John Denver,1971-07-31,1971-08-06,8,Billboard Hot 100
Sooner Or Later,The Grass Roots,1971-07-31,1971-08-06,9,Billboard Hot 100
"What The World Needs Now Is Love/Abraham, Martin and John",Tom Clay,1971-07-31,1971-08-06,10,Billboard Hot 100
"Mercy, Mercy Me (The Ecology)",Marvin Gaye,1971-07-31,1971-08-06,11,Billboard Hot 100
Treat Her Like A Lady,Cornelius Brothers & Sister Rose,1971-07-31,1971-08-06,12,Billboard Hot 100
Never Ending Song Of Love,Delaney & Bonnie & Friends,1971-07-31,1971-08-06,13,Billboard Hot 100
Bring The Boys Home,Freda Payne,1971-07-31,1971-08-06,14,Billboard Hot 100
Here Comes That Rainy Day Feeling Again,The Fortunes,1971-07-31,1971-08-06,15,Billboard Hot 100
Beginnings/Colour My World,Chicago,1971-07-31,1971-08-06,16,Billboard Hot 100
I Don't Want To Do Wrong,Gladys Knight And The Pips,1971-07-31,1971-08-06,17,Billboard Hot 100
Hot Pants (She Got To Use What She Got To Get What She Wants) (Pt. 1),James Brown,1971-07-31,1971-08-06,18,Billboard Hot 100
Signs,Five Man Electrical Band,1971-07-31,1971-08-06,19,Billboard Hot 100
That's The Way I've Always Heard It Should Be,Carly Simon,1971-07-31,1971-08-06,20,Billboard Hot 100
She's Not Just Another Woman,The 8th Day,1971-07-31,1971-08-06,21,Billboard Hot 100
Love The One You're With,The Isley Brothers,1971-07-31,1971-08-06,22,Billboard Hot 100
Double Barrel,Dave & Ansil Collins,1971-07-31,1971-08-06,23,Billboard Hot 100
Get It On,Chase,1971-07-31,1971-08-06,24,Billboard Hot 100
Rainy Days And Mondays,Carpenters,1971-07-31,1971-08-06,25,Billboard Hot 100
Liar,Three Dog Night,1971-07-31,1971-08-06,26,Billboard Hot 100
Funky Nassau-Part I,The Beginning Of The End,1971-07-31,1971-08-06,27,Billboard Hot 100
Rings,Cymarron,1971-07-31,1971-08-06,28,Billboard Hot 100
Sweet Hitch-Hiker,Creedence Clearwater Revival,1971-07-31,1971-08-06,29,Billboard Hot 100
Maybe Tomorrow,Jackson 5,1971-07-31,1971-08-06,30,Billboard Hot 100
You've Got A Friend,Roberta Flack & Donny Hathaway,1971-07-31,1971-08-06,31,Billboard Hot 100
Moon Shadow,Cat Stevens,1971-07-31,1971-08-06,32,Billboard Hot 100
Summer Sand,Dawn,1971-07-31,1971-08-06,33,Billboard Hot 100
If Not For You,Olivia Newton-John,1971-07-31,1971-08-06,34,Billboard Hot 100
Chicago,Graham Nash,1971-07-31,1971-08-06,35,Billboard Hot 100
Riders On The Storm,The Doors,1971-07-31,1971-08-06,36,Billboard Hot 100
Smiling Faces Sometimes,The Undisputed Truth,1971-07-31,1971-08-06,37,Billboard Hot 100
Wild Horses,The Rolling Stones,1971-07-31,1971-08-06,38,Billboard Hot 100
Love Means (You Never Have To Say You're Sorry),Sounds Of Sunshine,1971-07-31,1971-08-06,39,Billboard Hot 100
Whatcha See Is Whatcha Get,The Dramatics,1971-07-31,1971-08-06,40,Billboard Hot 100
Resurrection Shuffle,"Ashton, Gardner & Dyke",1971-07-31,1971-08-06,41,Billboard Hot 100
Watching The River Flow,Bob Dylan,1971-07-31,1971-08-06,42,Billboard Hot 100
Mighty Clouds Of Joy,B.J. Thomas,1971-07-31,1971-08-06,43,Billboard Hot 100
