song,artist,start_date,end_date,rank,ranking_list
Walk Right In,The Rooftop Singers,1963-01-26,1963-02-01,1,Billboard Hot 100
Hey Paula,Paul and Paula,1963-01-26,1963-02-01,2,Billboard Hot 100
Go Away Little Girl,Steve Lawrence,1963-01-26,1963-02-01,3,Billboard Hot 100
Tell Him,The Exciters,1963-01-26,1963-02-01,4,Billboard Hot 100
The Night Has A Thousand Eyes,Bobby Vee,1963-01-26,1963-02-01,5,Billboard Hot 100
My Dad,Paul Petersen,1963-01-26,1963-02-01,6,Billboard Hot 100
Two Lovers,Mary Wells,1963-01-26,1963-02-01,7,Billboard Hot 100
Telstar,The Tornadoes,1963-01-26,1963-02-01,8,Billboard Hot 100
It's Up To You,Rick Nelson,1963-01-26,1963-02-01,9,Billboard Hot 100
Limbo Rock,Chubby Checker,1963-01-26,1963-02-01,10,Billboard Hot 100
Up On The Roof,The Drifters,1963-01-26,1963-02-01,11,Billboard Hot 100
Hotel Happiness,Brook Benton,1963-01-26,1963-02-01,12,Billboard Hot 100
Loop De Loop,Johnny Thunder,1963-01-26,1963-02-01,13,Billboard Hot 100
I Saw Linda Yesterday,Dickey Lee,1963-01-26,1963-02-01,14,Billboard Hot 100
Half Heaven - Half Heartache,Gene Pitney,1963-01-26,1963-02-01,15,Billboard Hot 100
Pepino The Italian Mouse,Lou Monte,1963-01-26,1963-02-01,16,Billboard Hot 100
You've Really Got A Hold On Me,The Miracles,1963-01-26,1963-02-01,17,Billboard Hot 100
I'm Gonna' Be Warm This Winter,Connie Francis,1963-01-26,1963-02-01,18,Billboard Hot 100
Everybody Loves A Lover,The Shirelles,1963-01-26,1963-02-01,19,Billboard Hot 100
Zip-A-Dee Doo-Dah,Bob B. Soxx And The Blue Jeans,1963-01-26,1963-02-01,20,Billboard Hot 100
Don't Make Me Over,Dionne Warwick,1963-01-26,1963-02-01,21,Billboard Hot 100
Bobby's Girl,Marcie Blane,1963-01-26,1963-02-01,22,Billboard Hot 100
My Coloring Book,Kitty Kallen,1963-01-26,1963-02-01,23,Billboard Hot 100
