song,artist,start_date,end_date,rank,ranking_list
I Don't Want To Miss A Thing,Aerosmith,1998-09-19,1998-09-25,1,Billboard Hot 100
The First Night,Monica,1998-09-19,1998-09-25,2,Billboard Hot 100
Crush,Jennifer Paige,1998-09-19,1998-09-25,3,Billboard Hot 100
My Way,Usher,1998-09-19,1998-09-25,4,Billboard Hot 100
The Boy Is Mine,Brandy & Monica,1998-09-19,1998-09-25,5,Billboard Hot 100
Daydreamin',Tatyana Ali,1998-09-19,1998-09-25,6,Billboard Hot 100
Time After Time,Inoj,1998-09-19,1998-09-25,7,Billboard Hot 100
Lookin' At Me,Mase Featuring Puff Daddy,1998-09-19,1998-09-25,8,Billboard Hot 100
You're Still The One,Shania Twain,1998-09-19,1998-09-25,9,Billboard Hot 100
When The Lights Go Out,Five,1998-09-19,1998-09-25,10,Billboard Hot 100
Too Close,Next,1998-09-19,1998-09-25,11,Billboard Hot 100
Thinkin' Bout It,Gerald Levert,1998-09-19,1998-09-25,12,Billboard Hot 100
Never Ever,All Saints,1998-09-19,1998-09-25,13,Billboard Hot 100
Adia,Sarah McLachlan,1998-09-19,1998-09-25,14,Billboard Hot 100
I Can Do That,Montell Jordan,1998-09-19,1998-09-25,15,Billboard Hot 100
This Kiss,Faith Hill,1998-09-19,1998-09-25,16,Billboard Hot 100
I Still Love You,Next,1998-09-19,1998-09-25,17,Billboard Hot 100
Cruel Summer,Ace Of Base,1998-09-19,1998-09-25,18,Billboard Hot 100
Still A G Thang,Snoop Dogg,1998-09-19,1998-09-25,19,Billboard Hot 100
Friend Of Mine,Kelly Price,1998-09-19,1998-09-25,20,Billboard Hot 100
Make It Hot,"Nicole Featuring Missy ""Misdemeanor"" Elliott & Mocha",1998-09-19,1998-09-25,21,Billboard Hot 100
Truly Madly Deeply,Savage Garden,1998-09-19,1998-09-25,22,Billboard Hot 100
Say It,Voices Of Theory,1998-09-19,1998-09-25,23,Billboard Hot 100
Touch It,Monifah,1998-09-19,1998-09-25,24,Billboard Hot 100
All My Life,K-Ci & JoJo,1998-09-19,1998-09-25,25,Billboard Hot 100
Ghetto Supastar (That Is What You Are),Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya,1998-09-19,1998-09-25,26,Billboard Hot 100
Splackavellie,Pressha,1998-09-19,1998-09-25,27,Billboard Hot 100
Still Not A Player,Big Punisher Featuring Joe,1998-09-19,1998-09-25,28,Billboard Hot 100
Come With Me,Puff Daddy Featuring Jimmy Page,1998-09-19,1998-09-25,29,Billboard Hot 100
Lately,Divine,1998-09-19,1998-09-25,30,Billboard Hot 100
Intergalactic,Beastie Boys,1998-09-19,1998-09-25,31,Billboard Hot 100
So Into You,Tamia,1998-09-19,1998-09-25,32,Billboard Hot 100
Goodbye To My Homies,"Master P Featuring Silkk The Shocker, Sons Of Funk And Mo B. Dick",1998-09-19,1998-09-25,33,Billboard Hot 100
To The Moon And Back,Savage Garden,1998-09-19,1998-09-25,34,Billboard Hot 100
I Don't Want To Wait,Paula Cole,1998-09-19,1998-09-25,35,Billboard Hot 100
Nobody Else,Tyrese,1998-09-19,1998-09-25,36,Billboard Hot 100
Movin' On,Mya Featuring Silkk The Shocker,1998-09-19,1998-09-25,37,Billboard Hot 100
How's It Going To Be,Third Eye Blind,1998-09-19,1998-09-25,38,Billboard Hot 100
Gettin' Jiggy Wit It,Will Smith,1998-09-19,1998-09-25,39,Billboard Hot 100
Gotta Be,Jagged Edge,1998-09-19,1998-09-25,40,Billboard Hot 100
Ray Of Light,Madonna,1998-09-19,1998-09-25,41,Billboard Hot 100
How Do I Live,LeAnn Rimes,1998-09-19,1998-09-25,42,Billboard Hot 100
Together Again,Janet,1998-09-19,1998-09-25,43,Billboard Hot 100
Looking Through Your Eyes,LeAnn Rimes,1998-09-19,1998-09-25,44,Billboard Hot 100
Horse & Carriage,Cam'Ron Featuring Mase,1998-09-19,1998-09-25,45,Billboard Hot 100
Sex And Candy,Marcy Playground,1998-09-19,1998-09-25,46,Billboard Hot 100
Shimmer,Fuel,1998-09-19,1998-09-25,47,Billboard Hot 100
SuperThug (What What),Noreaga,1998-09-19,1998-09-25,48,Billboard Hot 100
Nobody Does It Better,Nate Dogg Featuring Warren G,1998-09-19,1998-09-25,49,Billboard Hot 100
Ooh La La,Rod Stewart,1998-09-19,1998-09-25,50,Billboard Hot 100
My All,Mariah Carey,1998-09-19,1998-09-25,51,Billboard Hot 100
Cleopatra's Theme,Cleopatra,1998-09-19,1998-09-25,52,Billboard Hot 100
Money Ain't A Thang,JD Featuring Jay-Z,1998-09-19,1998-09-25,53,Billboard Hot 100
Stop,Spice Girls,1998-09-19,1998-09-25,54,Billboard Hot 100
Heaven's What I Feel,Gloria Estefan,1998-09-19,1998-09-25,55,Billboard Hot 100
Woof Woof,69 Boyz,1998-09-19,1998-09-25,56,Billboard Hot 100
26 Cents,The Wilkinsons,1998-09-19,1998-09-25,57,Billboard Hot 100
Landslide,Fleetwood Mac,1998-09-19,1998-09-25,58,Billboard Hot 100
What U See Is What U Get,Xzibit,1998-09-19,1998-09-25,59,Billboard Hot 100
