song,artist,start_date,end_date,rank,ranking_list
See You Again,Wiz Khalifa Featuring Charlie Puth,2015-05-09,2015-05-15,1,Billboard Hot 100
Uptown Funk!,Mark Ronson Featuring Bruno Mars,2015-05-09,2015-05-15,2,Billboard Hot 100
Trap Queen,Fetty Wap,2015-05-09,2015-05-15,3,Billboard Hot 100
Earned It (Fifty Shades Of Grey),The Weeknd,2015-05-09,2015-05-15,4,Billboard Hot 100
Sugar,Maroon 5,2015-05-09,2015-05-15,5,Billboard Hot 100
Love Me Like You Do,Ellie Goulding,2015-05-09,2015-05-15,6,Billboard Hot 100
Shut Up And Dance,WALK THE MOON,2015-05-09,2015-05-15,7,Billboard Hot 100
Thinking Out Loud,Ed Sheeran,2015-05-09,2015-05-15,8,Billboard Hot 100
G.D.F.R.,Flo Rida Featuring Sage The Gemini & Lookas,2015-05-09,2015-05-15,9,Billboard Hot 100
Want To Want Me,Jason Derulo,2015-05-09,2015-05-15,10,Billboard Hot 100
Somebody,Natalie La Rose Featuring Jeremih,2015-05-09,2015-05-15,11,Billboard Hot 100
Style,Taylor Swift,2015-05-09,2015-05-15,12,Billboard Hot 100
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,2015-05-09,2015-05-15,13,Billboard Hot 100
One Last Time,Ariana Grande,2015-05-09,2015-05-15,14,Billboard Hot 100
Chains,Nick Jonas,2015-05-09,2015-05-15,15,Billboard Hot 100
Talking Body,Tove Lo,2015-05-09,2015-05-15,16,Billboard Hot 100
Nasty Freestyle,T-Wayne,2015-05-09,2015-05-15,17,Billboard Hot 100
Girl Crush,Little Big Town,2015-05-09,2015-05-15,18,Billboard Hot 100
Hey Mama,"David Guetta Featuring Nicki Minaj, Bebe Rexha & Afrojack",2015-05-09,2015-05-15,19,Billboard Hot 100
Dear Future Husband,Meghan Trainor,2015-05-09,2015-05-15,20,Billboard Hot 100
Lay Me Down,Sam Smith,2015-05-09,2015-05-15,21,Billboard Hot 100
B**** Better Have My Money,Rihanna,2015-05-09,2015-05-15,22,Billboard Hot 100
Take Your Time,Sam Hunt,2015-05-09,2015-05-15,23,Billboard Hot 100
Blank Space,Taylor Swift,2015-05-09,2015-05-15,24,Billboard Hot 100
Time Of Our Lives,Pitbull & Ne-Yo,2015-05-09,2015-05-15,25,Billboard Hot 100
FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,2015-05-09,2015-05-15,26,Billboard Hot 100
Truffle Butter,Nicki Minaj Featuring Drake & Lil Wayne,2015-05-09,2015-05-15,27,Billboard Hot 100
"Honey, I'm Good.",Andy Grammer,2015-05-09,2015-05-15,28,Billboard Hot 100
Blessings,Big Sean Featuring Drake,2015-05-09,2015-05-15,29,Billboard Hot 100
Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug,2015-05-09,2015-05-15,30,Billboard Hot 100
Take Me To Church,Hozier,2015-05-09,2015-05-15,31,Billboard Hot 100
Worth It,Fifth Harmony Featuring Kid Ink,2015-05-09,2015-05-15,32,Billboard Hot 100
Shake It Off,Taylor Swift,2015-05-09,2015-05-15,33,Billboard Hot 100
I Want You To Know,Zedd Featuring Selena Gomez,2015-05-09,2015-05-15,34,Billboard Hot 100
Slow Motion,Trey Songz,2015-05-09,2015-05-15,35,Billboard Hot 100
Ayo,Chris Brown & Tyga,2015-05-09,2015-05-15,36,Billboard Hot 100
Where Are U Now,Skrillex & Diplo With Justin Bieber,2015-05-09,2015-05-15,37,Billboard Hot 100
I'm Not The Only One,Sam Smith,2015-05-09,2015-05-15,38,Billboard Hot 100
You Know You Like It,DJ Snake & AlunaGeorge,2015-05-09,2015-05-15,39,Billboard Hot 100
Hallelujah,Panic! At The Disco,2015-05-09,2015-05-15,40,Billboard Hot 100
Lips Are Movin,Meghan Trainor,2015-05-09,2015-05-15,41,Billboard Hot 100
Budapest,George Ezra,2015-05-09,2015-05-15,42,Billboard Hot 100
All About That Bass,Meghan Trainor,2015-05-09,2015-05-15,43,Billboard Hot 100
Sippin' On Fire,Florida Georgia Line,2015-05-09,2015-05-15,44,Billboard Hot 100
Watch Me,Silento,2015-05-09,2015-05-15,45,Billboard Hot 100
Homegrown,Zac Brown Band,2015-05-09,2015-05-15,46,Billboard Hot 100
Centuries,Fall Out Boy,2015-05-09,2015-05-15,47,Billboard Hot 100
I Don't Mind,Usher Featuring Juicy J,2015-05-09,2015-05-15,48,Billboard Hot 100
Heartbeat Song,Kelly Clarkson,2015-05-09,2015-05-15,49,Billboard Hot 100
