song,artist,start_date,end_date,rank,ranking_list
All Night Long (All Night),Lionel Richie,1983-11-12,1983-11-18,1,Billboard Hot 100
Islands In The Stream,Kenny Rogers Duet With Dolly Parton,1983-11-12,1983-11-18,2,Billboard Hot 100
Uptown Girl,Billy Joel,1983-11-12,1983-11-18,3,Billboard Hot 100
Say Say Say,Paul McCartney And Michael Jackson,1983-11-12,1983-11-18,4,Billboard Hot 100
Total Eclipse Of The Heart,Bonnie Tyler,1983-11-12,1983-11-18,5,Billboard Hot 100
One Thing Leads To Another,The Fixx,1983-11-12,1983-11-18,6,Billboard Hot 100
Cum On Feel The Noize,Quiet Riot,1983-11-12,1983-11-18,7,Billboard Hot 100
Delirious,Prince,1983-11-12,1983-11-18,8,Billboard Hot 100
Making Love Out Of Nothing At All,Air Supply,1983-11-12,1983-11-18,9,Billboard Hot 100
Suddenly Last Summer,The Motels,1983-11-12,1983-11-18,10,Billboard Hot 100
Telefone (long Distance Love Affair),Sheena Easton,1983-11-12,1983-11-18,11,Billboard Hot 100
True,Spandau Ballet,1983-11-12,1983-11-18,12,Billboard Hot 100
Love Is A Battlefield,Pat Benatar,1983-11-12,1983-11-18,13,Billboard Hot 100
Modern Love,David Bowie,1983-11-12,1983-11-18,14,Billboard Hot 100
Heart And Soul,Huey Lewis & The News,1983-11-12,1983-11-18,15,Billboard Hot 100
"Tonight, I Celebrate My Love",Peabo Bryson/Roberta Flack,1983-11-12,1983-11-18,16,Billboard Hot 100
Say It Isn't So,Daryl Hall John Oates,1983-11-12,1983-11-18,17,Billboard Hot 100
P.Y.T. (Pretty Young Thing),Michael Jackson,1983-11-12,1983-11-18,18,Billboard Hot 100
Crumblin' Down,John Cougar Mellencamp,1983-11-12,1983-11-18,19,Billboard Hot 100
King Of Pain,The Police,1983-11-12,1983-11-18,20,Billboard Hot 100
If Anyone Falls,Stevie Nicks,1983-11-12,1983-11-18,21,Billboard Hot 100
Church Of The Poison Mind,Culture Club,1983-11-12,1983-11-18,22,Billboard Hot 100
Love Is A Stranger,Eurythmics,1983-11-12,1983-11-18,23,Billboard Hot 100
Burning Down The House,Talking Heads,1983-11-12,1983-11-18,24,Billboard Hot 100
Send Her My Love,Journey,1983-11-12,1983-11-18,25,Billboard Hot 100
Tender Is The Night,Jackson Browne,1983-11-12,1983-11-18,26,Billboard Hot 100
How Many Times Can We Say Goodbye,Dionne Warwick & Luther Vandross,1983-11-12,1983-11-18,27,Billboard Hot 100
Why Me?,Irene Cara,1983-11-12,1983-11-18,28,Billboard Hot 100
Ain't Nobody,Chaka Khan,1983-11-12,1983-11-18,29,Billboard Hot 100
In A Big Country,Big Country,1983-11-12,1983-11-18,30,Billboard Hot 100
Mirror Man,The Human League,1983-11-12,1983-11-18,31,Billboard Hot 100
Major Tom (Coming Home),Peter Schilling,1983-11-12,1983-11-18,32,Billboard Hot 100
The Safety Dance,Men Without Hats,1983-11-12,1983-11-18,33,Billboard Hot 100
Queen Of The Broken Hearts,Loverboy,1983-11-12,1983-11-18,34,Billboard Hot 100
The Smile Has Left Your Eyes,Asia,1983-11-12,1983-11-18,35,Billboard Hot 100
Souls,Rick Springfield,1983-11-12,1983-11-18,36,Billboard Hot 100
Just Got Lucky,Joboxers,1983-11-12,1983-11-18,37,Billboard Hot 100
Twist Of Fate,Olivia Newton-John,1983-11-12,1983-11-18,38,Billboard Hot 100
My Town,Michael Stanley Band,1983-11-12,1983-11-18,39,Billboard Hot 100
Spice Of Life,The Manhattan Transfer,1983-11-12,1983-11-18,40,Billboard Hot 100
Synchronicity II,The Police,1983-11-12,1983-11-18,41,Billboard Hot 100
Union Of The Snake,Duran Duran,1983-11-12,1983-11-18,42,Billboard Hot 100
Invisible Hands,Kim Carnes,1983-11-12,1983-11-18,43,Billboard Hot 100
Automatic Man,Michael Sembello,1983-11-12,1983-11-18,44,Billboard Hot 100
Owner Of A Lonely Heart,Yes,1983-11-12,1983-11-18,45,Billboard Hot 100
I Guess That's Why They Call It The Blues,Elton John,1983-11-12,1983-11-18,46,Billboard Hot 100
Break My Stride,Matthew Wilder,1983-11-12,1983-11-18,47,Billboard Hot 100
Undercover Of The Night,The Rolling Stones,1983-11-12,1983-11-18,48,Billboard Hot 100
Foolin',Def Leppard,1983-11-12,1983-11-18,49,Billboard Hot 100
Stop Doggin' Me Around,Klique,1983-11-12,1983-11-18,50,Billboard Hot 100
Time Will Reveal,Debarge,1983-11-12,1983-11-18,51,Billboard Hot 100
Can't Shake Loose,Agnetha Faltskog,1983-11-12,1983-11-18,52,Billboard Hot 100
The Way He Makes Me Feel,Barbra Streisand,1983-11-12,1983-11-18,53,Billboard Hot 100
I Need You,The Pointer Sisters,1983-11-12,1983-11-18,54,Billboard Hot 100
I Won't Stand In Your Way,Stray Cats,1983-11-12,1983-11-18,55,Billboard Hot 100
Only You,Commodores,1983-11-12,1983-11-18,56,Billboard Hot 100
This Time,Bryan Adams,1983-11-12,1983-11-18,57,Billboard Hot 100
When The Lights Go Out,Naked Eyes,1983-11-12,1983-11-18,58,Billboard Hot 100
Allergies,Paul Simon,1983-11-12,1983-11-18,59,Billboard Hot 100
Stay With Me Tonight,Jeffrey Osborne,1983-11-12,1983-11-18,60,Billboard Hot 100
Talking In Your Sleep,The Romantics,1983-11-12,1983-11-18,61,Billboard Hot 100
If I'd Been The One,Thirty Eight Special,1983-11-12,1983-11-18,62,Billboard Hot 100
I Am Love,Jennifer Holliday,1983-11-12,1983-11-18,63,Billboard Hot 100
Tell Her About It,Billy Joel,1983-11-12,1983-11-18,64,Billboard Hot 100
Dr. Heckyll & Mr. Jive,Men At Work,1983-11-12,1983-11-18,65,Billboard Hot 100
On The Dark Side,John Cafferty & The Beaver Brown Band,1983-11-12,1983-11-18,66,Billboard Hot 100
Baby I Lied,Deborah Allen,1983-11-12,1983-11-18,67,Billboard Hot 100
Holiday,Madonna,1983-11-12,1983-11-18,68,Billboard Hot 100
Old Time Rock & Roll,Bob Seger & The Silver Bullet Band,1983-11-12,1983-11-18,69,Billboard Hot 100
"Promises, Promises",Naked Eyes,1983-11-12,1983-11-18,70,Billboard Hot 100
(she's) Sexy + 17,Stray Cats,1983-11-12,1983-11-18,71,Billboard Hot 100
What's New,Linda Ronstadt & The Nelson Riddle Orchestra,1983-11-12,1983-11-18,72,Billboard Hot 100
Never Say Die (Give A Little Bit More),Cliff Richard,1983-11-12,1983-11-18,73,Billboard Hot 100
I Just Can't Walk Away,Four Tops,1983-11-12,1983-11-18,74,Billboard Hot 100
Joanna,Kool & The Gang,1983-11-12,1983-11-18,75,Billboard Hot 100
Lady Down On Love,Alabama,1983-11-12,1983-11-18,76,Billboard Hot 100
Caught In The Game,Survivor,1983-11-12,1983-11-18,77,Billboard Hot 100
Miracles,Stacy Lattisaw,1983-11-12,1983-11-18,78,Billboard Hot 100
No One Can Love You More Than Me,Melissa Manchester,1983-11-12,1983-11-18,79,Billboard Hot 100
Big Log,Robert Plant,1983-11-12,1983-11-18,80,Billboard Hot 100
I Still Can't Get Over Loving You,Ray Parker Jr.,1983-11-12,1983-11-18,81,Billboard Hot 100
Everyday I Write The Book,Elvis Costello And The Attractions,1983-11-12,1983-11-18,82,Billboard Hot 100
