song,artist,start_date,end_date,rank,ranking_list
The First Night,Monica,1998-10-10,1998-10-16,1,Billboard Hot 100
One Week,Barenaked Ladies,1998-10-10,1998-10-16,2,Billboard Hot 100
I Don't Want To Miss A Thing,Aerosmith,1998-10-10,1998-10-16,3,Billboard Hot 100
Crush,Jennifer Paige,1998-10-10,1998-10-16,4,Billboard Hot 100
I'll Be,Edwin McCain,1998-10-10,1998-10-16,5,Billboard Hot 100
How Deep Is Your Love,Dru Hill Featuring Redman,1998-10-10,1998-10-16,6,Billboard Hot 100
This Kiss,Faith Hill,1998-10-10,1998-10-16,7,Billboard Hot 100
My Way,Usher,1998-10-10,1998-10-16,8,Billboard Hot 100
Time After Time,Inoj,1998-10-10,1998-10-16,9,Billboard Hot 100
When The Lights Go Out,Five,1998-10-10,1998-10-16,10,Billboard Hot 100
The Boy Is Mine,Brandy & Monica,1998-10-10,1998-10-16,11,Billboard Hot 100
Daydreamin',Tatyana Ali,1998-10-10,1998-10-16,12,Billboard Hot 100
Too Close,Next,1998-10-10,1998-10-16,13,Billboard Hot 100
I Still Love You,Next,1998-10-10,1998-10-16,14,Billboard Hot 100
Lately,Divine,1998-10-10,1998-10-16,15,Billboard Hot 100
Never Ever,All Saints,1998-10-10,1998-10-16,16,Billboard Hot 100
Touch It,Monifah,1998-10-10,1998-10-16,17,Billboard Hot 100
You're Still The One,Shania Twain,1998-10-10,1998-10-16,18,Billboard Hot 100
Because Of You,98 Degrees,1998-10-10,1998-10-16,19,Billboard Hot 100
Just The Two Of Us,Will Smith,1998-10-10,1998-10-16,20,Billboard Hot 100
Westside,TQ,1998-10-10,1998-10-16,21,Billboard Hot 100
I Can Do That,Montell Jordan,1998-10-10,1998-10-16,22,Billboard Hot 100
Thinkin' Bout It,Gerald Levert,1998-10-10,1998-10-16,23,Billboard Hot 100
Lookin' At Me,Mase Featuring Puff Daddy,1998-10-10,1998-10-16,24,Billboard Hot 100
Adia,Sarah McLachlan,1998-10-10,1998-10-16,25,Billboard Hot 100
Truly Madly Deeply,Savage Garden,1998-10-10,1998-10-16,26,Billboard Hot 100
Still A G Thang,Snoop Dogg,1998-10-10,1998-10-16,27,Billboard Hot 100
Splackavellie,Pressha,1998-10-10,1998-10-16,28,Billboard Hot 100
All My Life,K-Ci & JoJo,1998-10-10,1998-10-16,29,Billboard Hot 100
Make It Hot,"Nicole Featuring Missy ""Misdemeanor"" Elliott & Mocha",1998-10-10,1998-10-16,30,Billboard Hot 100
So Into You,Tamia,1998-10-10,1998-10-16,31,Billboard Hot 100
Friend Of Mine,Kelly Price,1998-10-10,1998-10-16,32,Billboard Hot 100
Cruel Summer,Ace Of Base,1998-10-10,1998-10-16,33,Billboard Hot 100
Movin' On,Mya Featuring Silkk The Shocker,1998-10-10,1998-10-16,34,Billboard Hot 100
Nobody's Supposed To Be Here,Deborah Cox,1998-10-10,1998-10-16,35,Billboard Hot 100
Say It,Voices Of Theory,1998-10-10,1998-10-16,36,Billboard Hot 100
Ghetto Supastar (That Is What You Are),Pras Michel Feat. Ol' Dirty Bastard & Introducing Mya,1998-10-10,1998-10-16,37,Billboard Hot 100
Intergalactic,Beastie Boys,1998-10-10,1998-10-16,38,Billboard Hot 100
SuperThug (What What),Noreaga,1998-10-10,1998-10-16,39,Billboard Hot 100
Still Not A Player,Big Punisher Featuring Joe,1998-10-10,1998-10-16,40,Billboard Hot 100
Nobody Else,Tyrese,1998-10-10,1998-10-16,41,Billboard Hot 100
I Don't Want To Wait,Paula Cole,1998-10-10,1998-10-16,42,Billboard Hot 100
