song,artist,start_date,end_date,rank,ranking_list
Na Na Hey Hey Kiss Him Goodbye,Steam,1969-12-06,1969-12-12,1,Billboard Hot 100
Leaving On A Jet Plane,"Peter, Paul & Mary",1969-12-06,1969-12-12,2,Billboard Hot 100
Come Together/Something,The Beatles,1969-12-06,1969-12-12,3,Billboard Hot 100
Take A Letter Maria,R.B. Greaves,1969-12-06,1969-12-12,4,Billboard Hot 100
Down On The Corner/Fortunate Son,Creedence Clearwater Revival,1969-12-06,1969-12-12,5,Billboard Hot 100
And When I Die,"Blood, Sweat & Tears",1969-12-06,1969-12-12,6,Billboard Hot 100
Wedding Bell Blues,The 5th Dimension,1969-12-06,1969-12-12,7,Billboard Hot 100
"Yester-Me, Yester-You, Yesterday",Stevie Wonder,1969-12-06,1969-12-12,8,Billboard Hot 100
Someday We'll Be Together,Diana Ross & The Supremes,1969-12-06,1969-12-12,9,Billboard Hot 100
Eli's Coming,Three Dog Night,1969-12-06,1969-12-12,10,Billboard Hot 100
Backfield In Motion,Mel And Tim,1969-12-06,1969-12-12,11,Billboard Hot 100
Smile A Little Smile For Me,The Flying Machine,1969-12-06,1969-12-12,12,Billboard Hot 100
Raindrops Keep Fallin' On My Head,B.J. Thomas,1969-12-06,1969-12-12,13,Billboard Hot 100
"Baby, I'm For Real",The Originals,1969-12-06,1969-12-12,14,Billboard Hot 100
Cherry Hill Park,Billy Joe Royal,1969-12-06,1969-12-12,15,Billboard Hot 100
Holly Holy,Neil Diamond,1969-12-06,1969-12-12,16,Billboard Hot 100
Suspicious Minds,Elvis Presley,1969-12-06,1969-12-12,17,Billboard Hot 100
Baby It's You,Smith,1969-12-06,1969-12-12,18,Billboard Hot 100
Eleanor Rigby,Aretha Franklin,1969-12-06,1969-12-12,19,Billboard Hot 100
Going In Circles,The Friends Of Distinction,1969-12-06,1969-12-12,20,Billboard Hot 100
Suite: Judy Blue Eyes,"Crosby, Stills & Nash",1969-12-06,1969-12-12,21,Billboard Hot 100
These Eyes,Jr. Walker & The All Stars,1969-12-06,1969-12-12,22,Billboard Hot 100
Friendship Train,Gladys Knight And The Pips,1969-12-06,1969-12-12,23,Billboard Hot 100
Midnight Cowboy,Ferrante & Teicher,1969-12-06,1969-12-12,24,Billboard Hot 100
Heaven Knows,The Grass Roots,1969-12-06,1969-12-12,25,Billboard Hot 100
"Mind, Body and Soul",The Flaming Ember,1969-12-06,1969-12-12,26,Billboard Hot 100
I Want You Back,Jackson 5,1969-12-06,1969-12-12,27,Billboard Hot 100
Whole Lotta Love,Led Zeppelin,1969-12-06,1969-12-12,28,Billboard Hot 100
Up On Cripple Creek,The Band,1969-12-06,1969-12-12,29,Billboard Hot 100
Undun,The Guess Who,1969-12-06,1969-12-12,30,Billboard Hot 100
I Can't Get Next To You,The Temptations,1969-12-06,1969-12-12,31,Billboard Hot 100
"Sugar, Sugar",The Archies,1969-12-06,1969-12-12,32,Billboard Hot 100
Groovy Grubworm,Harlow Wilcox and the Oakies,1969-12-06,1969-12-12,33,Billboard Hot 100
I Guess The Lord Must Be In New York City,Nilsson,1969-12-06,1969-12-12,34,Billboard Hot 100
A Brand New Me,Dusty Springfield,1969-12-06,1969-12-12,35,Billboard Hot 100
Evil Woman Don't Play Your Games With Me,CROW,1969-12-06,1969-12-12,36,Billboard Hot 100
Jam Up Jelly Tight,Tommy Roe,1969-12-06,1969-12-12,37,Billboard Hot 100
Try A Little Kindness,Glen Campbell,1969-12-06,1969-12-12,38,Billboard Hot 100
La La La (If I Had You),Bobby Sherman,1969-12-06,1969-12-12,39,Billboard Hot 100
Love Will Find A Way,Jackie DeShannon,1969-12-06,1969-12-12,40,Billboard Hot 100
Don't Cry Daddy/Rubberneckin',Elvis Presley,1969-12-06,1969-12-12,41,Billboard Hot 100
On The Dock Of The Bay,The Dells,1969-12-06,1969-12-12,42,Billboard Hot 100
Ain't It Funky Now (Part 1),James Brown,1969-12-06,1969-12-12,43,Billboard Hot 100
Cold Turkey,Plastic Ono Band,1969-12-06,1969-12-12,44,Billboard Hot 100
Reuben James,Kenny Rogers & The First Edition,1969-12-06,1969-12-12,45,Billboard Hot 100
Kozmic Blues,Janis Joplin,1969-12-06,1969-12-12,46,Billboard Hot 100
Sunday Mornin',Oliver,1969-12-06,1969-12-12,47,Billboard Hot 100
Early In The Morning,Vanity Fare,1969-12-06,1969-12-12,48,Billboard Hot 100
Make Your Own Kind Of Music,Mama Cass Elliot,1969-12-06,1969-12-12,49,Billboard Hot 100
Blistered/See Ruby Fall,Johnny Cash,1969-12-06,1969-12-12,50,Billboard Hot 100
I'll Hold Out My Hand,The Clique,1969-12-06,1969-12-12,51,Billboard Hot 100
You Got To Pay The Price,Gloria Taylor,1969-12-06,1969-12-12,52,Billboard Hot 100
Jingle Jangle,The Archies,1969-12-06,1969-12-12,53,Billboard Hot 100
Don't Let Love Hang You Up,Jerry Butler,1969-12-06,1969-12-12,54,Billboard Hot 100
"We Love You, Call Collect",Art Linkletter,1969-12-06,1969-12-12,55,Billboard Hot 100
Jingo,Santana,1969-12-06,1969-12-12,56,Billboard Hot 100
Okie From Muskogee,Merle Haggard And The Strangers,1969-12-06,1969-12-12,57,Billboard Hot 100
Cupid,Johnny Nash,1969-12-06,1969-12-12,58,Billboard Hot 100
Get It From The Bottom,The Steelers,1969-12-06,1969-12-12,59,Billboard Hot 100
Get Rhythm,Johnny Cash,1969-12-06,1969-12-12,60,Billboard Hot 100
Midnight,Dennis Yost And The Classics IV,1969-12-06,1969-12-12,61,Billboard Hot 100
Any Way That You Want Me,Evie Sands,1969-12-06,1969-12-12,62,Billboard Hot 100
Crumbs Off The Table,The Glass House,1969-12-06,1969-12-12,63,Billboard Hot 100
