song,artist,start_date,end_date,rank,ranking_list
Butterfly,Crazy Town,2001-03-24,2001-03-30,1,Billboard Hot 100
Angel,Shaggy Featuring Rayvon,2001-03-24,2001-03-30,2,Billboard Hot 100
Stutter,Joe Featuring Mystikal,2001-03-24,2001-03-30,3,Billboard Hot 100
Again,Lenny Kravitz,2001-03-24,2001-03-30,4,Billboard Hot 100
Love Don't Cost A Thing,Jennifer Lopez,2001-03-24,2001-03-30,5,Billboard Hot 100
All For You,Janet,2001-03-24,2001-03-30,6,Billboard Hot 100
It's Over Now,112,2001-03-24,2001-03-30,7,Billboard Hot 100
Put It On Me,Ja Rule Featuring Lil' Mo & Vita,2001-03-24,2001-03-30,8,Billboard Hot 100
Don't Tell Me,Madonna,2001-03-24,2001-03-30,9,Billboard Hot 100
Promise,Jagged Edge,2001-03-24,2001-03-30,10,Billboard Hot 100
Crazy,K-Ci & JoJo,2001-03-24,2001-03-30,11,Billboard Hot 100
Thank You,Dido,2001-03-24,2001-03-30,12,Billboard Hot 100
Nobody Wants To Be Lonely,Ricky Martin Duet With Christina Aguilera,2001-03-24,2001-03-30,13,Billboard Hot 100
If You're Gone,matchbox twenty,2001-03-24,2001-03-30,14,Billboard Hot 100
It Wasn't Me,"Shaggy Featuring Ricardo ""RikRok"" Ducent",2001-03-24,2001-03-30,15,Billboard Hot 100
Jaded,Aerosmith,2001-03-24,2001-03-30,16,Billboard Hot 100
Survivor,Destiny's Child,2001-03-24,2001-03-30,17,Billboard Hot 100
I Hope You Dance,Lee Ann Womack,2001-03-24,2001-03-30,18,Billboard Hot 100
Ms. Jackson,OutKast,2001-03-24,2001-03-30,19,Billboard Hot 100
South Side,Moby Featuring Gwen Stefani,2001-03-24,2001-03-30,20,Billboard Hot 100
Hanging By A Moment,Lifehouse,2001-03-24,2001-03-30,21,Billboard Hot 100
Crazy For This Girl,Evan And Jaron,2001-03-24,2001-03-30,22,Billboard Hot 100
Southern Hospitality,Ludacris,2001-03-24,2001-03-30,23,Billboard Hot 100
The Way You Love Me,Faith Hill,2001-03-24,2001-03-30,24,Billboard Hot 100
Ride Wit Me,Nelly Featuring City Spud,2001-03-24,2001-03-30,25,Billboard Hot 100
Danger (Been So Long),Mystikal Featuring Nivea,2001-03-24,2001-03-30,26,Billboard Hot 100
Bow Wow (That's My Name),Lil Bow Wow,2001-03-24,2001-03-30,27,Billboard Hot 100
He Loves U Not,Dream,2001-03-24,2001-03-30,28,Billboard Hot 100
Independent Women Part I,Destiny's Child,2001-03-24,2001-03-30,29,Billboard Hot 100
