song,artist,start_date,end_date,rank,ranking_list
Blue Moon,The Marcels,1961-04-17,1961-04-23,1,Billboard Hot 100
Runaway,Del Shannon,1961-04-17,1961-04-23,2,Billboard Hot 100
Mother-In-Law,Ernie K-Doe,1961-04-17,1961-04-23,3,Billboard Hot 100
On The Rebound,Floyd Cramer,1961-04-17,1961-04-23,4,Billboard Hot 100
But I Do,Clarence Henry,1961-04-17,1961-04-23,5,Billboard Hot 100
Apache,Jorgen Ingmann & His Guitar,1961-04-17,1961-04-23,6,Billboard Hot 100
Dedicated To The One I Love,The Shirelles,1961-04-17,1961-04-23,7,Billboard Hot 100
Asia Minor,Kokomo,1961-04-17,1961-04-23,8,Billboard Hot 100
A Hundred Pounds Of Clay,Gene McDaniels,1961-04-17,1961-04-23,9,Billboard Hot 100
Surrender,Elvis Presley With The Jordanaires,1961-04-17,1961-04-23,10,Billboard Hot 100
Take Good Care Of Her,Adam Wade,1961-04-17,1961-04-23,11,Billboard Hot 100
Don't Worry,Marty Robbins,1961-04-17,1961-04-23,12,Billboard Hot 100
Please Love Me Forever,Cathy Jean and The Roommates,1961-04-17,1961-04-23,13,Billboard Hot 100
One Mint Julep,Ray Charles,1961-04-17,1961-04-23,14,Billboard Hot 100
Pony Time,Chubby Checker,1961-04-17,1961-04-23,15,Billboard Hot 100
You Can Depend On Me,Brenda Lee,1961-04-17,1961-04-23,16,Billboard Hot 100
Baby Blue,The Echoes,1961-04-17,1961-04-23,17,Billboard Hot 100
I've Told Every Little Star,Linda Scott,1961-04-17,1961-04-23,18,Billboard Hot 100
"Tonight My Love, Tonight",Paul Anka,1961-04-17,1961-04-23,19,Billboard Hot 100
Please Tell Me Why,Jackie Wilson,1961-04-17,1961-04-23,20,Billboard Hot 100
Walk Right Back,The Everly Brothers,1961-04-17,1961-04-23,21,Billboard Hot 100
Think Twice,Brook Benton,1961-04-17,1961-04-23,22,Billboard Hot 100
Portrait Of My Love,Steve Lawrence,1961-04-17,1961-04-23,23,Billboard Hot 100
Gee Whiz (Look At His Eyes),Carla Thomas,1961-04-17,1961-04-23,24,Billboard Hot 100
Just For Old Time's Sake,The McGuire Sisters,1961-04-17,1961-04-23,25,Billboard Hot 100
Wheels,The String-A-Longs,1961-04-17,1961-04-23,26,Billboard Hot 100
Daddy's Home,Shep And The Limelites,1961-04-17,1961-04-23,27,Billboard Hot 100
Once Upon A Time,Rochell And The Candles With Johnny Wyatt,1961-04-17,1961-04-23,28,Billboard Hot 100
Where The Boys Are,Connie Francis,1961-04-17,1961-04-23,29,Billboard Hot 100
Trust In Me,Etta James,1961-04-17,1961-04-23,30,Billboard Hot 100
Find Another Girl,Jerry Butler,1961-04-17,1961-04-23,31,Billboard Hot 100
Tenderly,Bert Kaempfert,1961-04-17,1961-04-23,32,Billboard Hot 100
Hide Away,Freddy King,1961-04-17,1961-04-23,33,Billboard Hot 100
Shu Rah,Fats Domino,1961-04-17,1961-04-23,34,Billboard Hot 100
Brass Buttons,The String-A-Longs,1961-04-17,1961-04-23,35,Billboard Hot 100
Some Kind Of Wonderful,The Drifters,1961-04-17,1961-04-23,36,Billboard Hot 100
(Love Theme From) One Eyed Jacks,Ferrante & Teicher,1961-04-17,1961-04-23,37,Billboard Hot 100
