song,artist,start_date,end_date,rank,ranking_list
I'm A Believer,The Monkees,1967-01-28,1967-02-03,1,Billboard Hot 100
Tell It Like It Is,Aaron Neville,1967-01-28,1967-02-03,2,Billboard Hot 100
Snoopy Vs. The Red Baron,The Royal Guardsmen,1967-01-28,1967-02-03,3,Billboard Hot 100
Georgy Girl,The Seekers,1967-01-28,1967-02-03,4,Billboard Hot 100
Words Of Love,The Mamas & The Papas,1967-01-28,1967-02-03,5,Billboard Hot 100
Standing In The Shadows Of Love,Four Tops,1967-01-28,1967-02-03,6,Billboard Hot 100
Good Thing,Paul Revere & The Raiders Featuring Mark Lindsay,1967-01-28,1967-02-03,7,Billboard Hot 100
Nashville Cats,The Lovin' Spoonful,1967-01-28,1967-02-03,8,Billboard Hot 100
Kind Of A Drag,The Buckinghams,1967-01-28,1967-02-03,9,Billboard Hot 100
(We Ain't Got) Nothin' Yet,Blues Magoos,1967-01-28,1967-02-03,10,Billboard Hot 100
98.6,Keith,1967-01-28,1967-02-03,11,Billboard Hot 100
Sugar Town,Nancy Sinatra,1967-01-28,1967-02-03,12,Billboard Hot 100
Tell It To The Rain,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",1967-01-28,1967-02-03,13,Billboard Hot 100
Stand By Me,Spyder Turner,1967-01-28,1967-02-03,14,Billboard Hot 100
Knight In Rusty Armour,Peter And Gordon,1967-01-28,1967-02-03,15,Billboard Hot 100
Color My World,Petula Clark,1967-01-28,1967-02-03,16,Billboard Hot 100
I've Passed This Way Before,Jimmy Ruffin,1967-01-28,1967-02-03,17,Billboard Hot 100
Coming Home Soldier,Bobby Vinton,1967-01-28,1967-02-03,18,Billboard Hot 100
"Green, Green Grass Of Home",Tom Jones,1967-01-28,1967-02-03,19,Billboard Hot 100
I Had Too Much To Dream (Last Night),The Electric Prunes,1967-01-28,1967-02-03,20,Billboard Hot 100
Where Will The Words Come From,Gary Lewis And The Playboys,1967-01-28,1967-02-03,21,Billboard Hot 100
Winchester Cathedral,The New Vaudeville Band,1967-01-28,1967-02-03,22,Billboard Hot 100
Wild Thing,Senator Bobby Featuring Bill Minkin,1967-01-28,1967-02-03,23,Billboard Hot 100
Music To Watch Girls By,Bob Crewe Generation,1967-01-28,1967-02-03,24,Billboard Hot 100
Try A Little Tenderness,Otis Redding,1967-01-28,1967-02-03,25,Billboard Hot 100
Single Girl,Sandy Posey,1967-01-28,1967-02-03,26,Billboard Hot 100
How Do You Catch A Girl,Sam The Sham and the Pharaohs,1967-01-28,1967-02-03,27,Billboard Hot 100
(I'm Not Your) Steppin' Stone,The Monkees,1967-01-28,1967-02-03,28,Billboard Hot 100
It's Now Winters Day,Tommy Roe,1967-01-28,1967-02-03,29,Billboard Hot 100
Talk Talk,The Music Machine,1967-01-28,1967-02-03,30,Billboard Hot 100
Hello Hello,"The Sopwith ""Camel""",1967-01-28,1967-02-03,31,Billboard Hot 100
That's Life,Frank Sinatra,1967-01-28,1967-02-03,32,Billboard Hot 100
Look What You've Done,Pozo Seco Singers,1967-01-28,1967-02-03,33,Billboard Hot 100
The Beat Goes On,Sonny & Cher,1967-01-28,1967-02-03,34,Billboard Hot 100
Blue Autumn,Bobby Goldsboro,1967-01-28,1967-02-03,35,Billboard Hot 100
Then You Can Tell Me Goodbye,The Casinos,1967-01-28,1967-02-03,36,Billboard Hot 100
Bring It Up,James Brown And The Famous Flames,1967-01-28,1967-02-03,37,Billboard Hot 100
"Mercy, Mercy, Mercy",Cannonball Adderley,1967-01-28,1967-02-03,38,Billboard Hot 100
Gimme Some Lovin',The Spencer Davis Group,1967-01-28,1967-02-03,39,Billboard Hot 100
Wack Wack,The Young Holt Trio,1967-01-28,1967-02-03,40,Billboard Hot 100
Gallant Men,Senator Everett McKinley Dirksen,1967-01-28,1967-02-03,41,Billboard Hot 100
Mellow Yellow,Donovan,1967-01-28,1967-02-03,42,Billboard Hot 100
Ruby Tuesday,The Rolling Stones,1967-01-28,1967-02-03,43,Billboard Hot 100
Papa Was Too,Joe Tex,1967-01-28,1967-02-03,44,Billboard Hot 100
"Hey, Leroy, Your Mama's Callin' You",Jimmy Castor,1967-01-28,1967-02-03,45,Billboard Hot 100
It Takes Two,Marvin Gaye & Kim Weston,1967-01-28,1967-02-03,46,Billboard Hot 100
