song,artist,start_date,end_date,rank,ranking_list
Nel Blu Dipinto Di Blu (Volaré),Domenico Modugno,1958-09-22,1958-09-28,1,Billboard Hot 100
Bird Dog,The Everly Brothers,1958-09-22,1958-09-28,2,Billboard Hot 100
It's All In The Game,Tommy Edwards,1958-09-22,1958-09-28,3,Billboard Hot 100
Little Star,The Elegants,1958-09-22,1958-09-28,4,Billboard Hot 100
Rock-in Robin,Bobby Day,1958-09-22,1958-09-28,5,Billboard Hot 100
Just A Dream,Jimmy Clanton And His Rockets,1958-09-22,1958-09-28,6,Billboard Hot 100
Tears On My Pillow,Little Anthony And The Imperials,1958-09-22,1958-09-28,7,Billboard Hot 100
Susie Darlin',Robin Luke,1958-09-22,1958-09-28,8,Billboard Hot 100
Born Too Late,Poni-Tails,1958-09-22,1958-09-28,9,Billboard Hot 100
Devoted To You,The Everly Brothers,1958-09-22,1958-09-28,10,Billboard Hot 100
Summertime Blues,Eddie Cochran,1958-09-22,1958-09-28,11,Billboard Hot 100
Near You,Roger Williams,1958-09-22,1958-09-28,12,Billboard Hot 100
My True Love,Jack Scott,1958-09-22,1958-09-28,13,Billboard Hot 100
How The Time Flies,Jerry Wallace,1958-09-22,1958-09-28,14,Billboard Hot 100
Patricia,Perez Prado,1958-09-22,1958-09-28,15,Billboard Hot 100
Western Movies,The Olympics,1958-09-22,1958-09-28,16,Billboard Hot 100
Stupid Cupid,Connie Francis,1958-09-22,1958-09-28,17,Billboard Hot 100
Everybody Loves A Lover,Doris Day,1958-09-22,1958-09-28,18,Billboard Hot 100
Poor Little Fool,Ricky Nelson,1958-09-22,1958-09-28,19,Billboard Hot 100
Tea For Two Cha Cha,The Tommy Dorsey Orchestra,1958-09-22,1958-09-28,20,Billboard Hot 100
Lazy Summer Night,The Four Preps,1958-09-22,1958-09-28,21,Billboard Hot 100
Down The Aisle Of Love,The Quin-Tones,1958-09-22,1958-09-28,22,Billboard Hot 100
Carol,Chuck Berry,1958-09-22,1958-09-28,23,Billboard Hot 100
Are You Really Mine,Jimmie Rodgers,1958-09-22,1958-09-28,24,Billboard Hot 100
The Ways Of A Woman In Love,Johnny Cash And The Tennessee Two,1958-09-22,1958-09-28,25,Billboard Hot 100
"Summertime, Summertime",The Jamies,1958-09-22,1958-09-28,26,Billboard Hot 100
Ginger Bread,Frankie Avalon,1958-09-22,1958-09-28,27,Billboard Hot 100
No One Knows,Dion & The Belmonts,1958-09-22,1958-09-28,28,Billboard Hot 100
Volare (Nel Blu Dipinto Di Blu),Dean Martin,1958-09-22,1958-09-28,29,Billboard Hot 100
Firefly,Tony Bennett,1958-09-22,1958-09-28,30,Billboard Hot 100
You Cheated,The Shields,1958-09-22,1958-09-28,31,Billboard Hot 100
Put A Ring On My Finger,Les Paul And Mary Ford,1958-09-22,1958-09-28,32,Billboard Hot 100
Fever,Peggy Lee,1958-09-22,1958-09-28,33,Billboard Hot 100
Chantilly Lace,Big Bopper,1958-09-22,1958-09-28,34,Billboard Hot 100
"Promise Me, Love",Andy Williams,1958-09-22,1958-09-28,35,Billboard Hot 100
Somebody Touched Me,Buddy Knox with the Rhythm Orchids,1958-09-22,1958-09-28,36,Billboard Hot 100
Ramrod,Duane Eddy His Twangy Guitar And The Rebels,1958-09-22,1958-09-28,37,Billboard Hot 100
She Was Only Seventeen (He Was One Year More),Marty Robbins,1958-09-22,1958-09-28,38,Billboard Hot 100
Win Your Love For Me,Sam Cooke,1958-09-22,1958-09-28,39,Billboard Hot 100
Dance Everyone Dance,Betty Madigan,1958-09-22,1958-09-28,40,Billboard Hot 100
It's Only Make Believe,Conway Twitty,1958-09-22,1958-09-28,41,Billboard Hot 100
Willie And The Hand Jive,The Johnny Otis Show,1958-09-22,1958-09-28,42,Billboard Hot 100
Topsy II,Cozy Cole,1958-09-22,1958-09-28,43,Billboard Hot 100
The Green Mosquito,The Tune Rockers,1958-09-22,1958-09-28,44,Billboard Hot 100
Treasure Of Your Love,Eileen Rodgers,1958-09-22,1958-09-28,45,Billboard Hot 100
Ten Commandments Of Love,Harvey & The Moonglows,1958-09-22,1958-09-28,46,Billboard Hot 100
The Secret,Gordon MacRae,1958-09-22,1958-09-28,47,Billboard Hot 100
Over And Over,Bobby Day,1958-09-22,1958-09-28,48,Billboard Hot 100
The End,Earl Grant,1958-09-22,1958-09-28,49,Billboard Hot 100
Blue Ribbon Baby,Tommy Sands And The Raiders,1958-09-22,1958-09-28,50,Billboard Hot 100
There Goes My Heart,Joni James,1958-09-22,1958-09-28,51,Billboard Hot 100
Rebel-'rouser,Duane Eddy His Twangy Guitar And The Rebels,1958-09-22,1958-09-28,52,Billboard Hot 100
Come Closer To Me (Acercate Mas),Nat King Cole,1958-09-22,1958-09-28,53,Billboard Hot 100
For My Good Fortune,Pat Boone,1958-09-22,1958-09-28,54,Billboard Hot 100
The Wizard,Jimmie Rodgers,1958-09-22,1958-09-28,55,Billboard Hot 100
Fibbin',Patti Page,1958-09-22,1958-09-28,56,Billboard Hot 100
