song,artist,start_date,end_date,rank,ranking_list
Harper Valley P.T.A.,Jeannie C. Riley,1968-09-21,1968-09-27,1,Billboard Hot 100
People Got To Be Free,The Rascals,1968-09-21,1968-09-27,2,Billboard Hot 100
Hey Jude,The Beatles,1968-09-21,1968-09-27,3,Billboard Hot 100
Hush,Deep Purple,1968-09-21,1968-09-27,4,Billboard Hot 100
"1, 2, 3, Red Light",1910 Fruitgum Co.,1968-09-21,1968-09-27,5,Billboard Hot 100
Light My Fire,Jose Feliciano,1968-09-21,1968-09-27,6,Billboard Hot 100
Born To Be Wild,Steppenwolf,1968-09-21,1968-09-27,7,Billboard Hot 100
The Fool On The Hill,Sergio Mendes & Brasil '66,1968-09-21,1968-09-27,8,Billboard Hot 100
I've Gotta Get A Message To You,Bee Gees,1968-09-21,1968-09-27,9,Billboard Hot 100
The House That Jack Built,Aretha Franklin,1968-09-21,1968-09-27,10,Billboard Hot 100
Time Has Come Today,The Chambers Brothers,1968-09-21,1968-09-27,11,Billboard Hot 100
Revolution,The Beatles,1968-09-21,1968-09-27,12,Billboard Hot 100
Slip Away,Clarence Carter,1968-09-21,1968-09-27,13,Billboard Hot 100
I Say A Little Prayer,Aretha Franklin,1968-09-21,1968-09-27,14,Billboard Hot 100
Fire,The Crazy World Of Arthur Brown,1968-09-21,1968-09-27,15,Billboard Hot 100
Girl Watcher,The O'Kaysions,1968-09-21,1968-09-27,16,Billboard Hot 100
You're All I Need To Get By,Marvin Gaye & Tammi Terrell,1968-09-21,1968-09-27,17,Billboard Hot 100
On The Road Again,Canned Heat,1968-09-21,1968-09-27,18,Billboard Hot 100
My Special Angel,The Vogues,1968-09-21,1968-09-27,19,Billboard Hot 100
Do It Again,The Beach Boys,1968-09-21,1968-09-27,20,Billboard Hot 100
Midnight Confessions,The Grass Roots,1968-09-21,1968-09-27,21,Billboard Hot 100
You Keep Me Hangin' On,The Vanilla Fudge,1968-09-21,1968-09-27,22,Billboard Hot 100
"Hello, I Love You",The Doors,1968-09-21,1968-09-27,23,Billboard Hot 100
Tuesday Afternoon (Forever Afternoon),The Moody Blues,1968-09-21,1968-09-27,24,Billboard Hot 100
Sunshine Of Your Love,Cream,1968-09-21,1968-09-27,25,Billboard Hot 100
Magic Bus,The Who,1968-09-21,1968-09-27,26,Billboard Hot 100
Little Green Apples,O.C. Smith,1968-09-21,1968-09-27,27,Billboard Hot 100
Love Makes A Woman,Barbara Acklin,1968-09-21,1968-09-27,28,Billboard Hot 100
(The Lament Of The Cherokee) Indian Reservation,Don Fardon,1968-09-21,1968-09-27,29,Billboard Hot 100
Classical Gas,Mason Williams,1968-09-21,1968-09-27,30,Billboard Hot 100
Say It Loud - I'm Black And I'm Proud (Part 1),James Brown,1968-09-21,1968-09-27,31,Billboard Hot 100
"Turn Around, Look At Me",The Vogues,1968-09-21,1968-09-27,32,Billboard Hot 100
Down At Lulu's,Ohio Express,1968-09-21,1968-09-27,33,Billboard Hot 100
Special Occasion,Smokey Robinson & The Miracles,1968-09-21,1968-09-27,34,Billboard Hot 100
Sealed With A Kiss,Gary Lewis And The Playboys,1968-09-21,1968-09-27,35,Billboard Hot 100
Stay In My Corner,The Dells,1968-09-21,1968-09-27,36,Billboard Hot 100
I Can't Stop Dancing,Archie Bell & The Drells,1968-09-21,1968-09-27,37,Billboard Hot 100
Hip City - Pt. 2,Jr. Walker & The All Stars,1968-09-21,1968-09-27,38,Billboard Hot 100
Who Is Gonna Love Me?,Dionne Warwick,1968-09-21,1968-09-27,39,Billboard Hot 100
The Snake,Al Wilson,1968-09-21,1968-09-27,40,Billboard Hot 100
The Eyes Of A New York Woman,B.J. Thomas,1968-09-21,1968-09-27,41,Billboard Hot 100
In-A-Gadda-Da-Vida,Iron Butterfly,1968-09-21,1968-09-27,42,Billboard Hot 100
Girls Can't Do What The Guys Do,Betty Wright,1968-09-21,1968-09-27,43,Billboard Hot 100
Suzie Q. (Part One),Creedence Clearwater Revival,1968-09-21,1968-09-27,44,Billboard Hot 100
Piece Of My Heart,Big Brother And The Holding Company,1968-09-21,1968-09-27,45,Billboard Hot 100
Brown Eyed Woman,Bill Medley,1968-09-21,1968-09-27,46,Billboard Hot 100
"Baby, Come Back",The Equals,1968-09-21,1968-09-27,47,Billboard Hot 100
Help Yourself,Tom Jones,1968-09-21,1968-09-27,48,Billboard Hot 100
Give A Damn,Spanky And Our Gang,1968-09-21,1968-09-27,49,Billboard Hot 100
I Can't Dance To That Music You're Playin',Martha Reeves & The Vandellas,1968-09-21,1968-09-27,50,Billboard Hot 100
To Wait For Love,Herb Alpert,1968-09-21,1968-09-27,51,Billboard Hot 100
Morning Dew,Lulu,1968-09-21,1968-09-27,52,Billboard Hot 100
I've Never Found A Girl (To Love Me Like You Do),Eddie Floyd,1968-09-21,1968-09-27,53,Billboard Hot 100
Over You,Gary Puckett And The Union Gap,1968-09-21,1968-09-27,54,Billboard Hot 100
Listen Here,Eddie Harris,1968-09-21,1968-09-27,55,Billboard Hot 100
The Weight,Jackie DeShannon,1968-09-21,1968-09-27,56,Billboard Hot 100
Street Fighting Man,The Rolling Stones,1968-09-21,1968-09-27,57,Billboard Hot 100
Six Man Band,The Association,1968-09-21,1968-09-27,58,Billboard Hot 100
I Wish It Would Rain,Gladys Knight And The Pips,1968-09-21,1968-09-27,59,Billboard Hot 100
"Hey, Western Union Man",Jerry Butler,1968-09-21,1968-09-27,60,Billboard Hot 100
Down On Me,Big Brother And The Holding Company,1968-09-21,1968-09-27,61,Billboard Hot 100
Workin' On A Groovy Thing,Patti Drew,1968-09-21,1968-09-27,62,Billboard Hot 100
Shape Of Things To Come,Max Frost And The Troopers,1968-09-21,1968-09-27,63,Billboard Hot 100
Break Your Promise,The Delfonics,1968-09-21,1968-09-27,64,Billboard Hot 100
(There's) Always Something There To Remind Me,Dionne Warwick,1968-09-21,1968-09-27,65,Billboard Hot 100
All Along The Watchtower,The Jimi Hendrix Experience,1968-09-21,1968-09-27,66,Billboard Hot 100
Barefoot In Baltimore,Strawberry Alarm Clock,1968-09-21,1968-09-27,67,Billboard Hot 100
I Met Her In Church,The Box Tops,1968-09-21,1968-09-27,68,Billboard Hot 100
Down Here On The Ground,Lou Rawls,1968-09-21,1968-09-27,69,Billboard Hot 100
The Weight,The Band,1968-09-21,1968-09-27,70,Billboard Hot 100
My Way Of Life,Frank Sinatra,1968-09-21,1968-09-27,71,Billboard Hot 100
Chained,Marvin Gaye,1968-09-21,1968-09-27,72,Billboard Hot 100
Fly Me To The Moon,Bobby Womack,1968-09-21,1968-09-27,73,Billboard Hot 100
Unchained Melody,The Sweet Inspirations,1968-09-21,1968-09-27,74,Billboard Hot 100
Private Number,Judy Clay & William Bell,1968-09-21,1968-09-27,75,Billboard Hot 100
That Kind Of Woman,Merrilee Rush & The Turnabouts,1968-09-21,1968-09-27,76,Billboard Hot 100
Fool For You,The Impressions,1968-09-21,1968-09-27,77,Billboard Hot 100
Don't Change Your Love,Five Stairsteps & Cubie,1968-09-21,1968-09-27,78,Billboard Hot 100
Gentle On My Mind,Glen Campbell,1968-09-21,1968-09-27,79,Billboard Hot 100
Naturally Stoned,The Avant-Garde,1968-09-21,1968-09-27,80,Billboard Hot 100
For The Love Of Ivy,The Mamas & The Papas,1968-09-21,1968-09-27,81,Billboard Hot 100
The Mule,The James Boys,1968-09-21,1968-09-27,82,Billboard Hot 100
Do What You Gotta Do,Bobby Vee,1968-09-21,1968-09-27,83,Billboard Hot 100
Then You Can Tell Me Goodbye,Eddy Arnold,1968-09-21,1968-09-27,84,Billboard Hot 100
"Shoot'em Up, Baby",Andy Kim,1968-09-21,1968-09-27,85,Billboard Hot 100
Poor Baby,The Cowsills,1968-09-21,1968-09-27,86,Billboard Hot 100
I Found A True Love,Wilson Pickett,1968-09-21,1968-09-27,87,Billboard Hot 100
Horse Fever,Cliff Nobles & Co.,1968-09-21,1968-09-27,88,Billboard Hot 100
Light My Fire,The Doors,1968-09-21,1968-09-27,89,Billboard Hot 100
Hold Me Tight,Johnny Nash,1968-09-21,1968-09-27,90,Billboard Hot 100
The Funky Judge,Bull & The Matadors,1968-09-21,1968-09-27,91,Billboard Hot 100
"The Biplane, Ever More",The Irish Rovers,1968-09-21,1968-09-27,92,Billboard Hot 100
San Francisco Girls (Return of the Native),Fever Tree,1968-09-21,1968-09-27,93,Billboard Hot 100
There Was A Time,Gene Chandler,1968-09-21,1968-09-27,94,Billboard Hot 100
Battle Of New Orleans,Harpers Bizarre,1968-09-21,1968-09-27,95,Billboard Hot 100
The Choice,The O'Jays,1968-09-21,1968-09-27,96,Billboard Hot 100
Elenore,The Turtles,1968-09-21,1968-09-27,97,Billboard Hot 100
Tomboy,Ronnie Dove,1968-09-21,1968-09-27,98,Billboard Hot 100
I Love You Madly,Fantastic Four,1968-09-21,1968-09-27,99,Billboard Hot 100
Court Of Love,The Unifics,1968-09-21,1968-09-27,100,Billboard Hot 100
