song,artist,start_date,end_date,rank,ranking_list
We Found Love,Rihanna Featuring Calvin Harris,2012-01-28,2012-02-03,1,Billboard Hot 100
Set Fire To The Rain,Adele,2012-01-28,2012-02-03,2,Billboard Hot 100
Good Feeling,Flo Rida,2012-01-28,2012-02-03,3,Billboard Hot 100
It Will Rain,Bruno Mars,2012-01-28,2012-02-03,4,Billboard Hot 100
Sexy And I Know It,LMFAO,2012-01-28,2012-02-03,5,Billboard Hot 100
The One That Got Away,Katy Perry,2012-01-28,2012-02-03,6,Billboard Hot 100
Ni**as in Paris,Jay Z Kanye West,2012-01-28,2012-02-03,7,Billboard Hot 100
Rack City,Tyga,2012-01-28,2012-02-03,8,Billboard Hot 100
"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,2012-01-28,2012-02-03,9,Billboard Hot 100
Turn Me On,David Guetta Featuring Nicki Minaj,2012-01-28,2012-02-03,10,Billboard Hot 100
Dance (A$$),Big Sean Featuring Nicki Minaj,2012-01-28,2012-02-03,11,Billboard Hot 100
Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,2012-01-28,2012-02-03,12,Billboard Hot 100
Work Out,J. Cole,2012-01-28,2012-02-03,13,Billboard Hot 100
Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,2012-01-28,2012-02-03,14,Billboard Hot 100
Domino,Jessie J,2012-01-28,2012-02-03,15,Billboard Hot 100
Someone Like You,Adele,2012-01-28,2012-02-03,16,Billboard Hot 100
Stereo Hearts,Gym Class Heroes Featuring Adam Levine,2012-01-28,2012-02-03,17,Billboard Hot 100
Without You,David Guetta Featuring Usher,2012-01-28,2012-02-03,18,Billboard Hot 100
Not Over You,Gavin DeGraw,2012-01-28,2012-02-03,19,Billboard Hot 100
The Motto,Drake Featuring Lil Wayne,2012-01-28,2012-02-03,20,Billboard Hot 100
Stronger (What Doesn't Kill You),Kelly Clarkson,2012-01-28,2012-02-03,21,Billboard Hot 100
I Won't Give Up,Jason Mraz,2012-01-28,2012-02-03,22,Billboard Hot 100
International Love,Pitbull Featuring Chris Brown,2012-01-28,2012-02-03,23,Billboard Hot 100
Love You Like A Love Song,Selena Gomez & The Scene,2012-01-28,2012-02-03,24,Billboard Hot 100
Headlines,Drake,2012-01-28,2012-02-03,25,Billboard Hot 100
Red Solo Cup,Toby Keith,2012-01-28,2012-02-03,26,Billboard Hot 100
I Don't Want This Night To End,Luke Bryan,2012-01-28,2012-02-03,27,Billboard Hot 100
You Da One,Rihanna,2012-01-28,2012-02-03,28,Billboard Hot 100
5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,2012-01-28,2012-02-03,29,Billboard Hot 100
I Like It Like That,Hot Chelle Rae Featuring New Boyz,2012-01-28,2012-02-03,30,Billboard Hot 100
Make Me Proud,Drake Featuring Nicki Minaj,2012-01-28,2012-02-03,31,Billboard Hot 100
Mr. Know It All,Kelly Clarkson,2012-01-28,2012-02-03,32,Billboard Hot 100
Ass Back Home,Gym Class Heroes Featuring Neon Hitch,2012-01-28,2012-02-03,33,Billboard Hot 100
You Make Me Feel...,Cobra Starship Featuring Sabi,2012-01-28,2012-02-03,34,Billboard Hot 100
Pumped Up Kicks,Foster The People,2012-01-28,2012-02-03,35,Billboard Hot 100
Just A Kiss,Lady Antebellum,2012-01-28,2012-02-03,36,Billboard Hot 100
Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",2012-01-28,2012-02-03,37,Billboard Hot 100
Paradise,Coldplay,2012-01-28,2012-02-03,38,Billboard Hot 100
Take Care,Drake Featuring Rihanna,2012-01-28,2012-02-03,39,Billboard Hot 100
Rolling In The Deep,Adele,2012-01-28,2012-02-03,40,Billboard Hot 100
