song,artist,start_date,end_date,rank,ranking_list
Save The Best For Last,Vanessa Williams,1992-04-18,1992-04-24,1,Billboard Hot 100
Tears In Heaven,Eric Clapton,1992-04-18,1992-04-24,2,Billboard Hot 100
Jump,Kris Kross,1992-04-18,1992-04-24,3,Billboard Hot 100
Bohemian Rhapsody,Queen,1992-04-18,1992-04-24,4,Billboard Hot 100
Masterpiece,Atlantic Starr,1992-04-18,1992-04-24,5,Billboard Hot 100
Make It Happen,Mariah Carey,1992-04-18,1992-04-24,6,Billboard Hot 100
Ain't 2 Proud 2 Beg,TLC,1992-04-18,1992-04-24,7,Billboard Hot 100
My Lovin' (You're Never Gonna Get It),En Vogue,1992-04-18,1992-04-24,8,Billboard Hot 100
Beauty And The Beast,Celine Dion And Peabo Bryson,1992-04-18,1992-04-24,9,Billboard Hot 100
Breakin' My Heart (Pretty Brown Eyes),Mint Condition,1992-04-18,1992-04-24,10,Billboard Hot 100
Remember The Time,Michael Jackson,1992-04-18,1992-04-24,11,Billboard Hot 100
Hazard,Richard Marx,1992-04-18,1992-04-24,12,Billboard Hot 100
I Can't Dance,Genesis,1992-04-18,1992-04-24,13,Billboard Hot 100
Live And Learn,Joe Public,1992-04-18,1992-04-24,14,Billboard Hot 100
Everything Changes,Kathy Troccoli,1992-04-18,1992-04-24,15,Billboard Hot 100
Human Touch/Better Days,Bruce Springsteen,1992-04-18,1992-04-24,16,Billboard Hot 100
I'm Too Sexy,Right Said Fred,1992-04-18,1992-04-24,17,Billboard Hot 100
To Be With You,Mr. Big,1992-04-18,1992-04-24,18,Billboard Hot 100
One,U2,1992-04-18,1992-04-24,19,Billboard Hot 100
We Got A Love Thang,CeCe Peniston,1992-04-18,1992-04-24,20,Billboard Hot 100
Good For Me,Amy Grant,1992-04-18,1992-04-24,21,Billboard Hot 100
Justified And Ancient,The KLF Featuring Tammy Wynette,1992-04-18,1992-04-24,22,Billboard Hot 100
I'm The One You Need,Jody Watley,1992-04-18,1992-04-24,23,Billboard Hot 100
Thought I'd Died And Gone To Heaven,Bryan Adams,1992-04-18,1992-04-24,24,Billboard Hot 100
Thinkin' Back,Color Me Badd,1992-04-18,1992-04-24,25,Billboard Hot 100
I Love Your Smile,Shanice,1992-04-18,1992-04-24,26,Billboard Hot 100
Let's Get Rocked,Def Leppard,1992-04-18,1992-04-24,27,Billboard Hot 100
"Mama, I'm Coming Home",Ozzy Osbourne,1992-04-18,1992-04-24,28,Billboard Hot 100
Missing You Now,Michael Bolton,1992-04-18,1992-04-24,29,Billboard Hot 100
Romeo & Juliet,Stacy Earl (Featuring The Wild Pair),1992-04-18,1992-04-24,30,Billboard Hot 100
Will You Marry Me?,Paula Abdul,1992-04-18,1992-04-24,31,Billboard Hot 100
Oochie Coochie,M.C. Brains,1992-04-18,1992-04-24,32,Billboard Hot 100
Money Don't Matter 2 Night,Prince And The N.P.G.,1992-04-18,1992-04-24,33,Billboard Hot 100
Tell Me What You Want Me To Do,Tevin Campbell,1992-04-18,1992-04-24,34,Billboard Hot 100
Under The Bridge,Red Hot Chili Peppers,1992-04-18,1992-04-24,35,Billboard Hot 100
All 4 Love,Color Me Badd,1992-04-18,1992-04-24,36,Billboard Hot 100
Come As You Are,Nirvana,1992-04-18,1992-04-24,37,Billboard Hot 100
Church Of Your Heart,Roxette,1992-04-18,1992-04-24,38,Billboard Hot 100
Take Time,Chris Walker,1992-04-18,1992-04-24,39,Billboard Hot 100
Uhh Ahh,Boyz II Men,1992-04-18,1992-04-24,40,Billboard Hot 100
Nu Nu,Lidell Townsell,1992-04-18,1992-04-24,41,Billboard Hot 100
Finally,CeCe Peniston,1992-04-18,1992-04-24,42,Billboard Hot 100
Nothing Else Matters,Metallica,1992-04-18,1992-04-24,43,Billboard Hot 100
If You Go Away,NKOTB,1992-04-18,1992-04-24,44,Billboard Hot 100
Diamonds And Pearls,Prince And The N.P.G.,1992-04-18,1992-04-24,45,Billboard Hot 100
Smells Like Teen Spirit,Nirvana,1992-04-18,1992-04-24,46,Billboard Hot 100
High,The Cure,1992-04-18,1992-04-24,47,Billboard Hot 100
What Goes Around Comes Around,Giggles,1992-04-18,1992-04-24,48,Billboard Hot 100
