song,artist,start_date,end_date,rank,ranking_list
"Gypsys, Tramps & Thieves",Cher,1971-11-13,1971-11-19,1,Billboard Hot 100
Theme From Shaft,Isaac Hayes,1971-11-13,1971-11-19,2,Billboard Hot 100
Imagine,John Lennon Plastic Ono Band,1971-11-13,1971-11-19,3,Billboard Hot 100
Maggie May/Reason To Believe,Rod Stewart,1971-11-13,1971-11-19,4,Billboard Hot 100
I've Found Someone Of My Own,The Free Movement,1971-11-13,1971-11-19,5,Billboard Hot 100
Yo-Yo,The Osmonds,1971-11-13,1971-11-19,6,Billboard Hot 100
Peace Train,Cat Stevens,1971-11-13,1971-11-19,7,Billboard Hot 100
Have You Seen Her,The Chi-lites,1971-11-13,1971-11-19,8,Billboard Hot 100
Inner City Blues (Make Me Wanna Holler),Marvin Gaye,1971-11-13,1971-11-19,9,Billboard Hot 100
Superstar/Bless The Beasts And Children,Carpenters,1971-11-13,1971-11-19,10,Billboard Hot 100
Baby I'm - A Want You,Bread,1971-11-13,1971-11-19,11,Billboard Hot 100
Never My Love,The 5th Dimension,1971-11-13,1971-11-19,12,Billboard Hot 100
Got To Be There,Michael Jackson,1971-11-13,1971-11-19,13,Billboard Hot 100
Do You Know What I Mean,Lee Michaels,1971-11-13,1971-11-19,14,Billboard Hot 100
Desiderata,Les Crane,1971-11-13,1971-11-19,15,Billboard Hot 100
Everybody's Everything,Santana,1971-11-13,1971-11-19,16,Billboard Hot 100
Tired Of Being Alone,Al Green,1971-11-13,1971-11-19,17,Billboard Hot 100
Easy Loving,Freddie Hart,1971-11-13,1971-11-19,18,Billboard Hot 100
The Night They Drove Old Dixie Down,Joan Baez,1971-11-13,1971-11-19,19,Billboard Hot 100
Only You Know And I Know,Delaney & Bonnie,1971-11-13,1971-11-19,20,Billboard Hot 100
Family Affair,Sly & The Family Stone,1971-11-13,1971-11-19,21,Billboard Hot 100
Rock Steady,Aretha Franklin,1971-11-13,1971-11-19,22,Billboard Hot 100
Go Away Little Girl,Donny Osmond,1971-11-13,1971-11-19,23,Billboard Hot 100
One Fine Morning,Lighthouse,1971-11-13,1971-11-19,24,Billboard Hot 100
Questions 67 And 68/I'm A Man,Chicago,1971-11-13,1971-11-19,25,Billboard Hot 100
Absolutely Right,Five Man Electrical Band,1971-11-13,1971-11-19,26,Billboard Hot 100
Two Divided By Love,The Grass Roots,1971-11-13,1971-11-19,27,Billboard Hot 100
You've Got To Crawl (Before You Walk),The 8th Day,1971-11-13,1971-11-19,28,Billboard Hot 100
"One Tin Soldier, The Legend of Billy Jack",Coven,1971-11-13,1971-11-19,29,Billboard Hot 100
Sweet City Woman,Stampeders,1971-11-13,1971-11-19,30,Billboard Hot 100
A Natural Man,Lou Rawls,1971-11-13,1971-11-19,31,Billboard Hot 100
Thin Line Between Love & Hate,The Persuaders,1971-11-13,1971-11-19,32,Billboard Hot 100
