song,artist,start_date,end_date,rank,ranking_list
Check On It,Beyonce Featuring Slim Thug,2006-03-04,2006-03-10,1,Billboard Hot 100
You're Beautiful,James Blunt,2006-03-04,2006-03-10,2,Billboard Hot 100
Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",2006-03-04,2006-03-10,3,Billboard Hot 100
Temperature,Sean Paul,2006-03-04,2006-03-10,4,Billboard Hot 100
Be Without You,Mary J. Blige,2006-03-04,2006-03-10,5,Billboard Hot 100
I'm N Luv (Wit A Stripper),T-Pain Featuring Mike Jones,2006-03-04,2006-03-10,6,Billboard Hot 100
Yo (Excuse Me Miss),Chris Brown,2006-03-04,2006-03-10,7,Billboard Hot 100
So Sick,Ne-Yo,2006-03-04,2006-03-10,8,Billboard Hot 100
Unwritten,Natasha Bedingfield,2006-03-04,2006-03-10,9,Billboard Hot 100
Shake That,Eminem Featuring Nate Dogg,2006-03-04,2006-03-10,10,Billboard Hot 100
"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut & Charlay,2006-03-04,2006-03-10,11,Billboard Hot 100
Unpredictable,Jamie Foxx Featuring Ludacris,2006-03-04,2006-03-10,12,Billboard Hot 100
Stupid Girls,P!nk,2006-03-04,2006-03-10,13,Billboard Hot 100
Dirty Little Secret,The All-American Rejects,2006-03-04,2006-03-10,14,Billboard Hot 100
"Dance, Dance",Fall Out Boy,2006-03-04,2006-03-10,15,Billboard Hot 100
Everytime We Touch,Cascada,2006-03-04,2006-03-10,16,Billboard Hot 100
Run It!,Chris Brown,2006-03-04,2006-03-10,17,Billboard Hot 100
Stickwitu,The Pussycat Dolls,2006-03-04,2006-03-10,18,Billboard Hot 100
Because Of You,Kelly Clarkson,2006-03-04,2006-03-10,19,Billboard Hot 100
Pump It,The Black Eyed Peas,2006-03-04,2006-03-10,20,Billboard Hot 100
Gold Digger,Kanye West Featuring Jamie Foxx,2006-03-04,2006-03-10,21,Billboard Hot 100
One Wish,Ray J,2006-03-04,2006-03-10,22,Billboard Hot 100
My Humps,The Black Eyed Peas,2006-03-04,2006-03-10,23,Billboard Hot 100
Touch It,Busta Rhymes,2006-03-04,2006-03-10,24,Billboard Hot 100
Photograph,Nickelback,2006-03-04,2006-03-10,25,Billboard Hot 100
There It Go! (The Whistle Song),Juelz Santana,2006-03-04,2006-03-10,26,Billboard Hot 100
Laffy Taffy,D4L,2006-03-04,2006-03-10,27,Billboard Hot 100
Love,Keyshia Cole,2006-03-04,2006-03-10,28,Billboard Hot 100
"Jesus, Take The Wheel",Carrie Underwood,2006-03-04,2006-03-10,29,Billboard Hot 100
L.O.V.E.,Ashlee Simpson,2006-03-04,2006-03-10,30,Billboard Hot 100
Ms. New Booty,Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark,2006-03-04,2006-03-10,31,Billboard Hot 100
Walk Away,Kelly Clarkson,2006-03-04,2006-03-10,32,Billboard Hot 100
You And Me,Lifehouse,2006-03-04,2006-03-10,33,Billboard Hot 100
Feel Good Inc,Gorillaz,2006-03-04,2006-03-10,34,Billboard Hot 100
"Sugar, We're Goin' Down",Fall Out Boy,2006-03-04,2006-03-10,35,Billboard Hot 100
Rompe,Daddy Yankee,2006-03-04,2006-03-10,36,Billboard Hot 100
Don't Forget About Us,Mariah Carey,2006-03-04,2006-03-10,37,Billboard Hot 100
Fresh Azimiz,Bow Wow Featuring J-Kwon & Jermaine Dupri,2006-03-04,2006-03-10,38,Billboard Hot 100
We Be Burnin',Sean Paul,2006-03-04,2006-03-10,39,Billboard Hot 100
When I Get Where I'm Going,Brad Paisley Featuring Dolly Parton,2006-03-04,2006-03-10,40,Billboard Hot 100
Bad Day,Daniel Powter,2006-03-04,2006-03-10,41,Billboard Hot 100
Honky Tonk Badonkadonk,Trace Adkins,2006-03-04,2006-03-10,42,Billboard Hot 100
Upside Down,Jack Johnson,2006-03-04,2006-03-10,43,Billboard Hot 100
Your Man,Josh Turner,2006-03-04,2006-03-10,44,Billboard Hot 100
Tonight I Wanna Cry,Keith Urban,2006-03-04,2006-03-10,45,Billboard Hot 100
I Think They Like Me,"Dem Franchize Boyz Featuring Jermaine Dupri, Da Brat & Bow Wow",2006-03-04,2006-03-10,46,Billboard Hot 100
Rodeo,Juvenile,2006-03-04,2006-03-10,47,Billboard Hot 100
Hung Up,Madonna,2006-03-04,2006-03-10,48,Billboard Hot 100
Crash,Gwen Stefani,2006-03-04,2006-03-10,49,Billboard Hot 100
Beep,The Pussycat Dolls Featuring will.i.am,2006-03-04,2006-03-10,50,Billboard Hot 100
Breaking Free,"Zac Efron, Andrew Seeley & Vanessa Anne Hudgens",2006-03-04,2006-03-10,51,Billboard Hot 100
Cowboys Are Frequently Secretly (Fond Of Each Other),Willie Nelson,2006-03-04,2006-03-10,52,Billboard Hot 100
Perfect Situation,Weezer,2006-03-04,2006-03-10,53,Billboard Hot 100
Who Says You Can't Go Home,Bon Jovi,2006-03-04,2006-03-10,54,Billboard Hot 100
For You I Will (Confidence),Teddy Geiger,2006-03-04,2006-03-10,55,Billboard Hot 100
When I'm Gone,Eminem,2006-03-04,2006-03-10,56,Billboard Hot 100
Nasty Girl,"The Notorious B.I.G. Featuring Diddy, Nelly, Jagged Edge & Avery Storm",2006-03-04,2006-03-10,57,Billboard Hot 100
Who I Am Hates Who I've Been,Relient K,2006-03-04,2006-03-10,58,Billboard Hot 100
Turn It Up,Chamillionaire Featuring Lil' Flip,2006-03-04,2006-03-10,59,Billboard Hot 100
Must Be Doin' Somethin' Right,Billy Currington,2006-03-04,2006-03-10,60,Billboard Hot 100
Kryptonite (I'm On It),Purple Ribbon All-Stars,2006-03-04,2006-03-10,61,Billboard Hot 100
Kerosene,Miranda Lambert,2006-03-04,2006-03-10,62,Billboard Hot 100
Living In Fast Forward,Kenny Chesney,2006-03-04,2006-03-10,63,Billboard Hot 100
Oh Yes (aka 'Postman'),Juelz Santana,2006-03-04,2006-03-10,64,Billboard Hot 100
Just Might (Make Me Believe),Sugarland,2006-03-04,2006-03-10,65,Billboard Hot 100
Lights And Sounds,Yellowcard,2006-03-04,2006-03-10,66,Billboard Hot 100
Move Along,The All-American Rejects,2006-03-04,2006-03-10,67,Billboard Hot 100
Ever The Same,Rob Thomas,2006-03-04,2006-03-10,68,Billboard Hot 100
SOS,Rihanna,2006-03-04,2006-03-10,69,Billboard Hot 100
Touch The Sky,Kanye West Featuring Lupe Fiasco,2006-03-04,2006-03-10,70,Billboard Hot 100
She Don't Tell Me To,Montgomery Gentry,2006-03-04,2006-03-10,71,Billboard Hot 100
Betcha Can't Do It Like Me,D4L,2006-03-04,2006-03-10,72,Billboard Hot 100
King Without A Crown,Matisyahu,2006-03-04,2006-03-10,73,Billboard Hot 100
Get Drunk And Be Somebody,Toby Keith,2006-03-04,2006-03-10,74,Billboard Hot 100
Gotta Go,Trey Songz,2006-03-04,2006-03-10,75,Billboard Hot 100
Believe,Brooks & Dunn,2006-03-04,2006-03-10,76,Billboard Hot 100
Looking For You,Kirk Franklin,2006-03-04,2006-03-10,77,Billboard Hot 100
Fireman,Lil Wayne,2006-03-04,2006-03-10,78,Billboard Hot 100
What Hurts The Most,Rascal Flatts,2006-03-04,2006-03-10,79,Billboard Hot 100
My Hood,Young Jeezy,2006-03-04,2006-03-10,80,Billboard Hot 100
Nobody But Me,Blake Shelton,2006-03-04,2006-03-10,81,Billboard Hot 100
If It's Lovin' That You Want,Rihanna,2006-03-04,2006-03-10,82,Billboard Hot 100
Girl Next Door,Saving Jane,2006-03-04,2006-03-10,83,Billboard Hot 100
Cheatin',Sara Evans,2006-03-04,2006-03-10,84,Billboard Hot 100
Boondocks,Little Big Town,2006-03-04,2006-03-10,85,Billboard Hot 100
Talk,Coldplay,2006-03-04,2006-03-10,86,Billboard Hot 100
Get'cha Head In The Game,Andrew Seeley,2006-03-04,2006-03-10,87,Billboard Hot 100
Ridin',Chamillionaire Featuring Krayzie Bone,2006-03-04,2006-03-10,88,Billboard Hot 100
Over My Head (Cable Car),The Fray,2006-03-04,2006-03-10,89,Billboard Hot 100
Luxurious,Gwen Stefani,2006-03-04,2006-03-10,90,Billboard Hot 100
Poppin' My Collar,Three 6 Mafia,2006-03-04,2006-03-10,91,Billboard Hot 100
Rush,Aly & AJ,2006-03-04,2006-03-10,92,Billboard Hot 100
Bring Out The Freak In You,Lil Rob,2006-03-04,2006-03-10,93,Billboard Hot 100
My Old Friend,Tim McGraw,2006-03-04,2006-03-10,94,Billboard Hot 100
Start Of Something New,"Zac Efron, Andrew Seeley & Vanessa Anne Hudgens",2006-03-04,2006-03-10,95,Billboard Hot 100
She Let Herself Go,George Strait,2006-03-04,2006-03-10,96,Billboard Hot 100
We're All In This Together,High School Musical Cast,2006-03-04,2006-03-10,97,Billboard Hot 100
In My Mind,Heather Headley,2006-03-04,2006-03-10,98,Billboard Hot 100
Tell Me When To Go,E-40 Featuring Keak Da Sneak,2006-03-04,2006-03-10,99,Billboard Hot 100
Dare,Gorillaz Featuring Shaun Ryder,2006-03-04,2006-03-10,100,Billboard Hot 100
