song,artist,start_date,end_date,rank,ranking_list
"To Know Him, Is To Love Him",The Teddy Bears,1958-12-08,1958-12-14,1,Billboard Hot 100
Tom Dooley,The Kingston Trio,1958-12-08,1958-12-14,2,Billboard Hot 100
It's Only Make Believe,Conway Twitty,1958-12-08,1958-12-14,3,Billboard Hot 100
Beep Beep,The Playmates,1958-12-08,1958-12-14,4,Billboard Hot 100
One Night,Elvis Presley,1958-12-08,1958-12-14,5,Billboard Hot 100
Problems,The Everly Brothers,1958-12-08,1958-12-14,6,Billboard Hot 100
Lonesome Town,Ricky Nelson,1958-12-08,1958-12-14,7,Billboard Hot 100
Topsy II,Cozy Cole,1958-12-08,1958-12-14,8,Billboard Hot 100
I Got Stung,Elvis Presley,1958-12-08,1958-12-14,9,Billboard Hot 100
Queen Of The Hop,Bobby Darin,1958-12-08,1958-12-14,10,Billboard Hot 100
Smoke Gets In Your Eyes,The Platters,1958-12-08,1958-12-14,11,Billboard Hot 100
It's All In The Game,Tommy Edwards,1958-12-08,1958-12-14,12,Billboard Hot 100
I Got A Feeling,Ricky Nelson,1958-12-08,1958-12-14,13,Billboard Hot 100
A Lover's Question,Clyde McPhatter,1958-12-08,1958-12-14,14,Billboard Hot 100
Chantilly Lace,Big Bopper,1958-12-08,1958-12-14,15,Billboard Hot 100
Whole Lotta Loving,Fats Domino,1958-12-08,1958-12-14,16,Billboard Hot 100
Cannonball,Duane Eddy His Twangy Guitar And The Rebels,1958-12-08,1958-12-14,17,Billboard Hot 100
Bimbombey,Jimmie Rodgers,1958-12-08,1958-12-14,18,Billboard Hot 100
Love Is All We Need,Tommy Edwards,1958-12-08,1958-12-14,19,Billboard Hot 100
The End,Earl Grant,1958-12-08,1958-12-14,20,Billboard Hot 100
I'll Wait For You,Frankie Avalon,1958-12-08,1958-12-14,21,Billboard Hot 100
That Old Black Magic,Louis Prima And Keely Smith,1958-12-08,1958-12-14,22,Billboard Hot 100
Tea For Two Cha Cha,The Tommy Dorsey Orchestra,1958-12-08,1958-12-14,23,Billboard Hot 100
Poor Boy,The Royaltones,1958-12-08,1958-12-14,24,Billboard Hot 100
Need You,Donnie Owens,1958-12-08,1958-12-14,25,Billboard Hot 100
The World Outside,The Four Coins,1958-12-08,1958-12-14,26,Billboard Hot 100
Forget Me Not,Kalin Twins,1958-12-08,1958-12-14,27,Billboard Hot 100
The Day The Rains Came,Jane Morgan,1958-12-08,1958-12-14,28,Billboard Hot 100
A Letter To An Angel,Jimmy Clanton,1958-12-08,1958-12-14,29,Billboard Hot 100
Gotta Travel On,Billy Grammer,1958-12-08,1958-12-14,30,Billboard Hot 100
Hideaway,The Four Esquires,1958-12-08,1958-12-14,31,Billboard Hot 100
The Mocking Bird,The Four Lads,1958-12-08,1958-12-14,32,Billboard Hot 100
Lonely Teardrops,Jackie Wilson,1958-12-08,1958-12-14,33,Billboard Hot 100
Walking Along,The Diamonds,1958-12-08,1958-12-14,34,Billboard Hot 100
Call Me,Johnny Mathis,1958-12-08,1958-12-14,35,Billboard Hot 100
