song,artist,start_date,end_date,rank,ranking_list
What's Love Got To Do With It,Tina Turner,1984-09-08,1984-09-14,1,Billboard Hot 100
Missing You,John Waite,1984-09-08,1984-09-14,2,Billboard Hot 100
She Bop,Cyndi Lauper,1984-09-08,1984-09-14,3,Billboard Hot 100
Ghostbusters,Ray Parker Jr.,1984-09-08,1984-09-14,4,Billboard Hot 100
Stuck On You,Lionel Richie,1984-09-08,1984-09-14,5,Billboard Hot 100
Let's Go Crazy,Prince And The Revolution,1984-09-08,1984-09-14,6,Billboard Hot 100
If This Is It,Huey Lewis & The News,1984-09-08,1984-09-14,7,Billboard Hot 100
The Warrior,Scandal Featuring Patty Smyth,1984-09-08,1984-09-14,8,Billboard Hot 100
Sunglasses At Night,Corey Hart,1984-09-08,1984-09-14,9,Billboard Hot 100
Drive,The Cars,1984-09-08,1984-09-14,10,Billboard Hot 100
When Doves Cry,Prince,1984-09-08,1984-09-14,11,Billboard Hot 100
Lights Out,Peter Wolf,1984-09-08,1984-09-14,12,Billboard Hot 100
The Glamorous Life,Sheila E.,1984-09-08,1984-09-14,13,Billboard Hot 100
If Ever You're In My Arms Again,Peabo Bryson,1984-09-08,1984-09-14,14,Billboard Hot 100
Rock Me Tonite,Billy Squier,1984-09-08,1984-09-14,15,Billboard Hot 100
Round and Round,Ratt,1984-09-08,1984-09-14,16,Billboard Hot 100
Cover Me,Bruce Springsteen,1984-09-08,1984-09-14,17,Billboard Hot 100
Cruel Summer,Bananarama,1984-09-08,1984-09-14,18,Billboard Hot 100
All Of You,Julio Iglesias & Diana Ross,1984-09-08,1984-09-14,19,Billboard Hot 100
Dynamite,Jermaine Jackson,1984-09-08,1984-09-14,20,Billboard Hot 100
When You Close Your Eyes,Night Ranger,1984-09-08,1984-09-14,21,Billboard Hot 100
I Can Dream About You,Dan Hartman,1984-09-08,1984-09-14,22,Billboard Hot 100
We're Not Gonna Take It,Twisted Sister,1984-09-08,1984-09-14,23,Billboard Hot 100
Hard Habit To Break,Chicago,1984-09-08,1984-09-14,24,Billboard Hot 100
Torture,The Jacksons,1984-09-08,1984-09-14,25,Billboard Hot 100
I Just Called To Say I Love You,Stevie Wonder,1984-09-08,1984-09-14,26,Billboard Hot 100
Lucky Star,Madonna,1984-09-08,1984-09-14,27,Billboard Hot 100
Leave A Tender Moment Alone,Billy Joel,1984-09-08,1984-09-14,28,Billboard Hot 100
Right By Your Side,Eurythmics,1984-09-08,1984-09-14,29,Billboard Hot 100
State of Shock,The Jacksons,1984-09-08,1984-09-14,30,Billboard Hot 100
The Lucky One,Laura Branigan,1984-09-08,1984-09-14,31,Billboard Hot 100
Sad Songs (say So Much),Elton John,1984-09-08,1984-09-14,32,Billboard Hot 100
There Goes My Baby,Donna Summer,1984-09-08,1984-09-14,33,Billboard Hot 100
Go Insane,Lindsey Buckingham,1984-09-08,1984-09-14,34,Billboard Hot 100
Sexy Girl,Glenn Frey,1984-09-08,1984-09-14,35,Billboard Hot 100
Caribbean Queen (No More Love On The Run),Billy Ocean,1984-09-08,1984-09-14,36,Billboard Hot 100
I'm So Excited,The Pointer Sisters,1984-09-08,1984-09-14,37,Billboard Hot 100
Only When You Leave,Spandau Ballet,1984-09-08,1984-09-14,38,Billboard Hot 100
Are We Ourselves?,The Fixx,1984-09-08,1984-09-14,39,Billboard Hot 100
Bop 'til You Drop,Rick Springfield,1984-09-08,1984-09-14,40,Billboard Hot 100
Some Guys Have All The Luck,Rod Stewart,1984-09-08,1984-09-14,41,Billboard Hot 100
Dancing In The Dark,Bruce Springsteen,1984-09-08,1984-09-14,42,Billboard Hot 100
On The Dark Side,John Cafferty & The Beaver Brown Band,1984-09-08,1984-09-14,43,Billboard Hot 100
Flesh For Fantasy,Billy Idol,1984-09-08,1984-09-14,44,Billboard Hot 100
What The Big Girls Do,Van Stephenson,1984-09-08,1984-09-14,45,Billboard Hot 100
(what) In The Name Of Love,Naked Eyes,1984-09-08,1984-09-14,46,Billboard Hot 100
17,Rick James,1984-09-08,1984-09-14,47,Billboard Hot 100
Swept Away,Diana Ross,1984-09-08,1984-09-14,48,Billboard Hot 100
Strut,Sheena Easton,1984-09-08,1984-09-14,49,Billboard Hot 100
You Take Me Up,Thompson Twins,1984-09-08,1984-09-14,50,Billboard Hot 100
Shine Shine,Barry Gibb,1984-09-08,1984-09-14,51,Billboard Hot 100
The Last Time I Made Love,Joyce Kennedy & Jeffrey Osborne,1984-09-08,1984-09-14,52,Billboard Hot 100
Panama,Van Halen,1984-09-08,1984-09-14,53,Billboard Hot 100
Who Wears These Shoes?,Elton John,1984-09-08,1984-09-14,54,Billboard Hot 100
Two Sides Of Love,Sammy Hagar,1984-09-08,1984-09-14,55,Billboard Hot 100
"The More You Live, The More You Love",A Flock Of Seagulls,1984-09-08,1984-09-14,56,Billboard Hot 100
High On Emotion,Chris de Burgh,1984-09-08,1984-09-14,57,Billboard Hot 100
Infatuation,Rod Stewart,1984-09-08,1984-09-14,58,Billboard Hot 100
Breakin'...there's No Stopping Us,Ollie And Jerry,1984-09-08,1984-09-14,59,Billboard Hot 100
Alibis,Sergio Mendes,1984-09-08,1984-09-14,60,Billboard Hot 100
Desert Moon,Dennis DeYoung,1984-09-08,1984-09-14,61,Billboard Hot 100
Turn Around,Neil Diamond,1984-09-08,1984-09-14,62,Billboard Hot 100
Stranger,Stephen Stills,1984-09-08,1984-09-14,63,Billboard Hot 100
Satisfy Me,Billy Satellite,1984-09-08,1984-09-14,64,Billboard Hot 100
Just The Way You Like It,The S.O.S. Band,1984-09-08,1984-09-14,65,Billboard Hot 100
Straight From The Heart (Into Your Life),Coyote Sisters,1984-09-08,1984-09-14,66,Billboard Hot 100
A Girl In Trouble (Is A Temporary Thing),Romeo Void,1984-09-08,1984-09-14,67,Billboard Hot 100
She's Mine,Steve Perry,1984-09-08,1984-09-14,68,Billboard Hot 100
"My, Oh My",Slade,1984-09-08,1984-09-14,69,Billboard Hot 100
"Mama, Weer All Crazee Now",Quiet Riot,1984-09-08,1984-09-14,70,Billboard Hot 100
The Only Flame In Town,Elvis Costello & The Atrractions,1984-09-08,1984-09-14,71,Billboard Hot 100
Legs,ZZ Top,1984-09-08,1984-09-14,72,Billboard Hot 100
I Feel For You,Chaka Khan,1984-09-08,1984-09-14,73,Billboard Hot 100
On The Wings Of A Nightingale,The Everly Brothers,1984-09-08,1984-09-14,74,Billboard Hot 100
Jump (for My Love),The Pointer Sisters,1984-09-08,1984-09-14,75,Billboard Hot 100
