song,artist,start_date,end_date,rank,ranking_list
Part Of Me,Katy Perry,2012-03-03,2012-03-09,1,Billboard Hot 100
Set Fire To The Rain,Adele,2012-03-03,2012-03-09,2,Billboard Hot 100
I Will Always Love You,Whitney Houston,2012-03-03,2012-03-09,3,Billboard Hot 100
Stronger (What Doesn't Kill You),Kelly Clarkson,2012-03-03,2012-03-09,4,Billboard Hot 100
Rolling In The Deep,Adele,2012-03-03,2012-03-09,5,Billboard Hot 100
We Are Young,fun. Featuring Janelle Monae,2012-03-03,2012-03-09,6,Billboard Hot 100
Someone Like You,Adele,2012-03-03,2012-03-09,7,Billboard Hot 100
We Found Love,Rihanna Featuring Calvin Harris,2012-03-03,2012-03-09,8,Billboard Hot 100
Starships,Nicki Minaj,2012-03-03,2012-03-09,9,Billboard Hot 100
Turn Up The Music,Chris Brown,2012-03-03,2012-03-09,10,Billboard Hot 100
Turn Me On,David Guetta Featuring Nicki Minaj,2012-03-03,2012-03-09,11,Billboard Hot 100
Good Feeling,Flo Rida,2012-03-03,2012-03-09,12,Billboard Hot 100
Sexy And I Know It,LMFAO,2012-03-03,2012-03-09,13,Billboard Hot 100
"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,2012-03-03,2012-03-09,14,Billboard Hot 100
Rack City,Tyga,2012-03-03,2012-03-09,15,Billboard Hot 100
It Will Rain,Bruno Mars,2012-03-03,2012-03-09,16,Billboard Hot 100
International Love,Pitbull Featuring Chris Brown,2012-03-03,2012-03-09,17,Billboard Hot 100
Domino,Jessie J,2012-03-03,2012-03-09,18,Billboard Hot 100
The Motto,Drake Featuring Lil Wayne,2012-03-03,2012-03-09,19,Billboard Hot 100
Paradise,Coldplay,2012-03-03,2012-03-09,20,Billboard Hot 100
Take Care,Drake Featuring Rihanna,2012-03-03,2012-03-09,21,Billboard Hot 100
Love You Like A Love Song,Selena Gomez & The Scene,2012-03-03,2012-03-09,22,Billboard Hot 100
Glad You Came,The Wanted,2012-03-03,2012-03-09,23,Billboard Hot 100
Ni**as in Paris,Jay Z Kanye West,2012-03-03,2012-03-09,24,Billboard Hot 100
I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,2012-03-03,2012-03-09,25,Billboard Hot 100
Ass Back Home,Gym Class Heroes Featuring Neon Hitch,2012-03-03,2012-03-09,26,Billboard Hot 100
Somebody That I Used To Know,Gotye Featuring Kimbra,2012-03-03,2012-03-09,27,Billboard Hot 100
What Makes You Beautiful,One Direction,2012-03-03,2012-03-09,28,Billboard Hot 100
Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,2012-03-03,2012-03-09,29,Billboard Hot 100
The One That Got Away,Katy Perry,2012-03-03,2012-03-09,30,Billboard Hot 100
Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,2012-03-03,2012-03-09,31,Billboard Hot 100
Not Over You,Gavin DeGraw,2012-03-03,2012-03-09,32,Billboard Hot 100
Dance (A$$),Big Sean Featuring Nicki Minaj,2012-03-03,2012-03-09,33,Billboard Hot 100
Work Out,J. Cole,2012-03-03,2012-03-09,34,Billboard Hot 100
A Thousand Years,Christina Perri,2012-03-03,2012-03-09,35,Billboard Hot 100
Greatest Love Of All,Whitney Houston,2012-03-03,2012-03-09,36,Billboard Hot 100
Without You,David Guetta Featuring Usher,2012-03-03,2012-03-09,37,Billboard Hot 100
Stereo Hearts,Gym Class Heroes Featuring Adam Levine,2012-03-03,2012-03-09,38,Billboard Hot 100
Give Me All Your Luvin',Madonna Featuring Nicki Minaj & M.I.A.,2012-03-03,2012-03-09,39,Billboard Hot 100
I Don't Want This Night To End,Luke Bryan,2012-03-03,2012-03-09,40,Billboard Hot 100
Red Solo Cup,Toby Keith,2012-03-03,2012-03-09,41,Billboard Hot 100
Strip,Chris Brown Featuring Kevin K-MAC McCall,2012-03-03,2012-03-09,42,Billboard Hot 100
Drive By,Train,2012-03-03,2012-03-09,43,Billboard Hot 100
I Like It Like That,Hot Chelle Rae Featuring New Boyz,2012-03-03,2012-03-09,44,Billboard Hot 100
Wild Ones,Flo Rida Featuring Sia,2012-03-03,2012-03-09,45,Billboard Hot 100
Ours,Taylor Swift,2012-03-03,2012-03-09,46,Billboard Hot 100
Make Me Proud,Drake Featuring Nicki Minaj,2012-03-03,2012-03-09,47,Billboard Hot 100
Just A Kiss,Lady Antebellum,2012-03-03,2012-03-09,48,Billboard Hot 100
How Will I Know,Whitney Houston,2012-03-03,2012-03-09,49,Billboard Hot 100
Runaway Baby,Bruno Mars,2012-03-03,2012-03-09,50,Billboard Hot 100
Tonight Is The Night,Outasight,2012-03-03,2012-03-09,51,Billboard Hot 100
A Woman Like You,Lee Brice,2012-03-03,2012-03-09,52,Billboard Hot 100
Blackout,Breathe Carolina,2012-03-03,2012-03-09,53,Billboard Hot 100
Princess Of China,Coldplay Featuring Rihanna,2012-03-03,2012-03-09,54,Billboard Hot 100
Alone With You,Jake Owen,2012-03-03,2012-03-09,55,Billboard Hot 100
Safe & Sound,Taylor Swift Featuring The Civil Wars,2012-03-03,2012-03-09,56,Billboard Hot 100
Home,Dierks Bentley,2012-03-03,2012-03-09,57,Billboard Hot 100
You,Chris Young,2012-03-03,2012-03-09,58,Billboard Hot 100
I Won't Give Up,Jason Mraz,2012-03-03,2012-03-09,59,Billboard Hot 100
Sorry For Party Rocking,LMFAO,2012-03-03,2012-03-09,60,Billboard Hot 100
You Gonna Fly,Keith Urban,2012-03-03,2012-03-09,61,Billboard Hot 100
Talk That Talk,Rihanna Featuring Jay-Z,2012-03-03,2012-03-09,62,Billboard Hot 100
Banjo,Rascal Flatts,2012-03-03,2012-03-09,63,Billboard Hot 100
Over You,Miranda Lambert,2012-03-03,2012-03-09,64,Billboard Hot 100
Heartbeat,The Fray,2012-03-03,2012-03-09,65,Billboard Hot 100
Love On Top,Beyonce,2012-03-03,2012-03-09,66,Billboard Hot 100
Rumour Has It,Adele,2012-03-03,2012-03-09,67,Billboard Hot 100
Mirror,Lil Wayne Featuring Bruno Mars,2012-03-03,2012-03-09,68,Billboard Hot 100
Drink On It,Blake Shelton,2012-03-03,2012-03-09,69,Billboard Hot 100
Lotus Flower Bomb,Wale Featuring Miguel,2012-03-03,2012-03-09,70,Billboard Hot 100
Can't Get Enough,J. Cole Featuring Trey Songz,2012-03-03,2012-03-09,71,Billboard Hot 100
You Da One,Rihanna,2012-03-03,2012-03-09,72,Billboard Hot 100
Reality,Kenny Chesney,2012-03-03,2012-03-09,73,Billboard Hot 100
Dancin' Away With My Heart,Lady Antebellum,2012-03-03,2012-03-09,74,Billboard Hot 100
Levels,Avicii,2012-03-03,2012-03-09,75,Billboard Hot 100
I'm Gonna Love You Through It,Martina McBride,2012-03-03,2012-03-09,76,Billboard Hot 100
Feel So Close,Calvin Harris,2012-03-03,2012-03-09,77,Billboard Hot 100
Gotta Have It,Jay Z Kanye West,2012-03-03,2012-03-09,78,Billboard Hot 100
Ima Boss,"Meek Mill Featuring T.I., Birdman, Lil Wayne, DJ Khaled, Rick Ross & Swizz Beatz",2012-03-03,2012-03-09,79,Billboard Hot 100
Better Than I Used To Be,Tim McGraw,2012-03-03,2012-03-09,80,Billboard Hot 100
When I'm Gone,Wiz Khalifa,2012-03-03,2012-03-09,81,Billboard Hot 100
I Do,Young Jeezy Featuring Jay-Z & Andre 3000,2012-03-03,2012-03-09,82,Billboard Hot 100
The Trouble With Girls,Scotty McCreery,2012-03-03,2012-03-09,83,Billboard Hot 100
Lights,Ellie Goulding,2012-03-03,2012-03-09,84,Billboard Hot 100
Scary Monsters And Nice Sprites,Skrillex,2012-03-03,2012-03-09,85,Billboard Hot 100
Stupid Hoe,Nicki Minaj,2012-03-03,2012-03-09,86,Billboard Hot 100
I Will Always Love You,Glee Cast,2012-03-03,2012-03-09,87,Billboard Hot 100
Don't Stop (Color On The Walls),Foster The People,2012-03-03,2012-03-09,88,Billboard Hot 100
Somethin' 'Bout A Truck,Kip Moore,2012-03-03,2012-03-09,89,Billboard Hot 100
I Can Only Imagine,David Guetta Featuring Chris Brown & Lil Wayne,2012-03-03,2012-03-09,90,Billboard Hot 100
Faded,Tyga Featuring Lil Wayne,2012-03-03,2012-03-09,91,Billboard Hot 100
Stereo Hearts,Glee Cast,2012-03-03,2012-03-09,92,Billboard Hot 100
Where I Come From,Montgomery Gentry,2012-03-03,2012-03-09,93,Billboard Hot 100
Love's Gonna Make It Alright,George Strait,2012-03-03,2012-03-09,94,Billboard Hot 100
Bangarang,Skrillex Featuring Sirah,2012-03-03,2012-03-09,95,Billboard Hot 100
Lonely Boy,The Black Keys,2012-03-03,2012-03-09,96,Billboard Hot 100
Drank In My Cup,Kirko Bangz,2012-03-03,2012-03-09,97,Billboard Hot 100
No Church In The Wild,Jay Z Kanye West Featuring Frank Ocean,2012-03-03,2012-03-09,98,Billboard Hot 100
You Don't Know Her Like I Do,Brantley Gilbert,2012-03-03,2012-03-09,99,Billboard Hot 100
Raise Your Weapon,deadmau5 Featuring Greta Svabo Bech,2012-03-03,2012-03-09,100,Billboard Hot 100
