song,artist,start_date,end_date,rank,ranking_list
Listen To What The Man Said,Wings,1975-07-19,1975-07-25,1,Billboard Hot 100
The Hustle,Van McCoy And The Soul City Symphony,1975-07-19,1975-07-25,2,Billboard Hot 100
I'm Not In Love,10cc,1975-07-19,1975-07-25,3,Billboard Hot 100
One Of These Nights,Eagles,1975-07-19,1975-07-25,4,Billboard Hot 100
Please Mr. Please,Olivia Newton-John,1975-07-19,1975-07-25,5,Billboard Hot 100
Magic,Pilot,1975-07-19,1975-07-25,6,Billboard Hot 100
Swearin' To God,Frankie Valli,1975-07-19,1975-07-25,7,Billboard Hot 100
Love Will Keep Us Together,Captain & Tennille,1975-07-19,1975-07-25,8,Billboard Hot 100
Jive Talkin',Bee Gees,1975-07-19,1975-07-25,9,Billboard Hot 100
Rockin' Chair,Gwen McCrae,1975-07-19,1975-07-25,10,Billboard Hot 100
Midnight Blue,Melissa Manchester,1975-07-19,1975-07-25,11,Billboard Hot 100
The Way We Were/try To Remember,Gladys Knight And The Pips,1975-07-19,1975-07-25,12,Billboard Hot 100
Dynomite-Part I,Tony Camillo's Bazuka,1975-07-19,1975-07-25,13,Billboard Hot 100
Misty,Ray Stevens,1975-07-19,1975-07-25,14,Billboard Hot 100
Someone Saved My Life Tonight,Elton John,1975-07-19,1975-07-25,15,Billboard Hot 100
Why Can't We Be Friends?,War,1975-07-19,1975-07-25,16,Billboard Hot 100
The Rockford Files,Mike Post,1975-07-19,1975-07-25,17,Billboard Hot 100
I'm On Fire,Dwight Twilley Band,1975-07-19,1975-07-25,18,Billboard Hot 100
Rhinestone Cowboy,Glen Campbell,1975-07-19,1975-07-25,19,Billboard Hot 100
How Sweet It Is (To Be Loved By You),James Taylor,1975-07-19,1975-07-25,20,Billboard Hot 100
Wildfire,Michael Murphey,1975-07-19,1975-07-25,21,Billboard Hot 100
Every Time You Touch Me (I Get High),Charlie Rich,1975-07-19,1975-07-25,22,Billboard Hot 100
When Will I Be Loved,Linda Ronstadt,1975-07-19,1975-07-25,23,Billboard Hot 100
Mornin' Beautiful,Tony Orlando & Dawn,1975-07-19,1975-07-25,24,Billboard Hot 100
Slippery When Wet,Commodores,1975-07-19,1975-07-25,25,Billboard Hot 100
Love Won't Let Me Wait,Major Harris,1975-07-19,1975-07-25,26,Billboard Hot 100
I'm Not Lisa,Jessi Colter,1975-07-19,1975-07-25,27,Billboard Hot 100
Disco Queen,Hot Chocolate,1975-07-19,1975-07-25,28,Billboard Hot 100
Hey You,Bachman-Turner Overdrive,1975-07-19,1975-07-25,29,Billboard Hot 100
Fight The Power Part 1,The Isley Brothers,1975-07-19,1975-07-25,30,Billboard Hot 100
It's All Down To Goodnight Vienna/Oo-Wee,Ringo Starr,1975-07-19,1975-07-25,31,Billboard Hot 100
At Seventeen,Janis Ian,1975-07-19,1975-07-25,32,Billboard Hot 100
Fallin' In Love,"Hamilton, Joe Frank & Reynolds",1975-07-19,1975-07-25,33,Billboard Hot 100
Just A Little Bit Of You,Michael Jackson,1975-07-19,1975-07-25,34,Billboard Hot 100
Saturday Night Special,Lynyrd Skynyrd,1975-07-19,1975-07-25,35,Billboard Hot 100
Sweet Emotion,Aerosmith,1975-07-19,1975-07-25,36,Billboard Hot 100
Holdin' On To Yesterday,Ambrosia,1975-07-19,1975-07-25,37,Billboard Hot 100
Wasted Days And Wasted Nights,Freddy Fender,1975-07-19,1975-07-25,38,Billboard Hot 100
"Get Down, Get Down (Get On The Floor)",Joe Simon,1975-07-19,1975-07-25,39,Billboard Hot 100
Could It Be Magic,Barry Manilow,1975-07-19,1975-07-25,40,Billboard Hot 100
That's The Way Of The World,"Earth, Wind & Fire",1975-07-19,1975-07-25,41,Billboard Hot 100
I Don't Know Why,The Rolling Stones,1975-07-19,1975-07-25,42,Billboard Hot 100
El Bimbo,Bimbo Jet,1975-07-19,1975-07-25,43,Billboard Hot 100
Feel Like Makin' Love,Bad Company,1975-07-19,1975-07-25,44,Billboard Hot 100
Sexy,MFSB,1975-07-19,1975-07-25,45,Billboard Hot 100
Third Rate Romance,Amazing Rhythm Aces,1975-07-19,1975-07-25,46,Billboard Hot 100
Only Women,Alice Cooper,1975-07-19,1975-07-25,47,Billboard Hot 100
Take Me To The River,Syl Johnson,1975-07-19,1975-07-25,48,Billboard Hot 100
Ballroom Blitz,Sweet,1975-07-19,1975-07-25,49,Billboard Hot 100
Bluebird,Helen Reddy,1975-07-19,1975-07-25,50,Billboard Hot 100
Send In The Clowns,Judy Collins,1975-07-19,1975-07-25,51,Billboard Hot 100
Rag Doll,Sammy Johns,1975-07-19,1975-07-25,52,Billboard Hot 100
Thank God I'm A Country Boy,John Denver,1975-07-19,1975-07-25,53,Billboard Hot 100
