song,artist,start_date,end_date,rank,ranking_list
Let It Be,The Beatles,1970-04-11,1970-04-17,1,Billboard Hot 100
ABC,Jackson 5,1970-04-11,1970-04-17,2,Billboard Hot 100
Instant Karma (We All Shine On),John Ono Lennon,1970-04-11,1970-04-17,3,Billboard Hot 100
Spirit In The Sky,Norman Greenbaum,1970-04-11,1970-04-17,4,Billboard Hot 100
Bridge Over Troubled Water,Simon & Garfunkel,1970-04-11,1970-04-17,5,Billboard Hot 100
Love Grows (Where My Rosemary Goes),Edison Lighthouse,1970-04-11,1970-04-17,6,Billboard Hot 100
House Of The Rising Sun,Frijid Pink,1970-04-11,1970-04-17,7,Billboard Hot 100
Come And Get It,Badfinger,1970-04-11,1970-04-17,8,Billboard Hot 100
"Easy Come, Easy Go",Bobby Sherman,1970-04-11,1970-04-17,9,Billboard Hot 100
The Rapper,The Jaggerz,1970-04-11,1970-04-17,10,Billboard Hot 100
Up The Ladder To The Roof,The Supremes,1970-04-11,1970-04-17,11,Billboard Hot 100
The Bells,The Originals,1970-04-11,1970-04-17,12,Billboard Hot 100
Call Me/Son Of A Preacher Man,Aretha Franklin,1970-04-11,1970-04-17,13,Billboard Hot 100
Love Or Let Me Be Lonely,The Friends Of Distinction,1970-04-11,1970-04-17,14,Billboard Hot 100
American Woman/No Sugar Tonight,The Guess Who,1970-04-11,1970-04-17,15,Billboard Hot 100
Rainy Night In Georgia/Rubberneckin',Brook Benton,1970-04-11,1970-04-17,16,Billboard Hot 100
Give Me Just A Little More Time,Chairman Of The Board,1970-04-11,1970-04-17,17,Billboard Hot 100
Evil Ways,Santana,1970-04-11,1970-04-17,18,Billboard Hot 100
"He Ain't Heavy, He's My Brother",The Hollies,1970-04-11,1970-04-17,19,Billboard Hot 100
Celebrate,Three Dog Night,1970-04-11,1970-04-17,20,Billboard Hot 100
Something's Burning,Kenny Rogers & The First Edition,1970-04-11,1970-04-17,21,Billboard Hot 100
Turn Back The Hands Of Time,Tyrone Davis,1970-04-11,1970-04-17,22,Billboard Hot 100
Gotta Hold On To This Feeling,Jr. Walker & The All Stars,1970-04-11,1970-04-17,23,Billboard Hot 100
You're The One-Part II,Little Sister,1970-04-11,1970-04-17,24,Billboard Hot 100
Shilo,Neil Diamond,1970-04-11,1970-04-17,25,Billboard Hot 100
Long Lonesome Highway,Michael Parks,1970-04-11,1970-04-17,26,Billboard Hot 100
Tennessee Bird Walk,Jack Blanchard & Misty Morgan,1970-04-11,1970-04-17,27,Billboard Hot 100
Didn't I (Blow Your Mind This Time),The Delfonics,1970-04-11,1970-04-17,28,Billboard Hot 100
Ma Belle Amie,The Tee Set,1970-04-11,1970-04-17,29,Billboard Hot 100
Reflections Of My Life,The Marmalade,1970-04-11,1970-04-17,30,Billboard Hot 100
