song,artist,start_date,end_date,rank,ranking_list
Hello,Adele,2015-11-14,2015-11-20,1,Billboard Hot 100
Sorry,Justin Bieber,2015-11-14,2015-11-20,2,Billboard Hot 100
Hotline Bling,Drake,2015-11-14,2015-11-20,3,Billboard Hot 100
The Hills,The Weeknd,2015-11-14,2015-11-20,4,Billboard Hot 100
What Do You Mean?,Justin Bieber,2015-11-14,2015-11-20,5,Billboard Hot 100
Stitches,Shawn Mendes,2015-11-14,2015-11-20,6,Billboard Hot 100
Wildest Dreams,Taylor Swift,2015-11-14,2015-11-20,7,Billboard Hot 100
679,Fetty Wap Featuring Remy Boyz,2015-11-14,2015-11-20,8,Billboard Hot 100
Locked Away,R. City Featuring Adam Levine,2015-11-14,2015-11-20,9,Billboard Hot 100
Can't Feel My Face,The Weeknd,2015-11-14,2015-11-20,10,Billboard Hot 100
Watch Me,Silento,2015-11-14,2015-11-20,11,Billboard Hot 100
Ex's & Oh's,Elle King,2015-11-14,2015-11-20,12,Billboard Hot 100
Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,2015-11-14,2015-11-20,13,Billboard Hot 100
Jumpman,Drake & Future,2015-11-14,2015-11-20,14,Billboard Hot 100
Here,Alessia Cara,2015-11-14,2015-11-20,15,Billboard Hot 100
Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",2015-11-14,2015-11-20,16,Billboard Hot 100
Lean On,Major Lazer & DJ Snake Featuring MO,2015-11-14,2015-11-20,17,Billboard Hot 100
Same Old Love,Selena Gomez,2015-11-14,2015-11-20,18,Billboard Hot 100
On My Mind,Ellie Goulding,2015-11-14,2015-11-20,19,Billboard Hot 100
Renegades,X Ambassadors,2015-11-14,2015-11-20,20,Billboard Hot 100
Good For You,Selena Gomez Featuring A$AP Rocky,2015-11-14,2015-11-20,21,Billboard Hot 100
Hit The Quan,iLoveMemphis,2015-11-14,2015-11-20,22,Billboard Hot 100
Trap Queen,Fetty Wap,2015-11-14,2015-11-20,23,Billboard Hot 100
Drag Me Down,One Direction,2015-11-14,2015-11-20,24,Billboard Hot 100
Cheerleader,OMI,2015-11-14,2015-11-20,25,Billboard Hot 100
Photograph,Ed Sheeran,2015-11-14,2015-11-20,26,Billboard Hot 100
How Deep Is Your Love,Calvin Harris & Disciples,2015-11-14,2015-11-20,27,Billboard Hot 100
My Way,Fetty Wap Featuring Monty,2015-11-14,2015-11-20,28,Billboard Hot 100
Perfect,One Direction,2015-11-14,2015-11-20,29,Billboard Hot 100
See You Again,Wiz Khalifa Featuring Charlie Puth,2015-11-14,2015-11-20,30,Billboard Hot 100
Where Ya At,Future Featuring Drake,2015-11-14,2015-11-20,31,Billboard Hot 100
Antidote,Travis Scott,2015-11-14,2015-11-20,32,Billboard Hot 100
Die A Happy Man,Thomas Rhett,2015-11-14,2015-11-20,33,Billboard Hot 100
Uptown Funk!,Mark Ronson Featuring Bruno Mars,2015-11-14,2015-11-20,34,Billboard Hot 100
Confident,Demi Lovato,2015-11-14,2015-11-20,35,Billboard Hot 100
Shut Up And Dance,WALK THE MOON,2015-11-14,2015-11-20,36,Billboard Hot 100
White Iverson,Post Malone,2015-11-14,2015-11-20,37,Billboard Hot 100
Fight Song,Rachel Platten,2015-11-14,2015-11-20,38,Billboard Hot 100
Strip It Down,Luke Bryan,2015-11-14,2015-11-20,39,Billboard Hot 100
Thinking Out Loud,Ed Sheeran,2015-11-14,2015-11-20,40,Billboard Hot 100
Where Are U Now,Skrillex & Diplo With Justin Bieber,2015-11-14,2015-11-20,41,Billboard Hot 100
Again,Fetty Wap,2015-11-14,2015-11-20,42,Billboard Hot 100
Back To Back,Drake,2015-11-14,2015-11-20,43,Billboard Hot 100
Break Up With Him,Old Dominion,2015-11-14,2015-11-20,44,Billboard Hot 100
All Eyes On You,Meek Mill Featuring Chris Brown & Nicki Minaj,2015-11-14,2015-11-20,45,Billboard Hot 100
I'm Comin' Over,Chris Young,2015-11-14,2015-11-20,46,Billboard Hot 100
Want To Want Me,Jason Derulo,2015-11-14,2015-11-20,47,Billboard Hot 100
Love Myself,Hailee Steinfeld,2015-11-14,2015-11-20,48,Billboard Hot 100
Sugar,Maroon 5,2015-11-14,2015-11-20,49,Billboard Hot 100
Burning House,Cam,2015-11-14,2015-11-20,50,Billboard Hot 100
Smoke Break,Carrie Underwood,2015-11-14,2015-11-20,51,Billboard Hot 100
Break Up In A Small Town,Sam Hunt,2015-11-14,2015-11-20,52,Billboard Hot 100
No Role Modelz,J. Cole,2015-11-14,2015-11-20,53,Billboard Hot 100
Don't,Bryson Tiller,2015-11-14,2015-11-20,54,Billboard Hot 100
Anything Goes,Florida Georgia Line,2015-11-14,2015-11-20,55,Billboard Hot 100
Come Get Her,Rae Sremmurd,2015-11-14,2015-11-20,56,Billboard Hot 100
Cool For The Summer,Demi Lovato,2015-11-14,2015-11-20,57,Billboard Hot 100
Back Up,DeJ Loaf Featuring Big Sean,2015-11-14,2015-11-20,58,Billboard Hot 100
Let Me See Ya Girl,Cole Swindell,2015-11-14,2015-11-20,59,Billboard Hot 100
Levels,Nick Jonas,2015-11-14,2015-11-20,60,Billboard Hot 100
Marvin Gaye,Charlie Puth Featuring Meghan Trainor,2015-11-14,2015-11-20,61,Billboard Hot 100
Lay It All On Me,Rudimental Featuring Ed Sheeran,2015-11-14,2015-11-20,62,Billboard Hot 100
Nothin' Like You,Dan + Shay,2015-11-14,2015-11-20,63,Billboard Hot 100
Big Rings,Drake & Future,2015-11-14,2015-11-20,64,Billboard Hot 100
Liquor,Chris Brown,2015-11-14,2015-11-20,65,Billboard Hot 100
Blase,Ty Dolla $ign Featuring Future & Rae Sremmurd,2015-11-14,2015-11-20,66,Billboard Hot 100
Right Hand,Drake,2015-11-14,2015-11-20,67,Billboard Hot 100
Emperor's New Clothes,Panic! At The Disco,2015-11-14,2015-11-20,68,Billboard Hot 100
Comfortable,K Camp,2015-11-14,2015-11-20,69,Billboard Hot 100
Gonna,Blake Shelton,2015-11-14,2015-11-20,70,Billboard Hot 100
Roses,The Chainsmokers Featuring Rozes,2015-11-14,2015-11-20,71,Billboard Hot 100
Say It,Tory Lanez,2015-11-14,2015-11-20,72,Billboard Hot 100
The Fix,Nelly Featuring Jeremih,2015-11-14,2015-11-20,73,Billboard Hot 100
Home,One Direction,2015-11-14,2015-11-20,74,Billboard Hot 100
Diamonds Dancing,Drake & Future,2015-11-14,2015-11-20,75,Billboard Hot 100
Stressed Out,twenty one pilots,2015-11-14,2015-11-20,76,Billboard Hot 100
Stay A Little Longer,Brothers Osborne,2015-11-14,2015-11-20,77,Billboard Hot 100
RGF Island,Fetty Wap,2015-11-14,2015-11-20,78,Billboard Hot 100
Save It For A Rainy Day,Kenny Chesney,2015-11-14,2015-11-20,79,Billboard Hot 100
Hide Away,Daya,2015-11-14,2015-11-20,80,Billboard Hot 100
I Got The Boy,Jana Kramer,2015-11-14,2015-11-20,81,Billboard Hot 100
Used To Love You Sober,Kane Brown,2015-11-14,2015-11-20,82,Billboard Hot 100
Cake By The Ocean,DNCE,2015-11-14,2015-11-20,83,Billboard Hot 100
Used To Love You,Gwen Stefani,2015-11-14,2015-11-20,84,Billboard Hot 100
Gonna Know We Were Here,Jason Aldean,2015-11-14,2015-11-20,85,Billboard Hot 100
Hold My Hand,Jess Glynne,2015-11-14,2015-11-20,86,Billboard Hot 100
New Americana,Halsey,2015-11-14,2015-11-20,87,Billboard Hot 100
Gonna Wanna Tonight,Chase Rice,2015-11-14,2015-11-20,88,Billboard Hot 100
Top Of The World,Tim McGraw,2015-11-14,2015-11-20,89,Billboard Hot 100
Digital Dash,Drake & Future,2015-11-14,2015-11-20,90,Billboard Hot 100
Nothing But Trouble (Instagram Models),Lil Wayne & Charlie Puth,2015-11-14,2015-11-20,91,Billboard Hot 100
Ginza,J Balvin,2015-11-14,2015-11-20,92,Billboard Hot 100
Dibs,Kelsea Ballerini,2015-11-14,2015-11-20,93,Billboard Hot 100
