song,artist,start_date,end_date,rank,ranking_list
Yeah!,Usher Featuring Lil Jon & Ludacris,2004-05-15,2004-05-21,1,Billboard Hot 100
I Don't Wanna Know,Mario Winans Featuring Enya & P. Diddy,2004-05-15,2004-05-21,2,Billboard Hot 100
Burn,Usher,2004-05-15,2004-05-21,3,Billboard Hot 100
Naughty Girl,Beyonce,2004-05-15,2004-05-21,4,Billboard Hot 100
This Love,Maroon 5,2004-05-15,2004-05-21,5,Billboard Hot 100
My Band,D12,2004-05-15,2004-05-21,6,Billboard Hot 100
If I Ain't Got You,Alicia Keys,2004-05-15,2004-05-21,7,Billboard Hot 100
Tipsy,J-Kwon,2004-05-15,2004-05-21,8,Billboard Hot 100
Overnight Celebrity,Twista,2004-05-15,2004-05-21,9,Billboard Hot 100
The Reason,Hoobastank,2004-05-15,2004-05-21,10,Billboard Hot 100
All Falls Down,Kanye West Featuring Syleena Johnson,2004-05-15,2004-05-21,11,Billboard Hot 100
Freek-A-Leek,Petey Pablo,2004-05-15,2004-05-21,12,Billboard Hot 100
Dirt Off Your Shoulder,JAY-Z,2004-05-15,2004-05-21,13,Billboard Hot 100
My Immortal,Evanescence,2004-05-15,2004-05-21,14,Billboard Hot 100
Game Over (Flip),Lil' Flip,2004-05-15,2004-05-21,15,Billboard Hot 100
I'm Still In Love With You,Sean Paul Featuring Sasha,2004-05-15,2004-05-21,16,Billboard Hot 100
Confessions Part II,Usher,2004-05-15,2004-05-21,17,Billboard Hot 100
One Call Away,Chingy Featuring J. Weav,2004-05-15,2004-05-21,18,Billboard Hot 100
Toxic,Britney Spears,2004-05-15,2004-05-21,19,Billboard Hot 100
The Way You Move,OutKast Featuring Sleepy Brown,2004-05-15,2004-05-21,20,Billboard Hot 100
Take My Breath Away,Jessica Simpson,2004-05-15,2004-05-21,21,Billboard Hot 100
Hotel,Cassidy Featuring R. Kelly,2004-05-15,2004-05-21,22,Billboard Hot 100
With You,Jessica Simpson,2004-05-15,2004-05-21,23,Billboard Hot 100
You'll Think Of Me,Keith Urban,2004-05-15,2004-05-21,24,Billboard Hot 100
Someday,Nickelback,2004-05-15,2004-05-21,25,Billboard Hot 100
The First Cut Is The Deepest,Sheryl Crow,2004-05-15,2004-05-21,26,Billboard Hot 100
Mayberry,Rascal Flatts,2004-05-15,2004-05-21,27,Billboard Hot 100
