song,artist,start_date,end_date,rank,ranking_list
Black Or White,Michael Jackson,1992-01-18,1992-01-24,1,Billboard Hot 100
All 4 Love,Color Me Badd,1992-01-18,1992-01-24,2,Billboard Hot 100
Can't Let Go,Mariah Carey,1992-01-18,1992-01-24,3,Billboard Hot 100
Don't Let The Sun Go Down On Me,George Michael/Elton John,1992-01-18,1992-01-24,4,Billboard Hot 100
Finally,CeCe Peniston,1992-01-18,1992-01-24,5,Billboard Hot 100
Diamonds And Pearls,Prince And The N.P.G.,1992-01-18,1992-01-24,6,Billboard Hot 100
I Love Your Smile,Shanice,1992-01-18,1992-01-24,7,Billboard Hot 100
It's So Hard To Say Goodbye To Yesterday,Boyz II Men,1992-01-18,1992-01-24,8,Billboard Hot 100
Smells Like Teen Spirit,Nirvana,1992-01-18,1992-01-24,9,Billboard Hot 100
Addams Groove,M.C. Hammer,1992-01-18,1992-01-24,10,Billboard Hot 100
2 Legit 2 Quit,M.C. Hammer,1992-01-18,1992-01-24,11,Billboard Hot 100
No Son Of Mine,Genesis,1992-01-18,1992-01-24,12,Billboard Hot 100
Set Adrift On Memory Bliss,P.M. Dawn,1992-01-18,1992-01-24,13,Billboard Hot 100
Wildside,Marky Mark & The Funky Bunch,1992-01-18,1992-01-24,14,Billboard Hot 100
Mysterious Ways,U2,1992-01-18,1992-01-24,15,Billboard Hot 100
Tell Me What You Want Me To Do,Tevin Campbell,1992-01-18,1992-01-24,16,Billboard Hot 100
The Way I Feel About You,Karyn White,1992-01-18,1992-01-24,17,Billboard Hot 100
Blowing Kisses In The Wind,Paula Abdul,1992-01-18,1992-01-24,18,Billboard Hot 100
When A Man Loves A Woman,Michael Bolton,1992-01-18,1992-01-24,19,Billboard Hot 100
That's What Love Is For,Amy Grant,1992-01-18,1992-01-24,20,Billboard Hot 100
Keep Coming Back,Richard Marx,1992-01-18,1992-01-24,21,Billboard Hot 100
Broken Arrow,Rod Stewart,1992-01-18,1992-01-24,22,Billboard Hot 100
Live For Loving You,Gloria Estefan,1992-01-18,1992-01-24,23,Billboard Hot 100
Don't Cry,Guns N' Roses,1992-01-18,1992-01-24,24,Billboard Hot 100
Can't Stop This Thing We Started,Bryan Adams,1992-01-18,1992-01-24,25,Billboard Hot 100
Keep It Comin',Keith Sweat,1992-01-18,1992-01-24,26,Billboard Hot 100
Change,Lisa Stansfield,1992-01-18,1992-01-24,27,Billboard Hot 100
O.P.P.,Naughty By Nature,1992-01-18,1992-01-24,28,Billboard Hot 100
Forever My Lady,Jodeci,1992-01-18,1992-01-24,29,Billboard Hot 100
Love Me All Up,Stacy Earl,1992-01-18,1992-01-24,30,Billboard Hot 100
I'm Too Sexy,Right Said Fred,1992-01-18,1992-01-24,31,Billboard Hot 100
Is It Good To You,Heavy D & The Boyz,1992-01-18,1992-01-24,32,Billboard Hot 100
Cream,Prince And The N.P.G.,1992-01-18,1992-01-24,33,Billboard Hot 100
I've Got A Lot To Learn About Love,The Storm,1992-01-18,1992-01-24,34,Billboard Hot 100
Uhh Ahh,Boyz II Men,1992-01-18,1992-01-24,35,Billboard Hot 100
Set The Night To Music,Roberta Flack With Maxi Priest,1992-01-18,1992-01-24,36,Billboard Hot 100
Home Sweet Home,Motley Crue,1992-01-18,1992-01-24,37,Billboard Hot 100
Spending My Time,Roxette,1992-01-18,1992-01-24,38,Billboard Hot 100
I Can't Make You Love Me,Bonnie Raitt,1992-01-18,1992-01-24,39,Billboard Hot 100
Save Up All Your Tears,Cher,1992-01-18,1992-01-24,40,Billboard Hot 100
Live And Let Die,Guns N' Roses,1992-01-18,1992-01-24,41,Billboard Hot 100
Angel Baby,Angelica,1992-01-18,1992-01-24,42,Billboard Hot 100
The Unforgiven,Metallica,1992-01-18,1992-01-24,43,Billboard Hot 100
In My Dreams,The Party,1992-01-18,1992-01-24,44,Billboard Hot 100
Mind Playing Tricks On Me,Geto Boys,1992-01-18,1992-01-24,45,Billboard Hot 100
Hearts Don't Think (They Feel),Natural Selection,1992-01-18,1992-01-24,46,Billboard Hot 100
Too Blind To See It,Kym Sims,1992-01-18,1992-01-24,47,Billboard Hot 100
Send Me An Angel,Scorpions,1992-01-18,1992-01-24,48,Billboard Hot 100
I Wanna Be Your Girl,Icy Blu,1992-01-18,1992-01-24,49,Billboard Hot 100
To Be With You,Mr. Big,1992-01-18,1992-01-24,50,Billboard Hot 100
Kiss You Back,Digital Underground,1992-01-18,1992-01-24,51,Billboard Hot 100
On A Sunday Afternoon,Lighter Shade Of Brown,1992-01-18,1992-01-24,52,Billboard Hot 100
Ain't Gonna Hurt Nobody,Kid 'N Play,1992-01-18,1992-01-24,53,Billboard Hot 100
I'll Get By,Eddie Money,1992-01-18,1992-01-24,54,Billboard Hot 100
There Will Never Be Another Tonight,Bryan Adams,1992-01-18,1992-01-24,55,Billboard Hot 100
Ring My Bell,D.J. Jazzy Jeff & The Fresh Prince,1992-01-18,1992-01-24,56,Billboard Hot 100
Tender Kisses,Tracie Spencer,1992-01-18,1992-01-24,57,Billboard Hot 100
All She Wrote,Firehouse,1992-01-18,1992-01-24,58,Billboard Hot 100
Street Of Dreams,Nia Peeples,1992-01-18,1992-01-24,59,Billboard Hot 100
I Wonder Why,Curtis Stigers,1992-01-18,1992-01-24,60,Billboard Hot 100
I Want You,Jody Watley,1992-01-18,1992-01-24,61,Billboard Hot 100
The Comfort Zone,Vanessa Williams,1992-01-18,1992-01-24,62,Billboard Hot 100
Top Of The World,Van Halen,1992-01-18,1992-01-24,63,Billboard Hot 100
Housecall,Shabba Ranks (Featuring Maxi Priest),1992-01-18,1992-01-24,64,Billboard Hot 100
Vibeology,Paula Abdul,1992-01-18,1992-01-24,65,Billboard Hot 100
Move Any Mountain,The Shamen,1992-01-18,1992-01-24,66,Billboard Hot 100
Stay,Jodeci,1992-01-18,1992-01-24,67,Billboard Hot 100
Can't Truss It,Public Enemy,1992-01-18,1992-01-24,68,Billboard Hot 100
Good For Me,Amy Grant,1992-01-18,1992-01-24,69,Billboard Hot 100
In Paradise,Laissez Faire,1992-01-18,1992-01-24,70,Billboard Hot 100
Whispers,Corina,1992-01-18,1992-01-24,71,Billboard Hot 100
Shot Of Poison,Lita Ford,1992-01-18,1992-01-24,72,Billboard Hot 100
Breakin' My Heart (Pretty Brown Eyes),Mint Condition,1992-01-18,1992-01-24,73,Billboard Hot 100
Ain't No Future In Yo' Fronting,M.C. Breed & D.F.C.,1992-01-18,1992-01-24,74,Billboard Hot 100
A Deeper Love/Pride In The Name Of Love,Clivilles & Cole,1992-01-18,1992-01-24,75,Billboard Hot 100
Just A Touch Of Love,C+C Music Factory Presents Zelma Davis,1992-01-18,1992-01-24,76,Billboard Hot 100
The Rush,Luther Vandross,1992-01-18,1992-01-24,77,Billboard Hot 100
Every Road Leads Back To You,Bette Midler,1992-01-18,1992-01-24,78,Billboard Hot 100
Paper Doll,P.M. Dawn,1992-01-18,1992-01-24,79,Billboard Hot 100
A Day In My Life (Without You),Lisette Melendez,1992-01-18,1992-01-24,80,Billboard Hot 100
No More Tears,Ozzy Osbourne,1992-01-18,1992-01-24,81,Billboard Hot 100
Within My Heart,Voyce,1992-01-18,1992-01-24,82,Billboard Hot 100
Pop That Coochie,The 2 Live Crew,1992-01-18,1992-01-24,83,Billboard Hot 100
Blinded By Love,Rhythm Syndicate,1992-01-18,1992-01-24,84,Billboard Hot 100
Give It Away,Red Hot Chili Peppers,1992-01-18,1992-01-24,85,Billboard Hot 100
Insatiable,Prince And The N.P.G.,1992-01-18,1992-01-24,86,Billboard Hot 100
Oochie Coochie,M.C. Brains,1992-01-18,1992-01-24,87,Billboard Hot 100
